english	translation	category	sub_category	source
Freshly caught and cooked - perfect for storing. Not so good for eating.	Taze yakalanmış ve pişirilmiş - saklamak için mükemmel. Yemek için pek de iyi değil.	examine	item	Fresh monkfish
A tasty fish.	Lezzetli bir balık.	examine	item	Monkfish
Maybe a little less heat next time.	Belki bir dahaki sefere biraz daha az ısı.	examine	item	Burnt monkfish
A highly portable army of skeletal magi.	Taşınabilirliği çok kolay olan iskelet büyücülerden oluşan bir ordu.	examine	item	Bone seeds
A book taken from the desk of Herman Caranos.	Herman Caranos'un masasından alınmış bir kitap.	examine	item	Herman's book
A white apron.	Beyaz önlük.	examine	item	White apron
A prop for holding up a tunnel roof.	Tünel çatısını desteklemek için kullanılan bir destek.	examine	item	Mining prop
A box full of stolen Etceterian items.	Çalınmış Etceterian eşyalarıyla dolu bir kutu.	examine	item	Heavy box
It says 'To the dungeons' on the side.	Yan tarafında 'Zindanlara' yazıyor.	examine	item	Empty box
A diary with one page.	Tek sayfalık bir günlük.	examine	item	Burnt diary
A diary with two pages.	İki sayfalık bir günlük.	examine	item	Burnt diary
A diary with three pages.	Üç sayfalık bir günlük.	examine	item	Burnt diary
A diary with four pages.	Dört sayfalık bir günlük.	examine	item	Burnt diary
A diary with five pages.	Beş sayfalık bir günlük.	examine	item	Burnt diary
Sigrid's letter to Vargas.	Sigrid'in Vargas'a mektubu.	examine	item	Letter
A dwarf-made coal engine. It looks very sturdy.	Cüce yapımı bir kömür motoru. Çok sağlam görünüyor.	examine	item	Engine
An official-looking scroll.	Resmî görünümlü bir parşömen.	examine	item	Scroll
A beam with a pulley attached.	Makaralı bir kiriş.	examine	item	Pulley beam
A long beam with a pulley attached.	Üzerine makara takılmış uzun bir kiriş.	examine	item	Long pulley beam
A very long beam with a pulley attached.	Üzerine makara takılmış çok uzun bir kiriş.	examine	item	Longer pulley beam
The manual for an AMCE Lift-In-A-Box™.	AMCE Lift-In-A-Box™ için kullanım kılavuzu.	examine	item	Lift manual
A wooden beam.	Ahşap kiriş.	examine	item	Beam
I should get it stuffed!	Bunu doldurmam lazım!	examine	item	Crawling hand
I should get them stuffed!	Bunları doldurmam lazım!	examine	item	Kbd heads
I could mount this on my wall!	Bunu duvarıma asabilirim!	examine	item	Stuffed crawling hand
I could mount these on my wall!	Bunları duvarıma asabilirim!	examine	item	Stuffed kbd heads
Whopper! I should get this stuffed!	Vay canına! Bunu doldurmalıyım!	examine	item	Big bass
I should mount this on my wall!	Bunu duvarıma asmalıyım!	examine	item	Stuffed big bass
It's a monster! I should get this stuffed!	Bu bir canavar! Bunu doldurmalıyım!	examine	item	Big shark
A portrait of King Arthur.	Kral Arthur'un portresi.	examine	item	Arthur portrait
A portrait of Elena.	Elena'nın portresi.	examine	item	Elena portrait
A painting of the statue of King Alvis of Keldagrim.	Keldagrim Kralı Alvis'in heykelinin resmi.	examine	item	Keldagrim portrait
A portrait of Prince Brand and Princess Astrid of Miscellania.	Prens Brand ve Prenses Astrid'in Miscellania'daki portresi.	examine	item	Misc. portrait
The searing Kharid Desert.	Kavurucu Kharid Çölü.	examine	item	Desert painting
The exotic land of the Elves.	Elflerin egzotik diyarı.	examine	item	Isafdar painting
The tropical coast of Karamja.	Karamja'nın tropikal kıyıları.	examine	item	Karamja painting
Oxtable's famous painting of the Lumbridge water mill.	Oxtable'ın Lumbridge su değirmenini tasvir eden ünlü tablosu.	examine	item	Lumbridge painting
A painting of the spooky forests of Morytania.	Morytania'nın ürkütücü ormanlarını gösteren bir tablo.	examine	item	Morytania painting
A small map of Gielinor.	Gielinor'un küçük bir haritası.	examine	item	Small map
A medium map of Gielinor.	Gielinor'un orta boy haritası.	examine	item	Medium map
A large map of Gielinor.	Gielinor'un büyük haritası.	examine	item	Large map
A teleport to Varrock.	Varrock'a ışınlanma.	examine	item	Varrock teleport
A teleport to Lumbridge.	Lumbridge'e ışınlanma.	examine	item	Lumbridge teleport
A teleport to Falador.	Falador'a ışınlanma.	examine	item	Falador teleport
A teleport to Camelot.	Camelot'a ışınlanma.	examine	item	Camelot teleport
A teleport to East Ardougne.	Doğu Ardougne'a ışınlanma.	examine	item	Ardougne teleport
A teleport to the Yanille Watchtower.	Yanille Gözetleme Kulesi'ne ışınlanma.	examine	item	Watchtower teleport
A teleport to one's own house.	Kişinin kendi evine ışınlanması.	examine	item	Teleport to house
A tablet containing a magic spell.	İçinde büyü bulunan bir tablet.	examine	item	Bones to bananas
Boxing ring	Boks ringi	examine	item	Boxing ring
Fencing ring	Eskrim ringi	examine	item	Fencing ring
Combat ring	Savaş ringi	examine	item	Combat ring
Ranging pedestals	Aralıklı kaideler	examine	item	Ranging pedestals
Balance beam	Denge aleti	examine	item	Balance beam
Boxing glove rack	Boks eldiveni rafı	examine	item	Glove rack
Weapons rack	Silah rafı	examine	item	Weapons rack
Extra weapons rack	Ekstra silah rafı	examine	item	Extra weapons rack
Wooden bed	Ahşap yatak	examine	item	Wooden bed
Oak bed	Meşe yatak	examine	item	Oak bed
Large oak bed	Büyük meşe yatak	examine	item	Large oak bed
Teak bed	Tik yatak	examine	item	Teak bed
Large teak bed	Büyük tik yatak	examine	item	Large teak bed
Mahogany four-poster bed	Maun dört direkli yatak	examine	item	4-poster
Gilded mahogany four-poster bed	Yaldızlı maun dört direkli yatak	examine	item	Gilded 4-poster
Shoe box	Ayakkabı kutusu	examine	item	Shoe box
Oak chest of drawers	Meşe çekmeceli dolap	examine	item	Oak drawers
Oak wardrobe (bedroom)	Meşe gardırop (yatak odası)	examine	item	Oak wardrobe
Teak chest of drawers	Tik çekmeceli dolap	examine	item	Teak drawers
Teak wardrobe (bedroom)	Tik gardırop (yatak odası)	examine	item	Teak wardrobe
Mahogany wardrobe (bedroom)	Maun gardırop (yatak odası)	examine	item	Mahogany wardrobe
Gilded mahogany wardrobe (bedroom)	Yaldızlı maun gardırop (yatak odası)	examine	item	Gilded wardrobe
Wooden shaving stand	Ahşap tıraş standı	examine	item	Shaving stand
Oak shaving stand	Meşe tıraş standı	examine	item	Oak shaving stand
Oak dresser	Meşe şifonyer	examine	item	Oak dresser
Teak dresser	Tik şifonyer	examine	item	Teak dresser
Fancy teak dresser	Şık tik şifonyer	examine	item	Fancy teak dresser
Mahogany dresser	Maun şifonyer	examine	item	Mahogany dresser
Gilded mahogany dresser	Yaldızlı maun şifonyer	examine	item	Gilded dresser
Oak clock	Meşe saati	examine	item	Oak clock
Teak clock	Tik ağacından yapılmış saat	examine	item	Teak clock
Gilded mahogany clock	Yaldızlı maun saat	examine	item	Gilded clock
Saradomin symbol	Saradomin sembolü	examine	item	Saradomin symbol
Symbol of Zamorak	Zamorak'ın sembolü	examine	item	Zamorak symbol
Symbol of Guthix	Guthix'in sembolü	examine	item	Guthix symbol
Icon of Saradomin	Saradomin ikonu	examine	item	Saradomin icon
Icon of Zamorak	Zamorak ikonu	examine	item	Zamorak icon
Icon of Guthix	Guthix'in simgesi	examine	item	Guthix icon
Icon of Bob the Cat	Bob the Cat'in simgesi	examine	item	Bob icon
Oak altar	Meşe sunağı	examine	item	Oak altar
Teak altar	Tik sunağı	examine	item	Teak altar
Cloth-covered teak altar	Kumaş kaplı tik sunağı	examine	item	Cloth-covered altar
Cloth-covered mahogany altar	Kumaş kaplı maun sunak	examine	item	Mahogany altar
Limestone altar	Kireçtaşı sunağı	examine	item	Limestone altar
Marble altar	Mermer sunak	examine	item	Marble altar
Gilded marble altar	Yaldızlı mermer sunak	examine	item	Gilded altar
Wooden torches (chapel)	Ahşap meşaleler (şapel)	examine	item	Wooden torches
Steel torches (chapel)	Çelik meşaleler (şapel)	examine	item	Steel torches
Steel candlesticks	Çelik şamdanlar	examine	item	Steel candlesticks
Gold candlesticks	Altın mumlar	examine	item	Gold candlesticks
Oak incense burners	Meşe tütsülükler	examine	item	Incense burners
Mahogany incense burners	Maun tütsülükler	examine	item	Mahogany burners
Marble incense burners	Mermer tütsülükler	examine	item	Marble burners
Shuttered chapel window	Kepenkli şapel penceresi	examine	item	Shuttered window
Decorative chapel window	Dekoratif şapel penceresi	examine	item	Decorative window
Stained-glass chapel window	Vitraylı şapel penceresi	examine	item	Stained glass
Chapel windchimes	Şapel rüzgar çanları	examine	item	Windchimes
Chapel bells	Şapel çanları	examine	item	Bells
Chapel organ	Şapel orgu	examine	item	Organ
Small chapel statue	Küçük şapel heykeli	examine	item	Small statues
Medium chapel statue	Orta boy şapel heykeli	examine	item	Medium statues
Large chapel statue	Büyük şapel heykeli	examine	item	Large statues
Suit of armour	Zırh takımı	examine	item	Suit of armour
Small portrait	Küçük portre	examine	item	Small portrait
Teak mounted head display	Tik ağacından yapılmış baş üstü göstergesi	examine	item	Teak mounted head display
Mahogany mounted head display	Maun ağacından yapılmış baş üstü göstergesi	examine	item	Mahogany mounted head display
Gilded mounted head display	Yaldızlı monte edilmiş baş göstergesi	examine	item	Gilded mounted head display
Mounted sword	Atlı kılıç	examine	item	Mounted sword
Small landscape	Küçük manzara	examine	item	Small landscape
Large portrait	Büyük portre	examine	item	Large portrait
Large landscape	Geniş manzara	examine	item	Large landscape
Rune display case	Rün sergileme dolabı	examine	item	Rune display case
Low-level plants	Düşük seviyeli bitkiler	examine	item	Low-level plants
Mid-level plants	Orta seviye bitkiler	examine	item	Mid-level plants
High-level plants	Yüksek seviyeli bitkiler	examine	item	High-level plants
Rope bell-pull	Halatlı zil çekme	examine	item	Rope bell-pull
Teak bell-pull	Tik zil çekme	examine	item	Bell-pull
Gilded teak bell-pull	Yaldızlı tik zil kulpu	examine	item	Posh bell-pull
Oak wall decoration	Meşe duvar dekorasyonu	examine	item	Oak decoration
Teak wall decoration	Tik duvar dekorasyonu	examine	item	Teak decoration
Gilded mahogany wall decoration	Yaldızlı maun duvar dekorasyonu	examine	item	Gilded decoration
Round wall-mounted shield	Yuvarlak duvara monte kalkan	examine	item	Round shield
Square wall-mounted shield	Kare duvara monte kalkan	examine	item	Square shield
Wall-mounted kite-shield	Duvara monte uçurtma kalkanı	examine	item	Kite shield
Wooden dining bench	Ahşap yemek masası	examine	item	Wooden bench
Oak dining bench	Meşe yemek masası	examine	item	Oak bench
Carved oak dining bench	Oymalı meşe yemek masası	examine	item	Carved oak bench
Teak dining bench	Tik yemek masası	examine	item	Teak dining bench
Carved teak dining bench	Oymalı tik yemek masası	examine	item	Carved teak bench
Mahogany dining bench	Maun yemek masası	examine	item	Mahogany bench
Gilded mahogany dining bench	Yaldızlı maun yemek masası	examine	item	Gilded bench
Wooden dining table	Ahşap yemek masası	examine	item	Wood dining table
Oak dining table	Meşe yemek masası	examine	item	Oak dining table
Carved oak dining table	Oymalı meşe yemek masası	examine	item	Carved oak table
Teak dining table	Tik yemek masası	examine	item	Teak table
Carved teak dining table	Oymalı tik yemek masası	examine	item	Carved teak table
Mahogany dining table	Maun yemek masası	examine	item	Mahogany table
Gilded mahogany and marble table	Yaldızlı maun ve mermer masa	examine	item	Opulent table
Oak dungeon door	Meşe zindan kapısı	examine	item	Oak door
Steel-plated oak dungeon door	Çelik kaplamalı meşe zindan kapısı	examine	item	Steel-plated door
Marble dungeon door	Mermer zindan kapısı	examine	item	Marble door
Decorative dungeon bloodstain	Dekoratif zindan kan lekesi	examine	item	Decorative blood
Decorative dungeon pipe	Dekoratif zindan borusu	examine	item	Decorative pipe
Hanging dungeon skeleton	Asılı zindan iskeleti	examine	item	Hanging skeleton
Dungeon candles	Zindan mumları	examine	item	Candles
Dungeon torches	Zindan meşaleleri	examine	item	Torches
Dungeon skull torches	Zindan kafatası meşaleleri	examine	item	Skull torches
Skeleton guard	İskelet muhafızı	examine	item	Skeleton guard
Guard dog	Bekçi köpeği	examine	item	Guard dog
Hobgoblin guard	Hobgoblin muhafızı	examine	item	Hobgoblin guard
Baby red dragon	Bebek kırmızı ejderha	examine	item	Baby red dragon
Huge spider	Büyük örümcek	examine	item	Huge spider
Troll guard	Troll muhafızı	examine	item	Troll guard
Hellhound	Cehennem köpeği	examine	item	Hellhound
Demon	Şeytan	examine	item	Demon
Kalphite soldier	Kalphite askeri	examine	item	Kalphite soldier
Tok-Xil	Tok-Xil	examine	item	Tok-xil
Dagannoth	Dagannoth	examine	item	Dagannoth
Steel dragon	Çelik ejderha	examine	item	Steel dragon
Spike trap	Dikenli tuzak	examine	item	Spike trap
Man trap	Adam tuzağı	examine	item	Man trap
Tangle vine	Karışık asma	examine	item	Tangle vine
Marble trap	Mermer tuzak	examine	item	Marble trap
Teleport trap	Işınlanma tuzağı	examine	item	Teleport trap
Wooden dungeon treasure crate	Ahşap zindan hazine sandığı	examine	item	Wooden crate
Oak dungeon treasure chest	Meşe zindan hazine sandığı	examine	item	Oak chest
Teak dungeon treasure chest	Tik zindan hazine sandığı	examine	item	Teak chest
Mahogany dungeon treasure chest	Maun zindan hazine sandığı	examine	item	Mahogany chest
Magic dungeon treasure chest	Sihirli zindan hazine sandığı	examine	item	Magic chest
Clay attack stone	Kil saldırı taşı	examine	item	Clay attack stone
Limestone attack stone	Kireçtaşı saldırı taşı	examine	item	Attack stone
Marble attack stone	Mermer saldırı taşı	examine	item	Marble att. stone
Lesser magical balance	Daha az büyülü denge	examine	item	Magical balance 1
Medium balance	Orta denge	examine	item	Magical balance 2
Greater magical balance	Daha büyük büyülü denge	examine	item	Magical balance 3
Jester game	Soytarı oyunu	examine	item	Jester
Treasure hunt fairy house	Hazine avı peri evi	examine	item	Treasure hunt
Hangman game	Adam asmaca oyunu	examine	item	Hangman game
Hoop-and-stick game	Çember ve sopa oyunu	examine	item	Hoop and stick
Dartboard	Dart tahtası	examine	item	Dartboard
Archery target	Okçuluk hedefi	examine	item	Archery target
Oak prize chest	Meşe ödül sandığı	examine	item	Oak prize chest
Teak prize chest	Tik ödül sandığı	examine	item	Teak prize chest
Mahogany prize chest	Maun ödül sandığı	examine	item	Mahogany chest
Exit portal	Çıkış portalı	examine	item	Exit portal
Decorative Rock	Dekoratif Kaya	examine	item	Decorative rock
Pond	Gölet	examine	item	Pond
Imp Statue	Cin Heykeli	examine	item	Imp statue
Dungeon entrance	Zindan girişi	examine	item	Dungeon entrance
Tree	Ağaç	examine	item	Tree
Nice tree	Güzel ağaç	examine	item	Nice tree
Oak tree	Meşe ağacı	examine	item	Oak tree
Willow tree	Söğüt ağacı	examine	item	Willow tree
Maple tree	Akçaağaç ağacı	examine	item	Maple tree
Yew tree	Porsuk ağacı	examine	item	Yew tree
Magic tree	Sihirli ağaç	examine	item	Magic tree
Plant	Bitki	examine	item	Plant
Small Fern	Küçük eğrelti otu	examine	item	Small fern
Fern	Eğreltiotu	examine	item	Fern
Dock leaf	Rıhtım yaprağı	examine	item	Dock leaf
Thistle	Devedikeni	examine	item	Thistle
Reeds	Kamışlar	examine	item	Reeds
Bush	Çalı	examine	item	Bush
Tall plant	Uzun bitki	examine	item	Tall plant
Short plant	Kısa bitki	examine	item	Short plant
Large-leaf plant	Büyük yapraklı bitki	examine	item	Large-leaf plant
Huge plant	Büyük bitki	examine	item	Huge plant
Gazebo	Çardak	examine	item	Gazebo
Small fountain	Küçük çeşme	examine	item	Small fountain
Large fountain	Büyük çeşme	examine	item	Large fountain
Posh fountain	Şık çeşme	examine	item	Posh fountain
Boundary stones	Sınır taşları	examine	item	Boundary stones
Wooden fence	Ahşap çit	examine	item	Wooden fence
Stone wall	Taş duvar	examine	item	Stone wall
Iron railings	Demir korkuluklar	examine	item	Iron railings
Picket fence	Çit	examine	item	Picket fence
Garden fence	Bahçe çiti	examine	item	Garden fence
Marble wall	Mermer duvar	examine	item	Marble wall
Thorny hedge	Dikenli çit	examine	item	Thorny hedge
Nice hedge	Güzel çit	examine	item	Nice hedge
Small box hedge	Küçük kutu çiti	examine	item	Small box hedge
Topiary hedge	Topiary çit	examine	item	Topiary hedge
Fancy hedge	Süslü çit	examine	item	Fancy hedge
Tall fancy hedge	Uzun süslü çit	examine	item	Tall fancy hedge
Tall box hedge	Uzun kutu çiti	examine	item	Tall box hedge
Rosemary	Biberiye	examine	item	Rosemary
Daffodils	Nergisler	examine	item	Daffodils
Bluebells	Mavi çanlar	examine	item	Bluebells
Sunflower	Ayçiçeği	examine	item	Sunflower
Marigolds	Kadife çiçekleri	examine	item	Marigolds
Roses	Güller	examine	item	Roses
Firepit	Ateş çukuru	examine	item	Firepit
Firepit with hook	Kancalı ateş çukuru	examine	item	Firepit with hook
Firepit with pot	Tencereli ateş çukuru	examine	item	Firepit with pot
Small oven	Küçük fırın	examine	item	Small oven
Large oven	Büyük fırın	examine	item	Large oven
Steel range	Çelik aralığı	examine	item	Steel range
Fancy range	Lüks seri	examine	item	Fancy range
Wooden shelves 1	Ahşap raflar 1	examine	item	Wooden shelves 1
Wooden shelves 2	Ahşap raflar 2	examine	item	Wooden shelves 2
Wooden shelves 3	Ahşap raflar 3	examine	item	Wooden shelves 3
Oak shelves 1	Meşe raflar 1	examine	item	Oak shelves 1
Oak shelves 2	Meşe raflar 2	examine	item	Oak shelves 2
Teak shelves 1	Tik raflar 1	examine	item	Teak shelves 1
Teak shelves 2	Tik raflar 2	examine	item	Teak shelves 2
Pump and drain	Pompala ve boşalt	examine	item	Pump and drain
Pump and tub	Pompa ve küvet	examine	item	Pump and tub
Sink	Atmak	examine	item	Sink
Wooden larder	Ahşap kiler	examine	item	Wooden larder
Oak larder	Meşe kiler	examine	item	Oak larder
Teak larder	Tik kiler	examine	item	Teak larder
Cat blanket	Kedi battaniyesi	examine	item	Cat blanket
Cat basket	Kedi sepeti	examine	item	Cat basket
Cushioned cat basket	Yastıklı kedi sepeti	examine	item	Cushioned basket
Beer barrel	Bira fıçısı	examine	item	Beer barrel
Cider barrel	Elma şarabı fıçısı	examine	item	Cider barrel
Asgarnian Ale barrel	Asgarnian Ale fıçısı	examine	item	Asgarnian ale
Greenman's Ale barrel	Greenman'ın Ale fıçısı	examine	item	Greenman's ale
Dragon bitter barrel	Ejderha acı fıçısı	examine	item	Dragon bitter
Chef's Delight barrel	Şefin Keyfi fıçısı	examine	item	Chef's delight
Wood kitchen table	Ahşap mutfak masası	examine	item	Wood kitchen table
Oak kitchen table	Meşe mutfak masası	examine	item	Oak kitchen table
Teak kitchen table	Tik mutfak masası	examine	item	Teak kitchen table
Oak staircase	Meşe merdiven	examine	item	Oak staircase
Teak staircase	Tik merdiven	examine	item	Teak staircase
Marble staircase	Mermer merdiven	examine	item	Marble staircase
Limestone spiral staircase	Kireçtaşı spiral merdiven	examine	item	Spiral staircase
Marble spiral	Mermer spiral	examine	item	Marble spiral
Crawling hand	Sürünen el	examine	item	Crawling hand
Cockatrice head	Cockatrice başı	examine	item	Cockatrice head
Basilisk head	Basilisk başı	examine	item	Basilisk head
Kurask head	Kurask başı	examine	item	Kurask head
Abyssal demon head	Uçurum iblis başı	examine	item	Abyssal head
King Black Dragon heads	Kral Kara Ejderha başları	examine	item	Kbd heads
Kalphite Queen head	Kalphite Kraliçesi başı	examine	item	Kq head
Mounted Bass	Monte edilmiş bas	examine	item	Mounted bass
Mounted Swordfish	Atlı Kılıç Balığı	examine	item	Mounted swordfish
Mounted Shark	Atlı Köpekbalığı	examine	item	Mounted shark
Mithril armour	Mithril zırhı	examine	item	Mithril armour
Adamantite armour	Adamantit zırh	examine	item	Adamantite armour
Runite armour	Runit zırhı	examine	item	Runite armour
Castlewars armour 1	Castlewars zırhı 1	examine	item	Cw armour 1
Castlewars armour 2	Castlewars zırhı 2	examine	item	Cw armour 2
Castlewars armour 3	Castlewars zırhı 3	examine	item	Cw armour 3
Rune case 1	Rün vakası 1	examine	item	Rune case 1
Rune case 2	Rün vakası 2	examine	item	Rune case 2
Rune case 3	Rün vakası 3	examine	item	Rune case 3
Silverlight	Gümüş ışık	examine	item	Silverlight
Excalibur	Excalibur	examine	item	Excalibur
Darklight	Karanlık ışık	examine	item	Darklight
Anti-Dragon Shield	Ejderha Karşıtı Kalkan	examine	item	Anti-dragon shield
Amulet of Glory	Şan Muskası	examine	item	Amulet of glory
Cape of Legends	Efsaneler Burnu	examine	item	Cape of legends
Portrait of King Arthur	Kral Arthur'un portresi	examine	item	King arthur
Portrait of Elena	Elena'nın portresi	examine	item	Elena
Portrait of the Giant Dwarf	Dev Cücenin Portresi	examine	item	Giant dwarf
Portrait of the Prince and Princess of Miscellania	Miscellania Prensi ve Prensesi'nin Portresi	examine	item	Miscellanians
Painting of Lumbridge	Lumbridge'in resmi	examine	item	Lumbridge
Painting of the Kharidian Desert	Kharidian Çölü'nün Resmi	examine	item	The desert
Painting of Morytania	Morytania'nın resmi	examine	item	Morytania
Painting of Karamja	Karamja'nın resmi	examine	item	Karamja
Painting of Isafdar	Isafdar'ın resmi	examine	item	Isafdar
Small map	Küçük harita	examine	item	Small map
Medium map	Orta boy harita	examine	item	Medium map
Large map	Büyük harita	examine	item	Large map
Oak cage	Meşe kafesi	examine	item	Oak cage
Oak and steel cage	Meşe ve çelik kafes	examine	item	Oak and steel cage
Steel cage	Çelik kafes	examine	item	Steel cage
Spiked cage	Çivili kafes	examine	item	Spiked cage
Bone cage	Kemik kafesi	examine	item	Bone cage
Oubliette spikes	Oubliette sivri uçları	examine	item	Spikes
Tentacle pool	Dokunaç havuzu	examine	item	Tentacle pool
Oubliette Flame pit	Oubliette Alev çukuru	examine	item	Flame pit
Rocnar	Rocnar	examine	item	Rocnar
Oak oubliette ladder	Meşe zindan merdiveni	examine	item	Oak ladder
Teak oubliette ladder	Tik zindan merdiveni	examine	item	Teak ladder
Mahogany oubliette ladder	Maun zindan merdiveni	examine	item	Mahogany ladder
Crude wooden chair	Ham ahşap sandalye	examine	item	Crude wooden chair
Wooden chair	Ahşap sandalye	examine	item	Wooden chair
Rocking chair	Sallanan sandalye	examine	item	Rocking chair
Oak chair	Meşe sandalye	examine	item	Oak chair
Oak armchair	Meşe koltuk	examine	item	Oak armchair
Teak armchair	Tik koltuk	examine	item	Teak armchair
Mahogany armchair	Maun koltuk	examine	item	Mahogany armchair
Brown rug	Kahverengi halı	examine	item	Brown rug
Rug	Kilim	examine	item	Rug
Opulent rug	Zengin halı	examine	item	Opulent rug
Wooden bookcase	Ahşap kitaplık	examine	item	Wooden bookcase
Oak bookcase	Meşe kitaplık	examine	item	Oak bookcase
Mahogany bookcase	Maun kitaplık	examine	item	Mahogany bookcase
Torn curtains	Yırtık perdeler	examine	item	Torn curtains
Curtains	Perdeler	examine	item	Curtains
Opulent curtains	Gösterişli perdeler	examine	item	Opulent curtains
Clay fireplace	Kil şömine	examine	item	Clay fireplace
Stone fireplace	Taş şömine	examine	item	Stone fireplace
Marble fireplace	Mermer şömine	examine	item	Marble fireplace
Teak portal frame	Tik portal çerçeve	examine	item	Teak portal
Mahogany portal frame	Maun portal çerçeve	examine	item	Mahogany portal
Marble portal frame	Mermer portal çerçevesi	examine	item	Marble portal
Teleport focus	Işınlama odağı	examine	item	Teleport focus
Greater teleport focus	Daha büyük ışınlanma odağı	examine	item	Greater focus
Scrying pool	Kehanet havuzu	examine	item	Scrying pool
Oak lectern	Meşe kürsü	examine	item	Oak lectern
Oak eagle lectern	Meşe kartal kürsüsü	examine	item	Eagle lectern
Oak demon lectern	Meşe iblis kürsüsü	examine	item	Demon lectern
Teak eagle lectern	Tik kartal kürsüsü	examine	item	Teak eagle lectern
Teak demon lectern	Tik iblis kürsüsü	examine	item	Teak demon lectern
Mahogany eagle lectern	Maun kartal kürsüsü	examine	item	Mahogany eagle
Mahogany demon lectern	Maun iblis kürsüsü	examine	item	Mahogany demon
Globe	Küre	examine	item	Globe
Ornamental globe	Süs küresi	examine	item	Ornamental globe
Lunar globe	Ay küresi	examine	item	Lunar globe
Celestial globe	Gök küresi	examine	item	Celestial globe
Armillary sphere	Halkalı küre	examine	item	Armillary sphere
Small orrery	Küçük orrery	examine	item	Small orrery
Large orrery	Büyük orrery	examine	item	Large orrery
Oak Telescope	Meşe Teleskobu	examine	item	Oak telescope
Teak Telescope	Tik Teleskopu	examine	item	Teak telescope
Mahogany telescope	Maun teleskop	examine	item	Mahogany telescope
Crystal ball	Kristal küre	examine	item	Crystal ball
Elemental sphere	Elemental küre	examine	item	Elemental sphere
Crystal of power	Güç kristali	examine	item	Crystal of power
Alchemical chart	Simyasal tablo	examine	item	Alchemical chart
Astronomical chart	Astronomik harita	examine	item	Astronomical chart
Infernal chart	Cehennem haritası	examine	item	Infernal chart
Oak throne	Meşe tahtı	examine	item	Oak throne
Teak throne	Tik tahtı	examine	item	Teak throne
Mahogany throne	Maun taht	examine	item	Mahogany throne
Gilded mahogany throne	Yaldızlı maun taht	examine	item	Gilded throne
Skeleton throne	İskelet tahtı	examine	item	Skeleton throne
Crystal throne	Kristal taht	examine	item	Crystal throne
Demonic throne	Şeytani taht	examine	item	Demonic throne
Oak lever	Meşe kolu	examine	item	Oak lever
Teak lever	Tik kolu	examine	item	Teak lever
Mahogany lever	Maun kolu	examine	item	Mahogany lever
Small oak trapdoor	Küçük meşe kapak	examine	item	Trapdoor
Small teak trapdoor	Küçük tik kapak	examine	item	Trapdoor
Small mahogany trapdoor	Küçük maun kapak	examine	item	Trapdoor
Throne room floor decoration	Taht odası zemin dekorasyonu	examine	item	Floor decoration
Large trapdoor	Büyük tuzak kapısı	examine	item	Trapdoor
Lesser magic cage	Küçük sihirli kafes	examine	item	Lesser magic cage
Greater magic cage	Daha büyük sihirli kafes	examine	item	Greater magic cage
Wooden workbench	Ahşap tezgah	examine	item	Wooden workbench
Oak workbench	Meşe tezgah	examine	item	Oak workbench
Steel framed workbench	Çelik çerçeveli çalışma tezgahı	examine	item	Steel framed bench
Workbench with vice	Mengeneli çalışma tezgahı	examine	item	Bench with vice
Workbench with lathe	Torna tezgahı	examine	item	Bench with lathe
Crafting table 1	El sanatları masası 1	examine	item	Crafting table 1
Crafting table 2	El sanatları masası 2	examine	item	Crafting table 2
Crafting table 3	El sanatları masası 3	examine	item	Crafting table 3
Crafting table 4	El sanatları masası 4	examine	item	Crafting table 4
Tool store 1	Alet deposu 1	examine	item	Tool store 1
Tool store 2	Alet deposu 2	examine	item	Tool store 2
Tool store 3	Alet deposu 3	examine	item	Tool store 3
Tool store 4	Alet deposu 4	examine	item	Tool store 4
Tool store 5	Alet deposu 5	examine	item	Tool store 5
Repair bench	Tamir tezgahı	examine	item	Repair bench
Whetstone	Bileme taşı	examine	item	Whetstone
Armour stand	Zırh standı	examine	item	Armour stand
Pluming stand	Tesisat standı	examine	item	Pluming stand
Shield easel	Kalkan sehpası	examine	item	Shield easel
Banner easel	Afiş sehpası	examine	item	Banner easel
A room.	Bir oda.	examine	item	Parlour
You can plant this in your garden.	Bunu bahçenize ekebilirsiniz.	examine	item	Bagged dead tree
How to build a house.	Bir ev nasıl inşa edilir.	examine	item	Construction guide
The colours represent the symbol of Arrav.	Renkler Arrav'ın sembolünü temsil ediyor.	examine	item	Rune heraldic helm
The colours represent Asgarnia.	Renkler Asgarnia'yı temsil ediyor.	examine	item	Rune heraldic helm
The colours represent the Dorgeshuun brooch.	Renkler Dorgeshuun broşunu temsil ediyor.	examine	item	Rune heraldic helm
The colours represent a dragon.	Renkler bir ejderhayı temsil ediyor.	examine	item	Rune heraldic helm
The colours represent a fairy.	Renkler bir periyi temsil ediyor.	examine	item	Rune heraldic helm
The colours represent Guthix.	Renkler Guthix'i temsil ediyor.	examine	item	Rune heraldic helm
The colours represent the HAM cult.	Renkler HAM kültünü temsil ediyor.	examine	item	Rune heraldic helm
The colours represent the mythical 'horse'.	Renkler mitolojik 'atı' temsil ediyor.	examine	item	Rune heraldic helm
The colours represent a Jogre.	Renkler Jogre'yi temsil ediyor.	examine	item	Rune heraldic helm
The colours represent Kandarin.	Renkler Kandarin'i temsil ediyor.	examine	item	Rune heraldic helm
