english	translation	category	sub_category	source
A ceremonial mask dedicated to an ancient god.	Eine Zeremonienmaske, die einem uralten Gott geweiht ist.	examine	item	Ancient ceremonial mask
Some ceremonial gloves dedicated to an ancient god.	Einige Zeremonienhandschuhe, die einem uralten Gott geweiht sind.	examine	item	Ancient ceremonial gloves
Some ceremonial boots dedicated to an ancient god.	Zeremonielle Stiefel, die einem alten Gott geweiht sind.	examine	item	Ancient ceremonial boots
An ancient magical shard.	Ein alter magischer Splitter.	examine	item	Nihil shard
A mysterious, heavy sword.	Ein geheimnisvolles, schweres Schwert.	examine	item	Ancient godsword
A pair of ancient vambraces.	Ein Paar alter Armschienen.	examine	item	Zaryte vambraces
.	.	examine	item	Zaryte bow
An ancient mage's mask.	Die Maske eines alten Magiers.	examine	item	Virtus mask
An ancient mage's robe top.	Das Robenoberteil eines alten Magiers.	examine	item	Virtus robe top
An ancient mage's robe bottom.	Das Robenunterteil eines alten Magiers.	examine	item	Virtus robe bottom
The best pumpkin pie in Gielinor	Die beste Kürbistorte in Gielinor	examine	item	Pumpkin pie
Only possible because of Brother Jered's hard work.	Nur möglich dank der harten Arbeit von Bruder Jered.	examine	item	Jered's empty wine bottle
A coupon for an advert in the Varrock Herald.	Ein Gutschein für eine Anzeige im Varrock Herald.	examine	item	Ad coupon
To be worn on the head.	Wird auf dem Kopf getragen.	examine	item	Saucepan
A reversible jumper knitted lovingly by Iffie.	Ein Wendepullover, liebevoll von Iffie gestrickt.	examine	item	Ugly halloween jumper (orange)
I don't even want to know how this happened.	Ich will gar nicht wissen, wie das passiert ist.	examine	item	Haunted wine bottle
The gold standard of gold.	Der Goldstandard unter dem Gold.	examine	item	Condensed gold
Gold Sink	Goldsenke	examine	item	Gold sink
Not sure I'd want to eat a mouthful of this.	Ich bin nicht sicher, ob ich davon einen Mund voll essen möchte.	examine	item	Festive cinnamon
It's quite spiky!	Es ist ziemlich stachelig!	examine	item	Festive holly
Good enough to drink!	Gut genug zum Trinken!	examine	item	Festive white wine
Some helpful notes for me. Sometimes called a to-do list!	Ein paar hilfreiche Notizen für mich. Manchmal auch To-do-Liste genannt!	examine	item	Notes
A festive cleaning potion.	Ein festlicher Reinigungstrank.	examine	item	Magical cleaning potion
Sir Vyvin's pink stained platebody. Oops.	Sir Vyvins rosa gefärbter Plattenpanzer. Ups.	examine	item	Pink stained platebody
Sir Vyvin's pink stained platelegs. Oops.	Sir Vyvins rosa gefärbte Plattenbeinlinge. Ups.	examine	item	Pink stained platelegs
Sir Vyvin's pink stained full helm. Oops.	Sir Vyvins rosa gefärbter Vollhelm. Ups.	examine	item	Pink stained full helm
Sir Vyvin's cleaned platebody.	Sir Vyvins gereinigter Plattenpanzer.	examine	item	Clean platebody
Sir Vyvin's cleaned platelegs.	Sir Vyvins gereinigte Plattenbeinlinge.	examine	item	Clean platelegs
Sir Vyvin's cleaned full helm.	Sir Vyvins gereinigter Vollhelm.	examine	item	Clean full helm
Reminds me of Christmas. Probably tasty, too!	Erinnert mich an Weihnachten. Wahrscheinlich auch lecker!	examine	item	Festive gingerbread gnomes
Smells of warmth and spices.	Riecht nach Wärme und Gewürzen.	examine	item	Festive mulled wine
I can roll this on the ground to make snowballs.	Ich kann das auf dem Boden rollen, um Schneebälle zu machen.	examine	item	Snow
A present that needs to be delivered.	Ein Geschenk, das ausgeliefert werden muss.	examine	item	Secret santa present
A bag of chocolate chips.	Eine Tüte Schokostückchen.	examine	item	Chocolate chips
Another bag of chocolate chips.	Noch eine Tüte Schokostückchen.	examine	item	Chocolate chips
It's for me. I should open it!	Es ist für mich. Ich sollte es öffnen!	examine	item	A big present
A pair of festive slippers.	Ein Paar festlicher Hausschuhe.	examine	item	Festive elf slippers
A woolly festive hat.	Eine wollige festliche Mütze.	examine	item	Festive elf hat
A magical snowy ring.	Ein magischer verschneiter Ring.	examine	item	Snowman ring
A present. Looks like it can be delivered somewhere.	Ein Geschenk. Sieht aus, als könnte es irgendwohin geliefert werden.	examine	item	Secret santa present (red)
A little snowball.	Ein kleiner Schneeball.	examine	item	Little snowball
A small snowball.	Ein kleiner Schneeball.	examine	item	Small snowball
A normal snowball.	Ein normaler Schneeball.	examine	item	Normal snowball
A big snowball.	Ein großer Schneeball.	examine	item	Big snowball
A large snowball.	Ein großer Schneeball.	examine	item	Large snowball
A huge snowball.	Ein riesiger Schneeball.	examine	item	Huge snowball
A humongous snowball. I don't think I could make one any bigger!	Ein gigantischer Schneeball. Ich glaube, größer könnte ich keinen machen!	examine	item	Humongous snowball
4 doses of ancient brew.	4 Dosen Uralter Sud.	examine	item	Ancient brew(4)
3 doses of ancient brew.	3 Dosen Uralter Sud.	examine	item	Ancient brew(3)
2 doses of ancient brew.	2 Dosen Uralter Sud.	examine	item	Ancient brew(2)
1 dose of ancient brew.	1 Dosis Uralter Sud.	examine	item	Ancient brew(1)
The gods don't quite fear this one.	Vor diesem hier fürchten sich die Götter nicht ganz.	examine	item	Nexling
Two doses of fishy ancient brew.	Zwei Dosen fischiger Uralter Sud.	examine	item	Ancient mix(2)
One dose of fishy ancient brew.	Eine Dosis fischiger Uralter Sud.	examine	item	Ancient mix(1)
A mysterious frozen key.	Ein geheimnisvoller gefrorener Schlüssel.	examine	item	Frozen key
One of four pieces of a mysterious frozen key.	Eines von vier Teilen eines geheimnisvollen gefrorenen Schlüssels.	examine	item	Frozen key piece (armadyl)
An important letter that's addressed to you.	Ein wichtiger Brief, der an dich gerichtet ist.	examine	item	Important letter
Dust from a crushed magical shard.	Staub von einem zermalmten magischen Splitter.	examine	item	Nihil dust
The horn of a proud nihil.	Das Horn eines stolzen Nihil.	examine	item	Nihil horn
A weapon born out of conflict.	Eine aus Konflikt geborene Waffe.	examine	item	Zaryte crossbow
An ancient warrior's full helm.	Der Vollhelm eines alten Kriegers.	examine	item	Torva full helm (damaged)
An ancient warrior's platebody.	Der Plattenpanzer eines alten Kriegers.	examine	item	Torva platebody (damaged)
An ancient warrior's platelegs.	Die Plattenbeinlinge eines alten Kriegers.	examine	item	Torva platelegs (damaged)
Shards from an ecumenical key.	Splitter eines ökumenischen Schlüssels.	examine	item	Ecumenical key shard
A blood-filled essence with magical properties.	Eine blutgefüllte Essenz mit magischen Eigenschaften.	examine	item	Blood essence
High grade material.	Hochwertiges Material.	examine	item	Bandosian components
A kit that can be used to apply a Leagues III - Shattered Relics theme to an Abyssal whip or Tentacle, Rune crossbow or God book piece.	Ein Set, mit dem sich ein Leagues III - Shattered Relics-Thema auf eine Abgrundpeitsche oder ein Tentakel, eine Runenarmbrust oder ein Götterbuch-Teil anwenden lässt.	examine	item	Shattered relics variety ornament kit
A banner showcasing the colours of Leagues III - Shattered Relics.	Ein Banner, das die Farben von Leagues III - Shattered Relics zeigt.	examine	item	Shattered banner
The headgear of a Shattered Relic Hunter.	Die Kopfbedeckung eines Shattered-Relic-Jägers.	examine	item	Shattered hood (t1)
The shirt of a Shattered Relic Hunter.	Das Hemd eines Shattered-Relic-Jägers.	examine	item	Shattered top (t1)
The trousers of a Shattered Relic Hunter.	Die Hose eines Shattered-Relic-Jägers.	examine	item	Shattered trousers (t1)
The boots of a Shattered Relic Hunter.	Die Stiefel eines Shattered-Relic-Jägers.	examine	item	Shattered boots (t1)
A void knight top plucked from the shattered abyss.	Ein Leerritter-Oberteil, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Void knight top (or)
Void knight robes plucked from the shattered abyss.	Leerritter-Roben, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Void knight robe (or)
Void knight gloves plucked from the shattered abyss.	Leerritter-Handschuhe, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Void knight gloves (or)
An elite void knight top plucked from the shattered abyss.	Ein Elite-Leerritter-Oberteil, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Elite void top (or)
Elite void knight robes plucked from the shattered abyss.	Elite-Leerritter-Roben, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Elite void robe (or)
A mage helm plucked from the shattered abyss.	Ein Magierhelm, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Void mage helm (or)
A ranger helm plucked from the shattered abyss.	Ein Fernkämpferhelm, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Void ranger helm (or)
A melee helm plucked from the shattered abyss.	Ein Nahkampfhelm, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Void melee helm (or)
A kit that can be used on void armour to theme it to Leagues III - Shattered Relics.	Ein Set, das auf Leerrüstung angewendet werden kann, um sie im Stil von Leagues III - Shattered Relics zu gestalten.	examine	item	Shattered relics void ornament kit
A weapon plucked from the shattered abyss.	Eine Waffe, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Abyssal whip (or)
A weapon plucked from the shattered abyss, embedded in a spiked chain.	Eine Waffe, herausgepflückt aus dem zersplitterten Abgrund, eingebettet in eine Stachelkette.	examine	item	Abyssal tentacle (or)
The holy book of Guthix, plucked from the shattered abyss.	Das heilige Buch von Guthix, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Book of balance (or)
The dark book of a forgotten god, plucked from the shattered abyss.	Das dunkle Buch eines vergessenen Gottes, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Book of darkness (or)
The book of Armadyl's Law, plucked from the shattered abyss.	Das Buch von Armadyls Gesetz, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Book of law (or)
The short book of the wisdom of Bandos, plucked from the shattered abyss.	Das kurze Buch der Weisheit von Bandos, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Book of war (or)
The holy book of Saradomin, plucked from the shattered abyss.	Das heilige Buch von Saradomin, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Holy book (or)
The unholy book of Zamorak, plucked from the shattered abyss.	Das unheilige Buch von Zamorak, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Unholy book (or)
A scroll which unlocks the Shattered Relics home teleport animation.	Eine Schriftrolle, die die Shattered-Relics-Heimteleportationsanimation freischaltet.	examine	item	Shattered teleport scroll
A Bronze trophy for competing in Leagues III - Shattered Relics	Eine Bronzetrophäe für die Teilnahme an Leagues III - Shattered Relics	examine	item	Shattered relics bronze trophy
An Iron trophy for competing in Leagues III - Shattered Relics	Eine Eisentrophäe für die Teilnahme an Leagues III - Shattered Relics	examine	item	Shattered relics iron trophy
A Steel trophy for competing in Leagues III - Shattered Relics	Eine Stahltrophäe für die Teilnahme an Leagues III - Shattered Relics	examine	item	Shattered relics steel trophy
A Mithril trophy for competing in Leagues III - Shattered Relics	Eine Mithriltrophäe für die Teilnahme an Leagues III - Shattered Relics	examine	item	Shattered relics mithril trophy
An Adamant trophy for competing in Leagues III - Shattered Relics	Eine Adamanttrophäe für die Teilnahme an Leagues III - Shattered Relics	examine	item	Shattered relics adamant trophy
A Rune trophy for competing in Leagues III - Shattered Relics	Eine Runentrophäe für die Teilnahme an Leagues III - Shattered Relics	examine	item	Shattered relics rune trophy
A Dragon trophy for competing in Leagues III - Shattered Relics	Eine Drachentrophäe für die Teilnahme an Leagues III - Shattered Relics	examine	item	Shattered relics dragon trophy
The cane of a Shattered relic hunter.	Der Gehstock eines Shattered-Relic-Jägers.	examine	item	Shattered cane
The body of a cannon plucked from the shattered abyss.	Der Korpus einer Kanone, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Cannon base (or)
The stand of a cannon plucked from the shattered abyss.	Das Gestell einer Kanone, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Cannon stand (or)
Eight deadly cylinders of a cannon plucked from the shattered abyss.	Acht tödliche Zylinder einer Kanone, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Cannon barrels (or)
The beating heart of a cannon plucked from the shattered abyss.	Das schlagende Herz einer Kanone, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Cannon furnace (or)
An ornamental kit for the Dwarf multicannon in the style of Leagues III - Shattered Relics.	Ein Zier-Set für die Zwergen-Mehrfachkanone im Stil von Leagues III - Shattered Relics.	examine	item	Shattered cannon ornament kit
A magical hat plucked from the shattered abyss.	Ein magischer Hut, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Mystic hat (or)
The upper half of a magical robe plucked from the shattered abyss.	Die obere Hälfte einer magischen Robe, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Mystic robe top (or)
The lower half of a magical robe plucked from the shattered abyss.	Die untere Hälfte einer magischen Robe, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Mystic robe bottom (or)
Magical gloves plucked from the shattered abyss.	Magische Handschuhe, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Mystic gloves (or)
Magical boots plucked from the shattered abyss.	Magische Stiefel, herausgepflückt aus dem zersplitterten Abgrund.	examine	item	Mystic boots (or)
A kit that can be used to apply a Leagues III - Shattered Relics theme to a blue Mystic robe piece.	Ein Set, mit dem sich ein Leagues III - Shattered Relics-Thema auf ein blaues Mystikroben-Teil anwenden lässt.	examine	item	Shattered relics mystic ornament kit
Breaking this will give you a power related to Harvesting skills.	Wenn du dies zerbrichst, erhältst du eine Kraft, die mit Ernte-Fähigkeiten zusammenhängt.	examine	item	Unidentified fragment (harvesting)
Breaking this will give you a power related to Production skills.	Wenn du dies zerbrichst, erhältst du eine Kraft, die mit Produktions-Fähigkeiten zusammenhängt.	examine	item	Unidentified fragment (production)
Breaking this will give you a power related to Support skills.	Wenn du dies zerbrichst, erhältst du eine Kraft, die mit Unterstützungs-Fähigkeiten zusammenhängt.	examine	item	Unidentified fragment (skilling)
Breaking this will give you a power related to Combat skills.	Wenn du dies zerbrichst, erhältst du eine Kraft, die mit Kampf-Fähigkeiten zusammenhängt.	examine	item	Unidentified fragment (combat)
Breaking this will give you a power related to Clues & Minigames.	Wenn du dies zerbrichst, erhältst du eine Kraft, die mit Hinweisen und Minispielen zusammenhängt.	examine	item	Unidentified fragment (misc)
A small waystone which can whisk you to places of importance.	Ein kleiner Wegstein, der dich an wichtige Orte bringen kann.	examine	item	Portable waystone
A powerful tome filled with the knowledge of the magical arts.	Ein mächtiger Foliant voller Wissen über die magischen Künste.	examine	item	Arcane grimoire
A set containing Shattered boots (t1), Shattered trousers (t1), Shattered top (t1) and Shattered hood (t1).	Ein Set bestehend aus Shattered-Stiefeln (t1), Shattered-Hose (t1), Shattered-Oberteil (t1) und Shattered-Kapuze (t1).	examine	item	Shattered relic hunter (t1) armour set
A set containing Shattered boots (t2), Shattered trousers (t2), Shattered top (t2) and Shattered hood (t2).	Ein Set bestehend aus Shattered-Stiefeln (t2), Shattered-Hose (t2), Shattered-Oberteil (t2) und Shattered-Kapuze (t2).	examine	item	Shattered relic hunter (t2) armour set
A set containing Shattered boots (t3), Shattered trousers (t3), Shattered top (t3) and Shattered hood (t3).	Ein Set bestehend aus Shattered-Stiefeln (t3), Shattered-Hose (t3), Shattered-Oberteil (t3) und Shattered-Kapuze (t3).	examine	item	Shattered relic hunter (t3) armour set
Some white armour designed to fit goblins.	Eine weiße Rüstung, die für Goblins entworfen wurde.	examine	item	White goblin mail
These have magical transmogrification properties.	Diese haben magische Verwandlungseigenschaften.	examine	item	Pharmakos berries
The key you stole from the Ekeleshuun priest.	Der Schlüssel, den du dem Ekeleshuun-Priester gestohlen hast.	examine	item	Ekeleshuun key
The key you stole from the Narogoshuun priest.	Der Schlüssel, den du dem Narogoshuun-Priester gestohlen hast.	examine	item	Narogoshuun key
The key you stole from the Huzamogaarb priest.	Der Schlüssel, den du dem Huzamogaarb-Priester gestohlen hast.	examine	item	Huzamogaarb key
The key you stole from the Saragorgak priest.	Der Schlüssel, den du dem Saragorgak-Priester gestohlen hast.	examine	item	Saragorgak key
The key you stole from the Horogothgar priest.	Der Schlüssel, den du dem Horogothgar-Priester gestohlen hast.	examine	item	Horogothgar key
The key you stole from the Yurkolgokh priest.	Der Schlüssel, den du dem Yurkolgokh-Priester gestohlen hast.	examine	item	Yurkolgokh key
An ugly albino fish.	Ein hässlicher Albinofisch.	examine	item	Whitefish
4 doses of Goblin transmogrification potion.	4 Dosen Goblin-Verwandlungstrank.	examine	item	Goblin potion(4)
3 doses of Goblin transmogrification potion.	3 Dosen Goblin-Verwandlungstrank.	examine	item	Goblin potion(3)
2 doses of Goblin transmogrification potion.	2 Dosen Goblin-Verwandlungstrank.	examine	item	Goblin potion(2)
1 dose of Goblin transmogrification potion.	1 Dosis Goblin-Verwandlungstrank.	examine	item	Goblin potion(1)
An ancient goblin bone wrapped in fragments of priestly robes.	Ein alter Goblinknochen, eingewickelt in Fetzen einer Priesterrobe.	examine	item	Snothead's bone
Should let me catch the fish in the oasis.	Damit sollte ich die Fische in der Oase fangen können.	examine	item	Desert bait
This fish is tiny!	Dieser Fisch ist winzig!	examine	item	Tiny fish
Osman's trade report for Ali Morrisane.	Osmans Handelsbericht für Ali Morrisane.	examine	item	Osman's report
The first clue in Capt' Arnav's treasure hunt!	Der erste Hinweis bei Kapitän Arnavs Schatzsuche!	examine	item	Treasure clue one
The second clue in Capt' Arnav's treasure hunt!	Der zweite Hinweis bei Kapitän Arnavs Schatzsuche!	examine	item	Treasure clue two
The third and final clue in Capt' Arnav's treasure hunt!	Der dritte und letzte Hinweis bei Kapitän Arnavs Schatzsuche!	examine	item	Treasure clue three
I should complete the challenge and tell Zeke the answer!	Ich sollte die Herausforderung abschließen und Zeke die Antwort sagen!	examine	item	Zeke's challenge scroll
The hidden treasure chest! I should return this to Capt' Arnav.	Die versteckte Schatztruhe! Ich sollte sie Kapitän Arnav zurückbringen.	examine	item	Capt' arnav's chest
An empty bucket for the cookout.	Ein leerer Eimer für das Grillfest.	examine	item	Bucket (cookout)
A bucket of water for the cookout.	Ein Eimer Wasser für das Grillfest.	examine	item	Bucket of water (cookout)
An empty pot for the cookout.	Ein leerer Topf für das Grillfest.	examine	item	Pot (cookout)
A pot of flour for the cookout.	Ein Topf Mehl für das Grillfest.	examine	item	Pot of flour (cookout)
A tomato for the cookout.	Eine Tomate für das Grillfest.	examine	item	Tomato (cookout)
Some cheese for the cookout.	Etwas Käse für das Grillfest.	examine	item	Cheese (cookout)
A banana for the cookout.	Eine Banane für das Grillfest.	examine	item	Banana (cookout)
A pizza base, made for the cookout. Needs tomato and cheese.	Ein Pizzaboden, gemacht für das Grillfest. Braucht Tomate und Käse.	examine	item	Pizza base (cookout)
An incomplete pizza, made for the cookout. Just needs cheese.	Eine unfertige Pizza, gemacht für das Grillfest. Braucht nur noch Käse.	examine	item	Incomplete pizza (cookout)
An uncooked pizza, made for the cookout.	Eine ungebackene Pizza, gemacht für das Grillfest.	examine	item	Uncooked pizza (cookout)
A plain pizza, made for the cookout.	Eine einfache Pizza, gemacht für das Grillfest.	examine	item	Plain pizza (cookout)
A burnt plain pizza, oops. Made for the cookout.	Eine verbrannte einfache Pizza, ups. Gemacht für das Grillfest.	examine	item	Burnt pizza (cookout)
Some bread dough, made for the cookout.	Etwas Brotteig, gemacht für das Grillfest.	examine	item	Bread dough (cookout)
A loaf of bread, made for the cookout.	Ein Laib Brot, gemacht für das Grillfest.	examine	item	Bread (cookout)
A burnt loaf of bread, oops. Made for the cookout.	Ein verbrannter Laib Brot, ups. Gemacht für das Grillfest.	examine	item	Burnt bread (cookout)
A banana pizza, made for the cookout.	Eine Bananenpizza, gemacht für das Grillfest.	examine	item	Banana pizza (cookout)
A burnt banana pizza, oops. Made for the cookout.	Eine verbrannte Bananenpizza, ups. Gemacht für das Grillfest.	examine	item	Burnt banana pizza (cookout)
Skis to help people move around the desert.	Skier, die den Leuten helfen, sich in der Wüste fortzubewegen.	examine	item	Skis
Contains the loot from a fallen enemy. Use it at the Loot Chest in the Ferox Enclave.	Enthält die Beute eines gefallenen Feindes. Benutze ihn an der Beutetruhe in der Ferox-Enklave.	examine	item	Loot key
Maoma the Corrupt Captain's med helm, but it's broken.	Der mittlere Helm von Maoma dem korrupten Kapitän, aber er ist kaputt.	examine	item	Maoma's med helm (broken)
Maoma the Corrupt Captain's full helm, but it's broken.	Der Vollhelm von Maoma dem korrupten Kapitän, aber er ist kaputt.	examine	item	Maoma's full helm (broken)
Maoma the Corrupt Captain's great helm, but it's broken.	Der Topfhelm von Maoma dem korrupten Kapitän, aber er ist kaputt.	examine	item	Maoma's great helm (broken)
A chest piece used by the Calamity Coven, but it's broken.	Ein Brustteil, das vom Unheilszirkel benutzt wird, aber es ist kaputt.	examine	item	Calamity chest (broken)
A superior chest piece used by the Calamity Coven, but it's broken.	Ein überlegenes Brustteil, das vom Unheilszirkel benutzt wird, aber es ist kaputt.	examine	item	Superior calamity chest (broken)
An elite chest piece used by the Calamity Coven, but it's broken.	Ein Elite-Brustteil, das vom Unheilszirkel benutzt wird, aber es ist kaputt.	examine	item	Elite calamity chest (broken)
Breeches used by the Calamity Coven, but they're broken.	Eine Hose, die vom Unheilszirkel benutzt wird, aber sie ist kaputt.	examine	item	Calamity breeches (broken)
Superior breeches used by the Calamity Coven, but they're broken.	Eine überlegene Hose, die vom Unheilszirkel benutzt wird, aber sie ist kaputt.	examine	item	Superior calamity breeches (broken)
Elite breeches used by the Calamity Coven, but they're broken.	Eine Elite-Hose, die vom Unheilszirkel benutzt wird, aber sie ist kaputt.	examine	item	Elite calamity breeches (broken)
A chest piece worn by the mightiest warriors of the arena, but it's broken.	Ein Brustteil, das von den mächtigsten Kriegern der Arena getragen wird, aber es ist kaputt.	examine	item	Centurion cuirass (broken)
A pair of wristbands to protect your hands in combat, but they're broken.	Ein Paar Armbänder, um deine Hände im Kampf zu schützen, aber sie sind kaputt.	examine	item	Wristbands of the arena (broken)
A pair of hardened wristbands to protect your hands in combat, but they're broken.	Ein Paar gehärteter Armbänder, um deine Hände im Kampf zu schützen, aber sie sind kaputt.	examine	item	Hardened wristbands of the arena (broken)
Koriff the Crowd Pleaser's headband, but it's broken.	Das Stirnband von Koriff dem Publikumsliebling, aber es ist kaputt.	examine	item	Koriff's headband (broken)
Koriff the Crowd Pleaser's cowl, but it's broken.	Die Kapuze von Koriff dem Publikumsliebling, aber sie ist kaputt.	examine	item	Koriff's cowl (broken)
Koriff the Crowd Pleaser's coif, but it's broken.	Die Kettenhaube von Koriff dem Publikumsliebling, aber sie ist kaputt.	examine	item	Koriff's coif (broken)
Saika the puppet master's hood, but its broken.	Die Kapuze von Saika der Puppenspielerin, aber sie ist kaputt.	examine	item	Saika's hood (broken)
Saika the puppet master's veil, but its broken.	Der Schleier von Saika der Puppenspielerin, aber er ist kaputt.	examine	item	Saika's veil (broken)
Saika the puppet master's shroud, but its broken.	Das Leichentuch von Saika der Puppenspielerin, aber es ist kaputt.	examine	item	Saika's shroud (broken)
Enough power for any Surge spell, blighted so it can be used only in the Wilderness.	Genug Kraft für jeden Sturm-Zauber, verseucht, sodass er nur in der Wildnis benutzt werden kann.	examine	item	Blighted surge sack
A magical scroll used to imbue a variety of items.	Eine magische Schriftrolle, mit der sich verschiedene Gegenstände imprägnieren lassen.	examine	item	Scroll of imbuing
Use on some dragon claws to make them look fancier!	Auf Drachenklauen anwenden, damit sie schicker aussehen!	examine	item	Dragon claws ornament kit
A set of pretty fighting claws.	Ein Satz hübscher Kampfklauen.	examine	item	Dragon claws (or)
Use on a dragon warhammer to make it look fancier!	Auf einen Drachenkriegshammer anwenden, damit er schicker aussieht!	examine	item	Dragon warhammer ornament kit
Spikey and stylish, close combat weapon.	Stachelige und stilvolle Nahkampfwaffe.	examine	item	Dragon warhammer (or)
Use on a heavy ballista to make it look fancier!	Auf eine schwere Balliste anwenden, damit sie schicker aussieht!	examine	item	Heavy ballista ornament kit
A powerful and good looking weapon forged from the wreckage of an airship.	Eine mächtige und gut aussehende Waffe, geschmiedet aus dem Wrack eines Luftschiffs.	examine	item	Heavy ballista (or)
Use on an armadyl armour piece to make it look fancier!	Auf ein Armadyl-Rüstungsteil anwenden, damit es schicker aussieht!	examine	item	Armadyl armour ornament kit
Use on a bandos armour piece to make it look fancier!	Auf ein Bandos-Rüstungsteil anwenden, damit es schicker aussieht!	examine	item	Bandos armour ornament kit
A chest piece worn by the mightiest warriors of the arena.	Ein Brustteil, das von den mächtigsten Kriegern der Arena getragen wird.	examine	item	Centurion cuirass
A pair of wristbands to protect your hands in combat.	Ein Paar Armbänder, um deine Hände im Kampf zu schützen.	examine	item	Wristbands of the arena
A pair of imbued wristbands to protect your hands in combat.	Ein Paar imprägnierter Armbänder, um deine Hände im Kampf zu schützen.	examine	item	Wristbands of the arena (i)
Saika the puppet master's hood.	Die Kapuze von Saika der Puppenspielerin.	examine	item	Saika's hood
Saika the puppet master's veil.	Der Schleier von Saika der Puppenspielerin.	examine	item	Saika's veil
Saika the puppet master's shroud.	Das Leichentuch von Saika der Puppenspielerin.	examine	item	Saika's shroud
Koriff the Crowd Pleaser's headband.	Das Stirnband von Koriff dem Publikumsliebling.	examine	item	Koriff's headband
Koriff the Crowd Pleaser's cowl.	Die Kapuze von Koriff dem Publikumsliebling.	examine	item	Koriff's cowl
Koriff the Crowd Pleaser's coif.	Die Kettenhaube von Koriff dem Publikumsliebling.	examine	item	Koriff's coif
Maoma the Corrupt Captain's med helm.	Der mittlere Helm von Maoma dem korrupten Kapitän.	examine	item	Maoma's med helm
Maoma the Corrupt Captain's full helm.	Der Vollhelm von Maoma dem korrupten Kapitän.	examine	item	Maoma's full helm
Maoma the Corrupt Captain's great helm.	Der Topfhelm von Maoma dem korrupten Kapitän.	examine	item	Maoma's great helm
A chest piece used by the Calamity Coven.	Ein Brustteil, das vom Unheilszirkel benutzt wird.	examine	item	Calamity chest
A superior chest piece used by the Calamity Coven.	Ein überlegenes Brustteil, das vom Unheilszirkel benutzt wird.	examine	item	Superior calamity chest
An elite chest piece used by the Calamity Coven.	Ein Elite-Brustteil, das vom Unheilszirkel benutzt wird.	examine	item	Elite calamity chest
Breeches used by the Calamity Coven.	Eine Hose, die vom Unheilszirkel benutzt wird.	examine	item	Calamity breeches
Superior breeches used by the Calamity Coven.	Eine überlegene Hose, die vom Unheilszirkel benutzt wird.	examine	item	Superior calamity breeches
Elite breeches used by the Calamity Coven.	Eine Elite-Hose, die vom Unheilszirkel benutzt wird.	examine	item	Elite calamity breeches
A colossal-sized pouch used for storing essence.	Ein kolossal großer Beutel zum Aufbewahren von Essenz.	examine	item	Colossal pouch
Makes me feel like a wealthy Princess.	Gibt mir das Gefühl, eine wohlhabende Prinzessin zu sein.	examine	item	Gold tiara
Some strange pearls from the Abyss.	Ein paar seltsame Perlen aus dem Abgrund.	examine	item	Abyssal pearls
A tiara infused with the properties of every catalytic rune.	Ein Diadem, durchdrungen von den Eigenschaften jeder katalytischen Rune.	examine	item	Catalytic tiara
A tiara infused with the properties of every elemental rune.	Ein Diadem, durchdrungen von den Eigenschaften jeder Elementarrune.	examine	item	Elemental tiara
A strange green dye made from abyssal materials.	Ein seltsamer grüner Farbstoff aus Abgrundmaterialien.	examine	item	Abyssal green dye
A strange blue dye made from abyssal materials.	Ein seltsamer blauer Farbstoff aus Abgrundmaterialien.	examine	item	Abyssal blue dye
A strange red dye made from abyssal materials.	Ein seltsamer roter Farbstoff aus Abgrundmaterialien.	examine	item	Abyssal red dye
A needle designed for use with abyssal materials.	Eine Nadel, entworfen für die Verwendung mit Abgrundmaterialien.	examine	item	Abyssal needle
A mystical ring.	Ein mystischer Ring.	examine	item	Ring of the elements
The eye of a rune guardian.	Das Auge eines Runenwächters.	examine	item	Guardian's eye
A lantern containing power from the Abyss.	Eine Laterne, die Kraft aus dem Abgrund enthält.	examine	item	Abyssal lantern
A lantern containing power from the Abyss. It's been lit with some logs.	Eine Laterne, die Kraft aus dem Abgrund enthält. Sie wurde mit etwas Holz entzündet.	examine	item	Abyssal lantern (normal logs)
