english	translation	category	sub_category	source
Gain access to the H.A.M Store Room.	Erhalte Zugang zum Lagerraum der H.A.M.	manual	quest	
Demon Slayer	Dämonentöter	manual	quest	
Face your destiny in Varrock.	Stell dich deinem Schicksal in Varrock.	manual	quest	
Depths of Despair, The	Tiefen der Verzweiflung, Die	manual	quest	
The Depths of Despair	Die Tiefen der Verzweiflung	manual	quest	
Gain the Hosidius Memoirs teleport.	Erhalte den Teleport der Hosidius-Memoiren.	manual	quest	
Desert Treasure I	Wüstenschatz I	manual	quest	
Learn how to use the Ancient Magicks.	Lerne, wie du die Uralte Magie benutzt.	manual	quest	
Devious Minds	Hinterhältige Köpfe	manual	quest	
Dig Site, The	Ausgrabungsstätte, Die	manual	quest	
The Dig Site	Die Ausgrabungsstätte	manual	quest	
Learn how to clean specimens in Varrock Museum.	Lerne, wie du im Museum von Varrock Fundstücke reinigst.	manual	quest	
Doric's Quest	Dorics Quest	manual	quest	
Gain early game Mining XP.	Erhalte frühe Bergbau-EP.	manual	quest	
Dragon Slayer I	Drachentöter I	manual	quest	
Learn how to equip Rune and Dragon Platebodies.	Lerne, wie du Runen- und Drachen-Plattenpanzer anlegst.	manual	quest	
Dragon Slayer II	Drachentöter II	manual	quest	
Gain great XP and access to the Myth's Guild.	Erhalte viel EP und Zugang zur Myth's Guild.	manual	quest	
Dream Mentor	Traummentor	manual	quest	
Learn how to cast more Lunar spells.	Lerne, wie du weitere Lunar-Zauber wirkst.	manual	quest	
Druidic Ritual	Druidenritual	manual	quest	
Unlock the Herblore skill.	Schalte den Skill Kräuterkunde frei.	manual	quest	
Dwarf Cannon	Zwergenkanone	manual	quest	
Learn how to use a Dwarf Multicannons.	Lerne, wie du eine Zwergen-Multikanone benutzt.	manual	quest	
Eadgar's Ruse	Eadgars List	manual	quest	
Learn how to grow and steal Goutweed.	Lerne, wie du Giersch anbaust und stiehlst.	manual	quest	
Eagles' Peak	Adlergipfel	manual	quest	
Gain access to the Eagle transportation and Box Traps.	Erhalte Zugang zum Adler-Transport und zu Kistenfallen.	manual	quest	
Elemental Workshop I	Elementarwerkstatt I	manual	quest	
Rediscover the knowledge hidden in Seers' Village.	Entdecke das im Dorf der Seher verborgene Wissen neu.	manual	quest	
Elemental Workshop II	Elementarwerkstatt II	manual	quest	
Learn how to equip Mind equipment.	Lerne, wie du Geist-Ausrüstung anlegst.	manual	quest	
Enakhra's Lament	Enakhras Klagelied	manual	quest	
Gain a Camulet.	Erhalte ein Camulet.	manual	quest	
Enchanted Key, The	Verzauberter Schlüssel, Der	manual	quest	
The Enchanted Key	Der verzauberte Schlüssel	manual	quest	
MQ: The Enchanted Key	MQ: Der verzauberte Schlüssel	manual	quest	
Hunt for hidden treasure using the Enchanted Key.	Suche mit dem Verzauberten Schlüssel nach verborgenem Schatz.	manual	quest	
Enlightened Journey	Erleuchtete Reise	manual	quest	
Gain access to the Balloon transportation.	Erhalte Zugang zum Ballon-Transport.	manual	quest	
Enter the Abyss	Betritt den Abgrund	manual	quest	
MQ: Enter the Abyss	MQ: Betritt den Abgrund	manual	quest	
Gain access to the Abyss.	Erhalte Zugang zum Abgrund.	manual	quest	
Ernest the Chicken	Ernest das Huhn	manual	quest	
Investigate the whereabouts of Ernest.	Untersuche den Verbleib von Ernest.	manual	quest	
Eyes of Glouphrie, The	Augen von Glouphrie, Die	manual	quest	
The Eyes of Glouphrie	Die Augen von Glouphrie	manual	quest	
Gain a Crystal Saw Seed.	Erhalte einen Kristallsägensamen.	manual	quest	
Fairytale I - Growing Pains	Märchen I - Wachstumsschmerzen	manual	quest	
Learn how to teleport using Fairy Rings (start Fairytale II).	Lerne, wie du dich per Feenring teleportierst (Beginn von Fairytale II).	manual	quest	
Fairytale II - Cure a Queen	Märchen II - Heilung einer Königin	manual	quest	
Investigate what's really going on in Zanaris.	Finde heraus, was in Zanaris wirklich vor sich geht.	manual	quest	
Family Crest	Familienwappen	manual	quest	
Gain Skill-imbued Gauntlets.	Erhalte skillgetränkte Panzerhandschuhe.	manual	quest	
Family Pest	Familienplage	manual	quest	
MQ: Family Pest	MQ: Familienplage	manual	quest	
Gain the ability to own all Skill-imbued Gauntlets.	Erhalte die Fähigkeit, alle skillgetränkten Panzerhandschuhe zu besitzen.	manual	quest	
Feud, The	Fehde, Die	manual	quest	
The Feud	Die Fehde	manual	quest	
Learn how to use a Blackjack.	Lerne, wie du einen Totschläger benutzt.	manual	quest	
Fight Arena	Kampfarena	manual	quest	
Gain the Khazard armour.	Erhalte die Khazard-Rüstung.	manual	quest	
Fishing Contest	Angelwettbewerb	manual	quest	
Gain access to White Wolf Mountain Pass.	Erhalte Zugang zum Pass des Weißen Wolfsbergs.	manual	quest	
Forgettable Tale...	Eine Geschichte zum Vergessen...	manual	quest	
Forsaken Tower, The	Verlassene Turm, Der	manual	quest	
The Forsaken Tower	Der verlassene Turm	manual	quest	
Gain the Lovakengj Memoirs teleport.	Erhalte den Teleport der Lovakengj-Memoiren.	manual	quest	
Fremennik Exiles, The	Fremennik-Verbannten, Die	manual	quest	
The Fremennik Exiles	Die Fremennik-Verbannten	manual	quest	
Gain a V's Shield.	Erhalte ein V's Shield.	manual	quest	
Fremennik Isles, The	Fremennik-Inseln, Die	manual	quest	
The Fremennik Isles	Die Fremennik-Inseln	manual	quest	
Gain a Helm of Neitiznot.	Erhalte einen Helm of Neitiznot.	manual	quest	
Fremennik Trials, The	Fremennik-Prüfungen, Die	manual	quest	
The Fremennik Trials	Die Fremennik-Prüfungen	manual	quest	
Gain great XP in several skills.	Erhalte viel EP in mehreren Skills.	manual	quest	
Garden of Tranquillity	Garten der Ruhe	manual	quest	
Gain an Activated Ring of Charos.	Erhalte einen aktivierten Ring of Charos.	manual	quest	
General's Shadow, The	Schatten des Generals, Der	manual	quest	
The General's Shadow	Der Schatten des Generals	manual	quest	
MQ: The General's Shadow	MQ: Der Schatten des Generals	manual	quest	
Gain the Shadow Sword.	Erhalte das Schattenschwert.	manual	quest	
Gertrude's Cat	Gertrudes Katze	manual	quest	
Gain a pet Kitten.	Erhalte ein Kätzchen als Haustier.	manual	quest	
Getting Ahead	Einen Kopf voraus	manual	quest	
Help Gordon protect his farm.	Hilf Gordon, seine Farm zu schützen.	manual	quest	
Ghosts Ahoy	Geister ahoi	manual	quest	
Gain access to Ectophial teleportation.	Erhalte Zugang zur Ektophiole-Teleportation.	manual	quest	
Giant Dwarf, The	Riesige Zwerg, Der	manual	quest	
The Giant Dwarf	Der riesige Zwerg	manual	quest	
Learn how to travel by minecart.	Lerne, wie du mit der Lore reist.	manual	quest	
Goblin Diplomacy	Goblin-Diplomatie	manual	quest	
Investigate the disturbance in Goblin Village.	Untersuche die Unruhen im Goblin-Dorf.	manual	quest	
Golem, The	Golem, Der	manual	quest	
The Golem	Der Golem	manual	quest	
Gain access to the Carpet rides to Uzer.	Erhalte Zugang zu den Teppichfahrten nach Uzer.	manual	quest	
Grand Tree, The	Große Baum, Der	manual	quest	
The Grand Tree	Der große Baum	manual	quest	
Gain access to the Gnome Glider transportation.	Erhalte Zugang zum Gnomengleiter-Transport.	manual	quest	
Great Brain Robbery, The	Große Gehirnraub, Der	manual	quest	
The Great Brain Robbery	Der große Gehirnraub	manual	quest	
Gain a Barrelchest Anchor.	Erhalte einen Barrelchest-Anker.	manual	quest	
Grim Tales	Düstere Geschichten	manual	quest	
Hand in the Sand, The	Hand im Sand, Die	manual	quest	
The Hand in the Sand	Die Hand im Sand	manual	quest	
Gain access to the Wizards' Guild Rune Shop.	Erhalte Zugang zum Runenladen der Wizards' Guild.	manual	quest	
Haunted Mine	Spukmine	manual	quest	
Gain a Salve Amulet.	Erhalte ein Salve-Amulett.	manual	quest	
Hazeel Cult	Hazeel-Kult	manual	quest	
Gain the Carnillean armour.	Erhalte die Carnillean-Rüstung.	manual	quest	
Heroes' Quest	Heldenquest	manual	quest	
Learn how to wield Dragon Battleaxes and Maces.	Lerne, wie du Drachen-Streitäxte und -Streitkolben führst.	manual	quest	
Holy Grail	Heiliger Gral	manual	quest	
Gain great Prayer and Defence XP.	Erhalte viel Gebet- und Verteidigungs-EP.	manual	quest	
Horror from the Deep	Schrecken aus der Tiefe	manual	quest	
Gain a God book.	Erhalte ein Götterbuch.	manual	quest	
Icthlarin's Little Helper	Icthlarins kleiner Helfer	manual	quest	
Gain access to Sophanem.	Erhalte Zugang zu Sophanem.	manual	quest	
Imp Catcher	Koboldfänger	manual	quest	
Gain early game Magic XP.	Erhalte frühe Magie-EP.	manual	quest	
In Aid of the Myreque	Zur Hilfe der Myreque	manual	quest	
Gain access to the Temple Trekking minigame.	Erhalte Zugang zum Minispiel Temple Trekking.	manual	quest	
In Search of Knowledge	Auf der Suche nach Wissen	manual	quest	
MQ: In Search of Knowledge	MQ: Auf der Suche nach Wissen	manual	quest	
Gain an XP Lamp.	Erhalte eine EP-Lampe.	manual	quest	
In Search of the Myreque	Auf der Suche nach den Myreque	manual	quest	
Start the Myreque storyline.	Beginne die Myreque-Handlung.	manual	quest	
Jungle Potion	Dschungeltrank	manual	quest	
Assist Trufitus Shakaya with his ritual.	Unterstütze Trufitus Shakaya bei seinem Ritual.	manual	quest	
Kingdom Divided, A	Geteiltes Königreich, Ein	manual	quest	
A Kingdom Divided	Ein geteiltes Königreich	manual	quest	
Learn how to cast Resurrection spells.	Lerne, wie du Auferstehungszauber wirkst.	manual	quest	
King's Ransom	Das Lösegeld des Königs	manual	quest	
Learn how to use the Chivalry and Piety prayers.	Lerne, wie du die Gebete Ritterlichkeit und Frömmigkeit benutzt.	manual	quest	
Knight's Sword, The	Schwert des Ritters, Das	manual	quest	
The Knight's Sword	Das Schwert des Ritters	manual	quest	
Gain great Smithing XP.	Erhalte viel Schmieden-EP.	manual	quest	
Lair of Tarn Razorlor	Versteck von Tarn Razorlor	manual	quest	
MQ: Lair of Tarn Razorlor	MQ: Höhle von Tarn Razorlor	manual	quest	
Gain an enchanted Salve Amulet.	Erhalte ein verzaubertes Salve-Amulett.	manual	quest	
Legends' Quest	Legendenquest	manual	quest	
Gain access to the Legend's Guild.	Erhalte Zugang zur Legend's Guild.	manual	quest	
Lost City	Verlorene Stadt	manual	quest	
Gain access to Zanaris.	Erhalte Zugang zu Zanaris.	manual	quest	
Lost Tribe, The	Verlorener Stamm, Der	manual	quest	
The Lost Tribe	Der verlorene Stamm	manual	quest	
Gain access to the Bone Weapon Shop.	Erhalte Zugang zum Knochenwaffenladen.	manual	quest	
Lunar Diplomacy	Lunar-Diplomatie	manual	quest	
Learn how to cast Lunar spells.	Lerne, wie du Lunar-Zauber wirkst.	manual	quest	
Mage Arena I	Magierarena I	manual	quest	
MQ: Mage Arena I	MQ: Magierarena I	manual	quest	
Unlock the God spells.	Schalte die Götterzauber frei.	manual	quest	
Mage Arena II	Magierarena II	manual	quest	
MQ: Mage Arena II	MQ: Magierarena II	manual	quest	
Learn how to imbue the God Capes.	Lerne, wie du die Götterumhänge verstärkst.	manual	quest	
Making Friends with My Arm	Freundschaft mit Mein Arm schließen	manual	quest	
Gain great XP and a disease-free herb patch.	Erhalte viel EP und ein krankheitsfreies Kräuterbeet.	manual	quest	
Making History	Geschichte schreiben	manual	quest	
Help Jorral restore a historic location.	Hilf Jorral, einen historischen Ort wiederherzustellen.	manual	quest	
Merlin's Crystal	Merlins Kristall	manual	quest	
Assist King Arthur in Camelot.	Unterstütze König Artus in Camelot.	manual	quest	
Misthalin Mystery	Misthalin-Rätsel	manual	quest	
Monkey Madness I	Affenwahnsinn I	manual	quest	
Learn how to wield Dragon Scimitars.	Lerne, wie du Drachen-Krummsäbel führst.	manual	quest	
Monkey Madness II	Affenwahnsinn II	manual	quest	
Gain great XP and a Royal Seed Pod.	Erhalte viel EP und eine Königliche Samenhülse.	manual	quest	
Monk's Friend	Der Freund des Mönchs	manual	quest	
Gain early game Woodcutting XP.	Erhalte frühe Holzfällen-EP.	manual	quest	
Mountain Daughter	Tochter des Berges	manual	quest	
Help the people of the Mountain Tribe.	Hilf den Menschen des Bergstamms.	manual	quest	
Mourning's End Part I	Das Ende der Trauer Teil I	manual	quest	
Gain great Hitpoint and Thieving XP.	Erhalte viel Lebenspunkte- und Diebstahl-EP.	manual	quest	
Mourning's End Part II	Das Ende der Trauer Teil II	manual	quest	
Learn how to craft Death Runes.	Lerne, wie du Todesrunen herstellst.	manual	quest	
Murder Mystery	Mordrätsel	manual	quest	
Investigate a murder at Sinclair Mansion.	Untersuche einen Mord im Sinclair-Anwesen.	manual	quest	
My Arm's Big Adventure	Das große Abenteuer von meinem Arm	manual	quest	
Gain access to a disease-free herb patch.	Erhalte Zugang zu einem krankheitsfreien Kräuterbeet.	manual	quest	
Nature Spirit	Naturgeist	manual	quest	
Gain access to Mort Myre and the Nature Altar.	Erhalte Zugang zu Mort Myre und dem Naturaltar.	manual	quest	
Night at the Theatre, A	Nacht im Theater, Eine	manual	quest	
A Night at the Theatre	Eine Nacht im Theater	manual	quest	
Experience the Theatre of Blood.	Erlebe das Theater des Blutes.	manual	quest	
Observatory Quest	Sternwarten-Quest	manual	quest	
Gain an Unholy Symbol Mould.	Erhalte eine Gussform für ein Unheiliges Symbol.	manual	quest	
Olaf's Quest	Olafs Quest	manual	quest	
Gain access to the Brine Rat Cavern.	Erhalte Zugang zur Salzwasserratten-Höhle.	manual	quest	
One Small Favour	Ein kleiner Gefallen	manual	quest	
Learn how to brew Guthix Rest Tea.	Lerne, wie du Guthix-Ruhe-Tee braust.	manual	quest	
Pirate's Treasure	Der Schatz des Piraten	manual	quest	
Explore a story about buried treasure.	Erkunde eine Geschichte über vergrabenen Schatz.	manual	quest	
Plague City	Seuchenstadt	manual	quest	
Unlock the Ardougne teleport spell.	Schalte den Teleportzauber nach Ardougne frei.	manual	quest	
Porcine of Interest, A	Schwein von Interesse, Ein	manual	quest	
A Porcine of Interest	Ein Schwein von Interesse	manual	quest	
Learn how to hunt Slayer monsters.	Lerne, wie du Schlächtermonster jagst.	manual	quest	
Priest in Peril	Priester in Gefahr	manual	quest	
Gain access to Morytania.	Erhalte Zugang zu Morytania.	manual	quest	
Prince Ali Rescue	Die Rettung von Prinz Ali	manual	quest	
Unlock Sorceress's Garden and gain free use of the Al Kharid Gate.	Schalte den Garten der Zauberin frei und nutze das Al-Kharid-Tor kostenlos.	manual	quest	
Queen of Thieves, The	Königin der Diebe, Die	manual	quest	
The Queen of Thieves	Die Königin der Diebe	manual	quest	
Gain the Port Piscarilius Memoirs teleport.	Erhalte den Teleport der Port-Piscarilius-Memoiren.	manual	quest	
Rag and Bone Man I	Lumpen- und Knochenmann I	manual	quest	
Assist the Odd Old Man with a collection.	Unterstütze den Seltsamen alten Mann bei einer Sammlung.	manual	quest	
Rag and Bone Man II	Lumpen- und Knochenmann II	manual	quest	
Further assist the Odd Old Man with a collection.	Unterstütze den Seltsamen alten Mann weiter bei einer Sammlung.	manual	quest	
Ratcatchers	Rattenfänger	manual	quest	
Learn new cat training methods.	Lerne neue Methoden zum Trainieren von Katzen.	manual	quest	
Recipe for Disaster	Rezept für eine Katastrophe	manual	quest	
Recruitment Drive	Rekrutierungskampagne	manual	quest	
Gain a set of Initiate Armour.	Erhalte ein Set Initiierten-Rüstung.	manual	quest	
Regicide	Königsmord	manual	quest	
Gain access to Zulrah's Shrine.	Erhalte Zugang zu Zulrahs Schrein.	manual	quest	
Restless Ghost, The	Ruhelose Geist, Der	manual	quest	
The Restless Ghost	Der ruhelose Geist	manual	quest	
Gain a Ghostspeak Amulet.	Erhalte ein Geistersprache-Amulett.	manual	quest	
Romeo & Juliet	Romeo & Julia	manual	quest	
Gain Quest Points.	Erhalte Questpunkte.	manual	quest	
Roving Elves	Umherziehende Elfen	manual	quest	
Gain a Crystal Shield or Bow.	Erhalte einen Kristallschild oder -bogen.	manual	quest	
Royal Trouble	Königlicher Ärger	manual	quest	
Gain enhanced rewards from Miscellenia.	Erhalte verbesserte Belohnungen aus Miscellania.	manual	quest	
Rum Deal	kRUMmes Geschäft	manual	quest	
Gain a Holy Wrench.	Erhalte einen Heiligen Schraubenschlüssel.	manual	quest	
Rune Mysteries	Runengeheimnisse	manual	quest	
Learn how to mine Rune Essence.	Lerne, wie du Runenessenz abbaust.	manual	quest	
Scorpion Catcher	Skorpionfänger	manual	quest	
Help Thormac with a scorpion problem.	Hilf Thormac bei einem Skorpionproblem.	manual	quest	
Sea Slug	Seeschnecke	manual	quest	
Gain access to the Fishing Platform.	Erhalte Zugang zur Angelplattform.	manual	quest	
Shades of Mort'ton	Schatten von Mort'ton	manual	quest	
Gain access to the Shades of Mort'ton minigame.	Erhalte Zugang zum Minispiel Schatten von Mort'ton.	manual	quest	
Shadow of the Storm	Schatten des Sturms	manual	quest	
Assist Father Reen against an evil in the desert.	Unterstütze Pater Reen gegen ein Übel in der Wüste.	manual	quest	
Sheep Herder	Schafhirte	manual	quest	
Assist Councillor Halgrive with some sheep.	Unterstütze Ratsherr Halgrive mit ein paar Schafen.	manual	quest	
Sheep Shearer	Schafscherer	manual	quest	
Gain early game Crafting XP.	Erhalte frühe Handwerk-EP.	manual	quest	
Shield of Arrav	Schild von Arrav	manual	quest	
Investigate the whereabouts of the Shield of Arrav.	Untersuche den Verbleib des Schilds von Arrav.	manual	quest	
Shilo Village	Shilo-Dorf	manual	quest	
Gain access to Shilo Village.	Erhalte Zugang zu Shilo Village.	manual	quest	
Sins of the Father	Sünden des Vaters	manual	quest	
Gain access to Darkmeyer.	Erhalte Zugang zu Darkmeyer.	manual	quest	
Skippy and the Mogres	Skippy und die Mogres	manual	quest	
MQ: Skippy and the Mogres	MQ: Skippy und die Mogres	manual	quest	
Learn how to fight Mogres.	Lerne, wie du gegen Mogres kämpfst.	manual	quest	
Slug Menace, The	Bedrohung durch die Schnecken, Die	manual	quest	
The Slug Menace	Die Bedrohung durch die Schnecken	manual	quest	
Learn how to equip Proselyte Armour.	Lerne, wie du Proselyten-Rüstung anlegst.	manual	quest	
Song of the Elves	Lied der Elfen	manual	quest	
Gain access to Prifddinas.	Erhalte Zugang zu Prifddinas.	manual	quest	
Soul's Bane, A	Fluch einer Seele	manual	quest	
A Soul's Bane	Der Fluch einer Seele	manual	quest	
Help Launa find her family.	Hilf Launa, ihre Familie zu finden.	manual	quest	
Spirits of the Elid	Geister des Elid	manual	quest	
Gain access to Nardah's fountain and shrine.	Erhalte Zugang zu Nardahs Brunnen und Schrein.	manual	quest	
Swan Song	Schwanengesang	manual	quest	
Learn how to catch Monkfish.	Lerne, wie du Seeteufel fängst.	manual	quest	
Tai Bwo Wannai Trio	Tai-Bwo-Wannai-Trio	manual	quest	
Learn how to catch and cook Karambwan.	Lerne, wie du Karambwan fängst und kochst.	manual	quest	
Tail of Two Cats, A	Geschichte zweier Katzen, Eine	manual	quest	
A Tail of Two Cats	Eine Geschichte zweier Katzen	manual	quest	
Tale of the Righteous	Geschichte der Gerechten	manual	quest	
Gain the Shayzien Memoirs teleport.	Erhalte den Teleport der Shayzien-Memoiren.	manual	quest	
Taste of Hope, A	Geschmack der Hoffnung, Ein	manual	quest	
A Taste of Hope	Ein Hauch von Hoffnung	manual	quest	
Gain Drakan's Medallion.	Erhalte Drakans Medaillon.	manual	quest	
Tears of Guthix	Tränen von Guthix	manual	quest	
Gain access to the Tears of Guthix minigame.	Erhalte Zugang zum Minispiel Tears of Guthix.	manual	quest	
Temple of Ikov	Tempel von Ikov	manual	quest	
Throne of Miscellania	Thron von Miscellania	manual	quest	
Learn how to manage the Kingdom of Miscellania.	Lerne, wie du das Königreich Miscellania verwaltest.	manual	quest	
Tourist Trap, The	Touristenfalle, Die	manual	quest	
The Tourist Trap	Die Touristenfalle	manual	quest	
Learn how to smith Darts.	Lerne, wie du Wurfpfeile schmiedest.	manual	quest	
Tower of Life	Turm des Lebens	manual	quest	
Gain access to the Creature Creation minigame.	Erhalte Zugang zum Minispiel Creature Creation.	manual	quest	
Tree Gnome Village	Baumgnomendorf	manual	quest	
Gain access to Spirit Tree teleportation.	Erhalte Zugang zur Geisterbaum-Teleportation.	manual	quest	
Tribal Totem	Stammestotem	manual	quest	
Troll Romance	Troll-Romanze	manual	quest	
Gain a Sled.	Erhalte einen Schlitten.	manual	quest	
Troll Stronghold	Troll-Festung	manual	quest	
Gain access to the God Wars Dungeon.	Erhalte Zugang zum Götterkriege Dungeon.	manual	quest	
Underground Pass	Unterirdischer Pass	manual	quest	
Gain Iban's Staff.	Erhalte Ibans Stab.	manual	quest	
Vampyre Slayer	Vampyr-Jäger	manual	quest	
Help the people of Draynor Village with a vampyre problem.	Hilf den Bewohnern von Draynor Village bei einem Vampyrproblem.	manual	quest	
Wanted!	Gesucht!	manual	quest	
Gain access to the White Knight Armoury.	Erhalte Zugang zur Waffenkammer der Weißen Ritter.	manual	quest	
Watchtower	Wachturm	manual	quest	
Unlock the Watchtower teleport spell.	Schalte den Teleportzauber zum Wachturm frei.	manual	quest	
Waterfall Quest	Wasserfall-Quest	manual	quest	
Gain great combat XP.	Erhalte viel Kampf-EP.	manual	quest	
What Lies Below	Was darunter lauert	manual	quest	
Learn a shortcut to the Chaos Altar.	Lerne eine Abkürzung zum Chaosaltar.	manual	quest	
Witch's House	Das Haus der Hexe	manual	quest	
Witch's Potion	Der Zaubertrank der Hexe	manual	quest	
X Marks the Spot	X markiert die Stelle	manual	quest	
Learn about Clue Scrolls and Kourend.	Lerne mehr über Hinweisrollen und Kourend.	manual	quest	
Zogre Flesh Eaters	Zogre-Fleischfresser	manual	quest	
Learn how to make Relicym's Balm.	Lerne, wie du Relicyms Balsam herstellst.	manual	quest	
Frozen Door, The	Gefrorene Tür, Die	manual	quest	
The Frozen Door	Die gefrorene Tür	manual	quest	
MQ: The Frozen Door	MQ: Die gefrorene Tür	manual	quest	
Gain access to Nex in the God Wars Dungeon.	Erhalte Zugang zu Nex im Götterkriege Dungeon.	manual	quest	
Land of the Goblins	Land der Goblins	manual	quest	
Continue the Dorgeshuun storyline.	Setze die Dorgeshuun-Handlung fort.	manual	quest	
Hopespear's Will	Hopespears Wille	manual	quest	
MQ: Hopespear's Will	MQ: Hopespears Wille	manual	quest	
Gain great Prayer XP.	Erhalte viel Gebet-EP.	manual	quest	
Temple of the Eye	Tempel des Auges	manual	quest	
Gain access to the Guardians of the Rift minigame.	Erhalte Zugang zum Minispiel Wächter der Kluft.	manual	quest	
Beneath Cursed Sands	Unter verfluchtem Sand	manual	quest	
Gain access to the Tombs of Amascut.	Erhalte Zugang zu den Gräber von Amascut.	manual	quest	
Sleeping Giants	Schlafende Riesen	manual	quest	
Gain access to the Giants' Foundry.	Erhalte Zugang zur Giants' Foundry.	manual	quest	
Garden of Death, The	Garten des Todes, Der	manual	quest	
The Garden of Death	Der Garten des Todes	manual	quest	
Uncover the fate of the Old Ones.	Enthülle das Schicksal der Alten.	manual	quest	
Into the Tombs	In die Gräber	manual	quest	
MQ: Into the Tombs	MQ: In die Gräber	manual	quest	
Experience the Tombs of Amascut.	Erlebe die Gräber von Amascut.	manual	quest	
Recipe for Disaster Another Cook's Quest	Rezept für eine Katastrophe Die Quest eines anderen Kochs	manual	quest	
Recipe for Disaster - Another Cook's Quest	Rezept für eine Katastrophe - Die Quest eines anderen Kochs	manual	quest	
Gain access to the Culinaromancer's Chest.	Erhalte Zugang zur Truhe des Culinaromanten.	manual	quest	
Recipe for Disaster Dwarf	Rezept für eine Katastrophe Zwerg	manual	quest	
Recipe for Disaster - Mountain Dwarf	Rezept für eine Katastrophe - Bergzwerg	manual	quest	
Gain further access to the Culinaromancer's Chest.	Erhalte weiteren Zugang zur Truhe des Culinaromanten.	manual	quest	
Recipe for Disaster Goblins	Rezept für eine Katastrophe Goblins	manual	quest	
Recipe for Disaster - Wartface & Bentnoze	Rezept für eine Katastrophe - Wartface & Bentnoze	manual	quest	
Recipe for Disaster Pirate	Rezept für eine Katastrophe Pirat	manual	quest	
Recipe for Disaster - Pirate Pete	Rezept für eine Katastrophe - Pirat Pete	manual	quest	
Recipe for Disaster Lumbridge Guide	Rezept für eine Katastrophe Lumbridge-Führer	manual	quest	
Recipe for Disaster - Lumbridge Guide	Rezept für eine Katastrophe - Lumbridge-Führer	manual	quest	
Recipe for Disaster Dave	Rezept für eine Katastrophe Dave	manual	quest	
Recipe for Disaster - Evil Dave	Rezept für eine Katastrophe - Böser Dave	manual	quest	
Recipe for Disaster Uglogwee	Rezept für eine Katastrophe Uglogwee	manual	quest	
Recipe for Disaster - Skrach Uglogwee	Rezept für eine Katastrophe - Skrach Uglogwee	manual	quest	
Recipe for Disaster Amik Varze	Rezept für eine Katastrophe Amik Varze	manual	quest	
Recipe for Disaster - Sir Amik Varze	Rezept für eine Katastrophe - Sir Amik Varze	manual	quest	
Recipe for Disaster Awowogei	Rezept für eine Katastrophe Awowogei	manual	quest	
Recipe for Disaster - King Awowogei	Rezept für eine Katastrophe - König Awowogei	manual	quest	
Recipe for Disaster Culinaromancer	Rezept für eine Katastrophe Culinaromant	manual	quest	
Recipe for Disaster - Culinaromancer	Rezept für eine Katastrophe - Culinaromant	manual	quest	
Complete the storyline and unlock the Barrows Gloves.	Schließe die Handlung ab und schalte die Barrows-Handschuhe frei.	manual	quest	
Secrets of the North	Geheimnisse des Nordens	manual	quest	
Uncover the Secrets of the North and unlock a new boss.	Enthülle die Geheimnisse des Nordens und schalte einen neuen Boss frei.	manual	quest	
Desert Treasure II - The Fallen Empire	Wüstenschatz II - Das gefallene Reich	manual	quest	
Uncover the history of the Fallen Empire and unlock four new bosses.	Enthülle die Geschichte des Gefallenen Reichs und schalte vier neue Bosse frei.	manual	quest	
His Faithful Servants	Seine treuen Diener	manual	quest	
MQ: His Faithful Servants	MQ: Seine treuen Diener	manual	quest	
Take on the Barrows Brothers.	Tritt gegen die Barrows-Brüder an.	manual	quest	
Path of Glouphrie, The	Pfad von Glouphrie, Der	manual	quest	
The Path of Glouphrie	Der Pfad von Glouphrie	manual	quest	
Unlock the Poison Waste Dungeon.	Schalte den Poison-Waste-Dungeon frei.	manual	quest	
Children of the Sun	Kinder der Sonne	manual	quest	
Gain access to the Kingdom of Varlamore.	Erhalte Zugang zum Königreich Varlamore.	manual	quest	
Barbarian Training	Barbarentraining	manual	quest	
MQ: Barbarian Training	MQ: Barbarentraining	manual	quest	
Unlock the strength of a Barbarian.	Schalte die Stärke eines Barbaren frei.	manual	quest	
Defender of Varrock	Verteidiger von Varrock	manual	quest	
Defend Varrock from a zombie invasion.	Verteidige Varrock gegen eine Zombie-Invasion.	manual	quest	
While Guthix Sleeps	Während Guthix schläft	manual	quest	
Stop a deadly Mahjarrat from finding an artefact of incomprehensible power.	Hindere einen tödlichen Mahjarrat daran, ein Artefakt von unbegreiflicher Macht zu finden.	manual	quest	
Twilight's Promise	Versprechen der Dämmerung	manual	quest	
Take your first steps into Varlamore and unlock the Quetzal Transport System.	Mach deine ersten Schritte in Varlamore und schalte das Quetzal-Transportsystem frei.	manual	quest	
At First Light	Bei Tagesanbruch	manual	quest	
Learn about the role of the Hunter Guild and unlock higher tier rumours.	Lerne die Rolle der Hunter Guild kennen und schalte Gerüchte höherer Stufe frei.	manual	quest	
Perlious Moons	Gefährliche Monde	manual	quest	
Perilous Moons	Gefährliche Monde	manual	quest	
Explore an ancient ruin and unlock the Moons of Peril.	Erkunde eine uralte Ruine und schalte die Moons of Peril frei.	manual	quest	
Ribbiting Tale of a Lily Pad Labour Dispute, The	Quakende Geschichte eines Seerosenblatt-Arbeitskampfes, Die	manual	quest	
The Ribbiting Tale of a Lily Pad Labour Dispute	Die quakende Geschichte eines Seerosenblatt-Arbeitskampfes	manual	quest	
