english	translation	category	sub_category	source
The Mimic is a boss occasionally found disguised as either Elite or Master clue scroll reward caskets.  Mimics can only be found after speaking to the strange casket upstairs in Watson's house in Great Kourend.  Attack Styles - Melee, Magic, Special Immunities - Poison, Venom Slayer Categories - None	El Mímico es un jefe que se encuentra ocasionalmente disfrazado de cofres de recompensa de pergamino de pista de Élite o Maestro.  Los Mímicos sólo se pueden encontrar después de hablar con el extraño cofre de arriba en la casa de Watson en Gran Kourend.  Estilos de ataque - Cuerpo a cuerpo, Magia, Inmunidad especial - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - Mimic caskets enabled - A mimic casket  Combat Achievement task difficulty: - Elite	Requisitos obligatorios: - Ataúdes mímicos activados - Un ataúd mímico Dificultad de la tarea Logro de combate: - Élite	interface	combAchvmt	
Combat Achievements - Moons of Peril	Logros de combate - Moons of Peril	interface	combAchvmt	
The Moons of Peril are three bosses found in Neypotzli beneath the city of Cam Torum in Varlamore.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Venom Slayer Categories - None	Las Lunas del Peligro son tres jefes que se encuentran en Neypotzli, bajo la ciudad de Cam Torum, en Varlamore.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico, Inmunidades especiales - Venom Slayer Categorías - Ninguna	interface	combAchvmt	
Mandatory requirements: - Perilous Moons	Requisitos obligatorios: - Lunas peligrosas	interface	combAchvmt	
Combat Achievements - Nex	Logros en combate - Nex	interface	combAchvmt	
Nex is a boss found in the Ancient Prison, deep within the God Wars Dungeon north of Trollheim.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None	Nex es un jefe que se encuentra en la Antigua Prisión, en las profundidades de la Mazmorra de God Wars, al norte de Trollheim.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico, Inmunidad especial - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - The Frozen Door  Combat Achievement task difficulty: - Elite - Master - Grandmaster	Requisitos obligatorios: - La puerta helada Dificultad de la tarea de combate: - Élite - Maestro - Gran maestro	interface	combAchvmt	
Combat Achievements - The Nightmare	Logros en combate - La pesadilla	interface	combAchvmt	
The Nightmare of Ashihama is a group boss found in the Sisterhood Sanctuary within the town of Slepe in Morytania.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None	La Pesadilla de Ashihama es un jefe de grupo que se encuentra en el Santuario de la Hermandad, en la ciudad de Slepe, en Morytania.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico, Inmunidades especiales - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - Access to Morytania  Combat Achievement task difficulty: - Hard - Elite - Master - Grandmaster	Requisitos obligatorios: - Acceso a Morytania Dificultad de la tarea de combate: - Difícil - Élite - Maestro - Gran maestro	interface	combAchvmt	
Combat Achievements - Phosanis Nightmare	Logros de combate - Phosanis Nightmare	interface	combAchvmt	
Phosani's Nightmare is a boss found in the Sisterhood Sanctuary within the town of Slepe in Morytania.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None	Pesadilla de Phosani es un jefe que se encuentra en el Santuario de la Hermandad dentro de la ciudad de Slepe en Morytania.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico, Inmunidades especiales - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - Access to Morytania  Combat Achievement task difficulty: - Elite - Master - Grandmaster	Requisitos obligatorios: - Acceso a Morytania Dificultad de la tarea de combate: - Élite - Maestro - Gran maestro	interface	combAchvmt	
Combat Achievements - Obor	Logros en combate - Obor	interface	combAchvmt	
Obor the Hill Titan is the strongest of all the hill giants. His lair can be located behind a locked gate found within the hill giant area of the Edgeville Dungeon.  In order to access Obor's lair, a giant key, obtained from killing a Hill Giant, is required.  Attack Styles - Melee, Ranged Immunities - Venom Slayer Categories - Hill Giant	Obor el Titán de las Colinas es el más fuerte de todos los gigantes de las colinas. Su guarida se encuentra tras una puerta cerrada en la zona de los gigantes de las colinas de la Mazmorra de Edgeville.  Para acceder a la guarida de Obor, se necesita una llave gigante que se obtiene al matar a un gigante de las colinas.  Estilos de ataque - Cuerpo a cuerpo, A distancia Inmunidades - Venom Slayer Categorías - Gigante de las colinas	interface	combAchvmt	
Mandatory requirements: - Giant key  Combat Achievement task difficulty: - Easy - Medium	Requisitos obligatorios: - Llave gigante Combate Dificultad de la tarea: - Fácil - Media	interface	combAchvmt	
Combat Achievements - Phantom Muspah	Logros de combate - Phantom Muspah	interface	combAchvmt	
The Phantom Muspah is a boss found within Ghorrock Dungeon, deep beneath Weiss.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None	El Fantasma Muspah es un jefe que se encuentra en la Mazmorra Ghorrock, en las profundidades de Weiss.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico, Inmunidad especial - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - Secrets of the North  Combat Achievement task difficulty: - Hard - Elite - Master - Grandmaster	Requisitos obligatorios: - Secretos del Combate del Norte Dificultad de la tarea: - Difícil - Élite - Maestro - Gran Maestro	interface	combAchvmt	
Combat Achievements - The Royal Titans	Logros de combate - The Royal Titans	interface	combAchvmt	
The Royal Titans, Branda and Eldric, can be found within the Asgarnian Ice Cave, through the tunnel to the north-west.  Attack Styles - Melee, Special Immunities - Poison, Venom Slayer Categories - Ice Giant, Fire Giant	Los Titanes Reales, Branda y Eldric, pueden encontrarse dentro de la Cueva de Hielo Asgarniana, a través del túnel al noroeste.  Estilos de Ataque - Cuerpo a Cuerpo, Inmunidades Especiales - Veneno, Veneno Categorías de Asesino - Gigante de Hielo, Gigante de Fuego	interface	combAchvmt	
There are no mandatory requirements to fight the Royal Titans  Combat Achievement task difficulty: - Easy - Medium - Hard - Elite	No hay requisitos obligatorios para luchar contra los Titanes Reales Logro de combate dificultad de la tarea: - Fácil - Medio - Difícil - Élite	interface	combAchvmt	
Combat Achievements - Scurrius	Logros en combate - Scurrius	interface	combAchvmt	
Scurrius is a boss found within the Varrock Sewers, which can be accessed through the Dungeon within east Varrock.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Venom Slayer Categories - Rat	Scurrius es un jefe que se encuentra en las Cloacas de Varrock, a las que se puede acceder a través de la Mazmorra del este de Varrock.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico, Inmunidades especiales - Venom Slayer Categorías - Rata	interface	combAchvmt	
There are no mandatory requirements to fight Scurrius.  Combat Achievement task difficulty: - Easy - Medium	No hay requisitos obligatorios para luchar contra Scurrius.  Dificultad de la tarea Logro de combate: - Fácil - Media	interface	combAchvmt	
Combat Achievements - Sarachnis	Logros de combate - Sarachnis	interface	combAchvmt	
Sarachnis is a spider boss found within the Forthos Dungeon south of the Spider Den.  Attack Styles - Melee, Ranged Immunities - Poison, Venom Slayer Categories - Spider	Sarachnis es un jefe araña que se encuentra en la Mazmorra de Forthos, al sur de la Guarida de la Araña.  Estilos de ataque - Cuerpo a cuerpo, A distancia Inmunidades - Veneno, Veneno Asesino Categorías - Araña	interface	combAchvmt	
There are no mandatory requirements to fight Sarachnis.  Combat Achievement task difficulty: - Easy - Medium - Hard	No hay requisitos obligatorios para luchar contra Sarachnis.  Dificultad de las tareas de los logros de combate: - Fácil - Media - Difícil	interface	combAchvmt	
Combat Achievements - Scorpia	Logros en combate - Scorpia	interface	combAchvmt	
Scorpia is a large scorpion that resides in a cave beneath the Scorpion Pit. The Scorpion Pit can be found deep within the Wilderness west of the Rogues' Castle.  Attack Styles - Melee Immunities - None Slayer Categories - Scorpion	Escorpia es un gran escorpión que vive en una cueva bajo el Foso de los Escorpiones. El Foso de los Escorpiones se encuentra en las profundidades del Yermo, al oeste del Castillo de los Pícaros.  Estilos de ataque - Cuerpo a cuerpo Inmunidades - Ninguna Categorías de cazavampiros - Escorpión	interface	combAchvmt	
There are no mandatory requirements to fight the Scorpia.  Combat Achievement task difficulty: - Hard - Elite	No hay requisitos obligatorios para luchar contra el Scorpia.  Dificultad de la tarea Logro de combate: - Difícil - Élite	interface	combAchvmt	
Combat Achievements - Skotizo	Logros en combate - Skotizo	interface	combAchvmt	
Skotizo is a demonic boss located beneath the Catacombs of Kourend.  Accessing his lair requires the use of a dark totem on the altar found in the centre of the Catacombs.  Attack Styles - Melee, Magic Immunities - Poison, Venom Slayer Categories - Black Demon, Greater Demon.	Skotizo es un jefe demoníaco situado bajo las Catacumbas de Kourend.  Para acceder a su guarida es necesario usar un tótem oscuro en el altar que se encuentra en el centro de las Catacumbas.  Estilos de ataque - Cuerpo a cuerpo, Magia Inmunidades - Veneno, Veneno Categorías de asesino - Demonio negro, Demonio mayor.	interface	combAchvmt	
Mandatory requirements: - A Dark Totem  Combat Achievement task difficulty: - Medium - Hard - Elite - Master	Requisitos obligatorios: - Un tótem oscuro Dificultad de la tarea de combate: - Media - Difícil - Élite - Maestro	interface	combAchvmt	
Combat Achievements - Tempoross	Logros en combate - Tempoross	interface	combAchvmt	
Tempoross is a skilling boss located off the coast of the Ruins of Unkah in the Kharidian Desert.  Attack Styles - Special Immunities - Special Slayer Categories - None	Tempoross es un jefe skilling situado frente a la costa de las Ruinas de Unkah, en el Desierto de Kharidian.  Estilos de ataque - Inmunidades especiales - Categorías de asesino especiales - Ninguno	interface	combAchvmt	
Combat Level: <colNum0>N/A</col>	Nivel de combate: <colNum0>N/A</col>	interface	combAchvmt	
Mandatory requirements: - <Num0> Fishing  Combat Achievement task difficulty: - Easy - Medium - Hard	Requisitos obligatorios: - <Num0> Combate de pesca Dificultad de la tarea del logro: - Fácil - Media - Difícil	interface	combAchvmt	
Combat Achievements - Theatre of Blood: Entry Mode	Logros de combate - Theatre of Blood: Modo Entrada	interface	combAchvmt	
The Theatre of Blood is a large arena located within the castle of Ver Sinhaza in Morytania.  The Theatre of Blood is a raid for <Num0>-<Num1> players.  Entry mode is an easier version of the Theatre of Blood aimed at introducing you to the content and the boss mechanics in a less punishing way.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None	El Teatro de la Sangre es una gran arena situada en el castillo de Ver Sinhaza, en Morytania.  El Teatro de la Sangre es una incursión para jugadores <Num0>-<Num1>.  El modo Entrada es una versión más sencilla del Teatro de la Sangre, cuyo objetivo es introducirte en el contenido y en la mecánica de los jefes de una forma menos castigadora.  Estilos de ataque - Mágico, A distancia, Cuerpo a cuerpo, Especial Inmunidad - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - Access to Morytania  Combat Achievement task difficulty: - Hard  - Elite	Requisitos obligatorios: - Acceso a Morytania Dificultad de la tarea de combate: - Difícil - Élite	interface	combAchvmt	
Combat Achievements - Theatre of Blood	Logros de combate - Theatre of Blood	interface	combAchvmt	
The Theatre of Blood is a large arena located within the castle of Ver Sinhaza in Morytania.  The Theatre of Blood is a raid for <Num0>-<Num1> players.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None	El Teatro de la Sangre es una gran arena situada en el castillo de Ver Sinhaza, en Morytania.  El Teatro de la Sangre es una incursión para jugadores <Num0>-<Num1>.  Estilos de ataque - Mágico, A distancia, Cuerpo a cuerpo, Inmunidad especial - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Combat Achievements - Theatre of Blood: Hard Mode	Logros de combate - Theatre of Blood: Modo Difícil	interface	combAchvmt	
The Theatre of Blood is a large arena located within the castle of Ver Sinhaza in Morytania.  The Theatre of Blood is a raid for <Num0>-<Num1> players.  Hard mode is a more challenging experience than the regular raid. Mechanics are harder and more punishing.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None	El Teatro de la Sangre es una gran arena situada en el castillo de Ver Sinhaza, en Morytania.  El Teatro de la Sangre es una incursión para jugadores <Num0>-<Num1>.  El modo difícil es una experiencia más desafiante que la incursión normal. Las mecánicas son más duras y castigadoras.  Estilos de ataque - Mágico, A distancia, Cuerpo a cuerpo, Especial Inmunidad - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - Access to Morytania - At least one regular Theatre of Blood completion  Combat Achievement task difficulty: - Master - Grandmaster	Requisitos obligatorios: - Acceso a Morytania - Completar al menos una vez Teatro de Sangre Dificultad de las tareas de los logros de combate: - Maestro - Gran Maestro	interface	combAchvmt	
Combat Achievements - Thermonuclear Smoke Devil	Logros en combate - Thermonuclear Smoke Devil	interface	combAchvmt	
The Thermonuclear Smoke Devil is a stronger and larger smoke devil, found within Breive's cave south of Castle Wars.  Attack Styles - Magical Ranged Immunities - Poison, Venom Slayer Categories - Smoke Devil	El Demonio de Humo Termonuclear es un demonio de humo más fuerte y grande, que se encuentra en la cueva de Breive, al sur de Castle Wars.  Estilos de Ataque - Mágico A Distancia Inmunidades - Veneno, Veneno Categorías de Cazador - Demonio de Humo	interface	combAchvmt	
Mandatory requirements: - <Num0> Slayer - A smoke devil slayer task - A face mask  Combat Achievement task difficulty: - Elite	Requisitos obligatorios: - <Num0> Cazador - Un cazador de demonios de humo tarea - Una máscara facial Combate Logro dificultad de la tarea: - Elite	interface	combAchvmt	
Combat Achievements - Tombs of Amascut: Entry Mode	Logros de combate - Tombs of Amascut: Modo Entrada	interface	combAchvmt	
The Tombs of Amascut can be found in an ancient tomb south of Sophanem.  The Tombs of Amascut is a raid for <Num0>-<Num1> players.  The Tombs of Amascut can scale in difficulty through the use of Invocations. These Invocations change the Raid Level, with a Raid Level of less then <Num2> considered an Entry raid.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None	Las Tumbas de Amascut se encuentran en una antigua tumba al sur de Sophanem.  Las Tumbas de Amascut es una incursión para jugadores <Num0>-<Num1>.  Las Tumbas de Amascut pueden escalar en dificultad mediante el uso de Invocaciones. Estas Invocaciones cambian el Nivel de Incursión, con un Nivel de Incursión de menos de <Num2> considerado una Incursión de Entrada.  Estilos de ataque - Mágico, A distancia, Cuerpo a cuerpo, Inmunidades especiales - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - Beneath Cursed Sands  Combat Achievement task difficulty: - Medium - Hard - Elite	Requisitos obligatorios: - Bajo las arenas malditas Dificultad de la tarea de logro de combate: - Media - Difícil - Élite	interface	combAchvmt	
Combat Achievements - Tombs of Amascut	Logros de combate - Tombs of Amascut	interface	combAchvmt	
The Tombs of Amascut can be found in an ancient tomb south of Sophanem.  The Tombs of Amascut is a raid for <Num0>-<Num1> players.  The Tombs of Amascut can scale in difficulty through the use of Invocations. These Invocations change the Raid Level, with a Raid Level of <Num2> to <Num3> considered a standard raid.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None	Las Tumbas de Amascut se encuentran en una antigua tumba al sur de Sophanem.  Las Tumbas de Amascut es una incursión para jugadores <Num0>-<Num1>.  Las Tumbas de Amascut pueden escalar en dificultad mediante el uso de Invocaciones. Estas Invocaciones cambian el Nivel de Incursión, con un Nivel de Incursión de <Num2> a <Num3> considerado una incursión estándar.  Estilos de ataque - Mágico, A distancia, Cuerpo a cuerpo, Inmunidades especiales - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Mandatory requirements: - Beneath Cursed Sands  Combat Achievement task difficulty: - Elite - Master - Grandmaster	Requisitos obligatorios: - Bajo las arenas malditas Dificultad de la tarea de logro de combate: - Élite - Maestro - Gran maestro	interface	combAchvmt	
Combat Achievements - Tombs of Amascut: Expert Mode	Logros de combate - Tombs of Amascut: Modo Experto	interface	combAchvmt	
The Tombs of Amascut can be found in an ancient tomb south of Sophanem.  The Tombs of Amascut is a raid for <Num0>-<Num1> players.  The Tombs of Amascut can scale in difficulty through the use of Invocations. These Invocations change the Raid Level, with a Raid Level of <Num2> or greater considered an Expert raid.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None	Las Tumbas de Amascut se encuentran en una antigua tumba al sur de Sophanem.  Las Tumbas de Amascut es una incursión para jugadores <Num0>-<Num1>.  Las Tumbas de Amascut pueden escalar en dificultad mediante el uso de Invocaciones. Estas Invocaciones cambian el Nivel de Incursión, con un Nivel de Incursión de <Num2> o superior considerado una Incursión Experta.  Estilos de ataque - Mágico, A distancia, Cuerpo a cuerpo, Inmunidades especiales - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Combat Achievements - TzHaar-Ket-Rak's Challenges	Logros en combate - Retos de TzHaar-Ket-Rak	interface	combAchvmt	
TzHaar-Ket-Rak's is an elite Tzhaar warrior found within the inner city of Mor Ul Rek.  TzHaar-Ket-Rak offers a number of challenges where those who have proven themselves within the Fight Caves or the Inferno can go up against an ever increasing number of JalTok-Jads.	TzHaar-Ket-Rak's es un guerrero de élite de Tzhaar que se encuentra en el interior de la ciudad de Mor Ul Rek.  TzHaar-Ket-Rak ofrece una serie de desafíos en los que aquellos que han demostrado su valía en las Cuevas de Combate o en el Infierno pueden enfrentarse a un número cada vez mayor de JalTok-Jads.	interface	combAchvmt	
Mandatory requirements:  TzHaar-Ket-Rak's First and Second Challenges - <Num0> Fight Caves completion  TzHaar-Ket-Rak's Third to Sixth Challenges - <Num1> Inferno completion  Combat Achievement task difficulty: - Elite - Master - Grandmaster	Requisitos obligatorios:  Primer y segundo desafío de TzHaar-Ket-Rak - <Num0> Completar las cuevas de combate Tercer a sexto desafío de TzHaar-Ket-Rak - <Num1> Completar el infierno Dificultad de las tareas de los logros de combate: - Élite - Maestro - Gran maestro.	interface	combAchvmt	
Combat Achievements - TzKal-Zuk	Logros en combate - TzKal-Zuk	interface	combAchvmt	
TzKal-Zuk is the final boss found within the depths of the Inferno found within the inner city of Mor Ul Rek.  Attack Styles - Special Immunities - Poison, Venom Slayer Categories - TzHaar	TzKal-Zuk es el jefe final que se encuentra en las profundidades del Infierno, en el interior de la ciudad de Mor Ul Rek.  Estilos de Ataque - Inmunidades Especiales - Veneno, Venom Categorías de Asesinos - TzHaar	interface	combAchvmt	
Mandatory requirements: - Fire Cape  Combat Achievement task difficulty: - Elite - Master - Grandmaster	Requisitos obligatorios: - Capa de fuego Combate Dificultad de la tarea: - Élite - Maestro - Gran maestro	interface	combAchvmt	
Combat Achievements - TzTok-Jad	Logros en combate - TzTok-Jad	interface	combAchvmt	
TzTok-Jad is the final boss found within the depths of the Fight Caves found within Mor Ul Rek.  Attack Styles - Melee, Ranged, Magic Immunities - Venom Slayer Categories - TzHaar	TzTok-Jad es el jefe final que se encuentra en las profundidades de las Cuevas de Combate de Mor Ul Rek.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico Inmunidades - Venom Slayer Categorías - TzHaar	interface	combAchvmt	
There are no mandatory requirements to attempt the Fight Caves.  Combat Achievement task difficulty: - Elite - Master - Grandmaster	No hay requisitos obligatorios para intentar las Cuevas de Combate.  Dificultad de las tareas de los logros de combate: - Élite - Maestro - Gran Maestro	interface	combAchvmt	
Combat Achievements - Vardorvis	Logros en combate - Vardorvis	interface	combAchvmt	
Vardorvis is a boss found within the Stranglewood, south west of Mount Quidamortem.  Attack Styles - Melee, Special Immunities - Poison, Venom Slayer Categories - None	Vardorvis es un jefe que se encuentra en el Bosque Estrangulado, al suroeste del Monte Quidamortem.  Estilos de ataque - Cuerpo a cuerpo, Inmunidades especiales - Veneno, Venom Categorías de asesino - Ninguna	interface	combAchvmt	
Combat Achievements - Venenatis	Logros en combate - Venenatis	interface	combAchvmt	
Venenatis is a large poison spider that resides east of the Bone Yard in the Wilderness.  Attack Styles - Melee, Special Immunities - Poison, Venom, Magic Slayer Categories - Spider	Venenatis es una gran araña venenosa que vive al este del Patio de los Huesos, en el Yermo.  Estilos de ataque - Cuerpo a cuerpo, Inmunidades especiales - Veneno, Veneno, Magia Categorías de asesino - Araña	interface	combAchvmt	
There are no mandatory requirements to fight Venenatis.  Combat Achievement task difficulty: - Hard - Elite	No hay requisitos obligatorios para luchar contra Venenatis.  Dificultad de la tarea Logro de combate: - Difícil - Élite	interface	combAchvmt	
Combat Achievements - Vet'ion	Logros en combate - Vet'ion	interface	combAchvmt	
Vet'ion is a Zamorakian skeletal champion that resides north of the Bone Yard and south of Lava Dragon Isle in the Wilderness.  Attack Styles - Melee, Magic Immunities - Poison, Venom Slayer Categories - Skeleton	Vet'ion es un campeón esquelético zamorano que vive al norte del Patio de Huesos y al sur de la Isla del Dragón de Lava, en el Yermo.  Estilos de ataque - Cuerpo a cuerpo, Magia Inmunidad - Veneno, Veneno Categorías de asesino - Esqueleto	interface	combAchvmt	
There are no mandatory requirements to fight Vet'ion.  Combat Achievement task difficulty: - Hard - Elite	No hay requisitos obligatorios para luchar contra Vet'ion.  Dificultad de la tarea Logro de combate: - Difícil - Élite	interface	combAchvmt	
Combat Achievements - Vorkath	Logros en combate - Vorkath	interface	combAchvmt	
Vorkath is an undead blue dragon boss found in the crater on the island of Ungael north of the Fremennik Province.  Attack Styles - Melee, Ranged, Magic, Special, Dragonfire Immunities - Poison, Venom Slayer Categories - Blue Dragon, Zombie	Vorkath es un jefe dragón azul no muerto que se encuentra en el cráter de la isla de Ungael, al norte de la provincia de Fremennik.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico, Especial, Fuego de dragón Inmunidades - Veneno, Veneno Categorías de asesino - Dragón azul, Zombi	interface	combAchvmt	
Mandatory requirements: - Dragon Slayer II  Combat Achievement task difficulty: - Elite - Master - Grandmaster	Requisitos obligatorios: - Cazadragones II Dificultad de la tarea: - Élite - Maestro - Gran Maestro	interface	combAchvmt	
Combat Achievements - The Whisperer	Logros en combate - The Whisperer	interface	combAchvmt	
The Whisperer is a boss found within the Lassar Undercity, deep beneath Ice Mountain.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None	El Susurrador es un jefe que se encuentra en la Ciudad Subterránea de Lassar, bajo la Montaña de Hielo.  Estilos de ataque - Cuerpo a cuerpo, A distancia, Mágico, Inmunidades especiales - Veneno, Veneno Categorías de asesino - Ninguna	interface	combAchvmt	
Combat Achievements - Wintertodt	Logros en combate - Wintertodt	interface	combAchvmt	
The Wintertodt is a skilling boss located in the Northern Tundras of Great Kourend, east of the Fishing Hamlet.  Attack Styles - Special Immunities - Special Slayer Categories - None	El Wintertodt es un jefe skilling situado en las Tundras del Norte de Gran Kourend, al este del Caserío Pesquero.  Estilos de ataque - Inmunidades especiales - Categorías especiales de asesino - Ninguno	interface	combAchvmt	
Mandatory requirements: - <Num0> Firemaking  Combat Achievement task difficulty: - Easy - Medium - Hard	Requisitos obligatorios: - <Num0> Combate de fabricación de fuego Dificultad de la tarea del logro: - Fácil - Media - Difícil	interface	combAchvmt	
Combat Achievements - Zalcano	Logros en combate - Zalcano	interface	combAchvmt	
Zalcano is a demon skilling boss imprisoned beneath the elven capital city of Prifddinas.  Attack Styles - Special Immunities - Special Slayer Categories - None	Zalcano es un jefe demonio skilling encarcelado bajo la capital élfica de Prifddinas.  Estilos de ataque - Inmunidades especiales - Categorías especiales de asesino - Ninguno	interface	combAchvmt	
Mandatory requirements: - Song of the Elves - A pickaxe  Combat Achievement task difficulty: - Elite	Requisitos obligatorios: - Canción de los Elfos - Un pico de combate Logro dificultad de la tarea: - Elite	interface	combAchvmt	
Combat Achievements - Zulrah	Logros de combate - Zulrah	interface	combAchvmt	
Zulrah is a snake boss found at their shrine within the Poison Wastes south of Isafdar. The followers of Zul-Andra provide access to the shrine via rowboat.  Attack Styles - Melee, Ranged, Magic. Immunities - Poison, Venom Slayer Categories - None	Zulrah es un jefe serpiente que se encuentra en su santuario de los Páramos Envenenados, al sur de Isafdar. Los seguidores de Zul-Andra proporcionan acceso al santuario mediante un bote de remos.  Estilos de ataque: cuerpo a cuerpo, a distancia, mágico. Inmunidades - Veneno, Cazador de veneno Categorías - Ninguna	interface	combAchvmt	
Mandatory requirements: - Regicide  Combat Achievement task difficulty: - Hard - Elite - Master - Grandmaster	Requisitos obligatorios: - Combate Regicida Dificultad de la tarea: - Difícil - Élite - Maestro - Gran Maestro	interface	combAchvmt	
Combat Achievements - Rewards	Logros en combate - Recompensas	interface	combAchvmt	
<Num0>k XP lamp (minimum skill requirement: <Num1>)	<Num0>k XP lámpara (requisito mínimo de habilidad: <Num1>)	interface	combAchvmt	
The drop chance of a <colNum0>Clue Scroll (Easy)</col> from all sources (excl. implings) is increased by <Num0>%	La probabilidad de que caiga una <colNum0>Pergamino de pistas (Fácil)</col> de todas las fuentes (excl. implosiones) aumenta un <Num0>%.	interface	combAchvmt	
The maximum quantity assigned from the <colNum0>Like a boss</col> slayer reward is increased by <Num0>	La cantidad máxima asignada de la recompensa <colNum0>Como un jefe</col> cazador se incrementa en <Num0>.	interface	combAchvmt	
<Num0>% bonus to tokens earned from <colNum0>Warrior Guild</col> activities	<Num0>% de bonificación a las fichas ganadas en actividades de <colNum0>Cofradía de guerreros</col>.	interface	combAchvmt	
<Num0> additional commendation point from successful <colNum0>Pest Control</col> games	<Num0> punto de mención adicional por el éxito de las partidas de <colNum0>Control de plagas</col>.	interface	combAchvmt	
<colNum0>Ghommal's hilt <Num0></col>	<colNum0>La empuñadura de Ghommal <Num0></col>	interface	combAchvmt	
Daily Trollheim teleports - <Num0>	Telepuertos diarios de Trollheim - <Num0>	interface	combAchvmt	
The drop chance of a <colNum0>Clue Scroll (Medium)</col> from all sources (excl. implings) is increased by <Num0>%	La probabilidad de que caiga un <colNum0>Pergamino de pista (mediano)</col> de todas las fuentes (excl. implosiones) aumenta un <Num0>%.	interface	combAchvmt	
<Num0> additional commendation points from successful <colNum0>Pest Control</col> games	<Num0> puntos de elogio adicionales de partidas exitosas de <colNum0>Control de plagas</col>.	interface	combAchvmt	
Immunity from the prayer draining effect at <colNum0>Barrows</col> when one of <colNum1>Ghommal's hilts</col> is equipped	Inmunidad al efecto de drenaje de oración en <colNum0>Brows</col> cuando se equipa una de las <colNum1>Herramientas de Ghommal</col>.	interface	combAchvmt	
The <colNum0>Dwarf multicannon</col> can hold <Num0> extra cannonballs	El <colNum0> multicañón enano</col> puede contener <Num0> balas de cañón adicionales.	interface	combAchvmt	
The drop chance of a <colNum0>Clue Scroll (Hard)</col> from all sources (excl. implings) is increased by <Num0>%	La probabilidad de que caiga un <colNum0>Pergamino de pista (Difícil)</col> de todas las fuentes (excl. implosiones) aumenta un <Num0>%.	interface	combAchvmt	
You can fight <colNum0>the Hueycoatl</col> privately for a reduced fee of <Num0>k coins	Puedes luchar contra <colNum0>el Hueycoatl</col> en privado por una tarifa reducida de <Num0>k monedas.	interface	combAchvmt	
Item imbue rewards at <colNum0>Soul Wars</col> and the <colNum1>Nightmare Zone</col> are <Num0>% cheaper	Las recompensas de imbuir objetos en <colNum0>Guerras del alma</col> y la <colNum1>Zona de pesadilla</col> son un <Num0>% más baratas.	interface	combAchvmt	
The ability to combine <colNum0>KBD Heads</col> with a <colNum1>Dragon Hunter Crossbow</col> to recolour it	Posibilidad de combinar <colNum0>Cabezas KBD</col> con una <colNum1>Ballesta de Cazador de Dragones</col> para cambiarle el color.	interface	combAchvmt	
The drop chance of a <colNum0>Clue Scroll (Elite)</col> from all sources (excl. implings) is increased by <Num0>%	La probabilidad de que caiga un <colNum0>Pergamino de pista (élite)</col> de todas las fuentes (excl. implosiones) aumenta un <Num0>%.	interface	combAchvmt	
The <colNum0>Bracelet of slaughter</col> will have a <Num0>% chance to fully recharge instead of breaking	El <colNum0>Brazalete de matanza</col> tendrá un <Num0>% de probabilidad de recargarse por completo en lugar de romperse.	interface	combAchvmt	
