english	translation	category	sub_category	source
Pass-to	Pasar a	actions	npc	Gnome winger
Claim	Reclamar	actions	npc	Ranged combat tutor
Buy	Comprar	actions	npc	Fadli
Heal	Curar	actions	npc	A'abla
Stroke	Acariciar	actions	npc	Gertrude's cat
Climb-over	Trepar	actions	npc	Pile of bones
Melt	Derretir	actions	npc	Crust of ice
Clear	Limpiar	actions	npc	Furnace grate
Take	Tomar	actions	npc	Iron pickaxe
Steal-from	Robar de	actions	npc	Digsite workman
Pay-fare	Pagar tarifa	actions	npc	Captain Tobias
Pay-Fare	Pagar tarifa	actions	npc	Customs officer
Go-inside	Entrar	actions	npc	House
Pirate's Cove	Cala del Pirata	actions	npc	Lokar Searunner
Deposit-items	Depositar objetos	actions	npc	Peer the Seer
Miscellania	Miscellania	actions	npc	Sailor
Prod	Empujar	actions	npc	Red Sheep
Return-Home	Regresar a casa	actions	npc	Bill Teach
Devices	Dispositivos	actions	npc	Ava
Chop	Cortar	actions	npc	Undead tree
Roll	Rodar	actions	npc	Boulder
Watch	Ver	actions	npc	Mercenary Captain
Buy-pass	Comprar pase	actions	npc	Shantay
Pass	Pasar	actions	npc	Shantay Guard
Fly	Volar	actions	npc	Auguste
Decant	Decantar	actions	npc	Zahur
Clean	Limpiar	actions	npc	Zahur
Make unfinished potion(s)	Hacer poción(es) sin terminar	actions	npc	Zahur
Shoot	Disparar	actions	npc	Target
Shop	Tienda	actions	npc	Ezekial Lovecraft
Board	Abordar	actions	npc	Ogre boat
Potions	Pociones	actions	npc	Apothecary
Grab-feather	Agarrar pluma	actions	npc	Desert Phoenix
Take-from	Tomar de	actions	npc	Jig cart
Coffer	Cofre	actions	npc	Yohnus
Attract	Atraer	actions	npc	Light creature
Call-Over	Llamar	actions	npc	Zombie
Insult	Insultar	actions	npc	Zombie
Scare	Asustar	actions	npc	Zombie
Skin	Desollar	actions	npc	Swamp snake
Burn	Quemar	actions	npc	Barricade
Extinguish	Extinguir	actions	npc	Barricade
Quick-withdraw	Retiro rápido	actions	npc	Elnock Inquisitor
Check-gates	Verificar puertas	actions	npc	Wandering impling
Sand	Arena	actions	npc	Bert
Request-supplies	Solicitar suministros	actions	npc	Bork Sigmundson
Sew	Coser	actions	npc	Patchy
Check	Verificar	actions	npc	Probita
View Laps	Ver vueltas	actions	npc	Grace
Toggle Counter	Alternar contador	actions	npc	Grace
Tap	Tocar	actions	npc	Skullball
Show-Goal	Mostrar objetivo	actions	npc	Skullball
Give-Stick	Dar palo	actions	npc	Agility Trainer
Waterbirth Island	Isla Waterbirth	actions	npc	Jarvald
Take-flyer	Tomar volante	actions	npc	Ali the Leaflet Dropper
Trade-with	Comerciar con	actions	npc	Rewards Guardian
Trade-Co-op	Comerciar cooperativo	actions	npc	Gabooty
Trade-Drinks	Comerciar bebidas	actions	npc	Gabooty
Send-parcel	Enviar paquete	actions	npc	Rionasta
Peek	Espiar	actions	npc	Eye
Deposit-box	Caja de depósito	actions	npc	Financial Seer
Move	Mover	actions	npc	Boulder
Log-storage	Almacén de troncos	actions	npc	Friendly Forester
Claim Sand	Reclamar arena	actions	npc	Drew
Deposit buckets	Depositar cubos	actions	npc	Drew
Toggle warnings	Alternar advertencias	actions	npc	Doomsayer
Remove PvP Protection	Quitar protección PvP	actions	npc	Doomsayer
Observe	Observar	actions	npc	Maze Guardian
New-maze	Nuevo laberinto	actions	npc	Maze Guardian
Maxhit Variant	Variante de golpe máximo	actions	npc	Combat Test
Kill-count	Contador de muertes	actions	npc	Soldier
Canyon-count (east)	Contador de cañón (este)	actions	npc	Soldier
Canyon-count (west)	Contador de cañón (oeste)	actions	npc	Soldier
Pay (north-east)	Pagar (noreste)	actions	npc	Marisi
Pay (south-west)	Pagar (suroeste)	actions	npc	Marisi
Task	Tarea	actions	npc	Captain Khaled
Help	Ayuda	actions	npc	Villia
Spellbook	Libro de hechizos	actions	npc	Tyss
Climb-on	Trepar	actions	npc	Stunted demonic gorilla
Glider	Planeador	actions	npc	Captain Shoracks
Watermill	Molino de agua	actions	npc	Mistag
Join	Unirse	actions	npc	Lisa
Locking	Bloquear	actions	npc	Rift guardian
Check Scores	Verificar puntuaciones	actions	npc	Captain Kalt
Contract	Contrato	actions	npc	Amy
Last-tier contract	Contrato de último nivel	actions	npc	Amy
Port Sarim	Puerto Sarim	actions	npc	Captain Magoro
Port Piscarilius	Puerto Piscarilius	actions	npc	Captain Magoro
Feed	Alimentar	actions	npc	Lux grub
Douse	Apagar	actions	npc	Fire
Cut	Cortar	actions	npc	Meat tree
Smash	Romper	actions	npc	Jewelled Crab
Claim-cape	Reclamar capa	actions	npc	Captain Rimor
Set-difficulty	Establecer dificultad	actions	npc	Captain Rimor
Fight	Luchar	actions	npc	Abigale
Bars	Barras	actions	npc	Pirate Jackie the Fruit
Toggle-minerals	Alternar minerales	actions	npc	Belona
Kitten	Gatito	actions	npc	Gertrude
Toggle-vials	Alternar viales	actions	npc	Barbarian guard
Redeem-code	Canjear código	actions	npc	Recruiter
Purchase Amulet	Comprar amuleto	actions	npc	Wizard Mizgog
Staves	Bastones	actions	npc	Dark Mage
Deboard	Desembarcar	actions	npc	Barge guard
Toggle Fossils	Alternar fósiles	actions	npc	Peter
Poke	Empujar	actions	npc	Bobbing fossil
Training	Entrenamiento	actions	npc	Mairin
Harvest	Cosechar	actions	npc	Herbiboar
Stun	Aturdir	actions	npc	Hoop Snake
Murder	Asesinar	actions	npc	Conrad King
Quick-Travel	Viaje rápido	actions	npc	Barge guard
Escape	Escapar	actions	npc	Brundt the Chieftain
Scry	Escrutar	actions	npc	Abigaila
Claim Pet Rock	Reclamar piedra mascota	actions	npc	Askeladden
Standard Variant	Variante estándar	actions	npc	Combat Test (maxhit)
Get-log	Obtener tronco	actions	npc	The Collector
Claim-log-rewards	Reclamar recompensas de tronco	actions	npc	The Collector
Get bird	Obtener pájaro	actions	npc	Alry the Angler
Pay (Fruit tree)	Pagar (árbol frutal)	actions	npc	Nikkie
Pay (tree patch)	Pagar (parcela de árbol)	actions	npc	Rosie
Pay (Redwood tree)	Pagar (árbol de secoya)	actions	npc	Alexandra
Pay (Spirit tree)	Pagar (árbol espíritu)	actions	npc	Latlink Fastbell
Swap	Intercambiar	actions	npc	Ornate combat dummy
Pay (Celastrus tree)	Pagar (árbol Celastrus)	actions	npc	Taylor
Land's End	Fin de la Tierra	actions	npc	Veos
Join Castle Wars	Unirse a Guerras del Castillo	actions	npc	Saradominist recruiter
Holiday-items	Objetos de vacaciones	actions	npc	Diango
Tan-hides	Curtir pieles	actions	npc	Eodan
Ardougne	Ardougne	actions	npc	Captain Barnaby
Brimhaven	Brimhaven	actions	npc	Captain Barnaby
Rimmington	Rimmington	actions	npc	Captain Barnaby
Enchant	Encantar	actions	npc	Eluned
Quick-escape	Escape rápido	actions	npc	Elena
Investigate	Investigar	actions	npc	Elderly Elf
Fix-exoskeleton	Arreglar exoesqueleto	actions	npc	Elderly Elf
Chop down	Cortar	actions	npc	Tree
Sing	Cantar	actions	npc	Reese
Statistics	Estadísticas	actions	npc	Ystwyth
Repair	Reparar	actions	npc	Aneirin
Open Adventure Paths	Abrir senderos de aventura	actions	npc	Adventurer Jon
Island of Stone	Isla de Piedra	actions	npc	Haskell
Charter	Fletamento	actions	npc	Trader Stan
Charter-to Brimhaven	Fletamento a Brimhaven	actions	npc	Trader Stan
Charter-to Catherby	Fletamento a Catherby	actions	npc	Trader Stan
Charter-to Mos Le'Harmless	Fletamento a Mos Le'Harmless	actions	npc	Trader Stan
Charter-to Musa Point	Fletamento a Punta Musa	actions	npc	Trader Stan
Charter-to Port Khazard	Fletamento a Puerto Khazard	actions	npc	Trader Stan
Charter-to Port Phasmatys	Fletamento a Puerto Phasmatys	actions	npc	Trader Stan
Charter-to Port Sarim	Fletamento a Puerto Sarim	actions	npc	Trader Stan
Charter-to Shipyard	Fletamento a Astillero	actions	npc	Trader Stan
Charter-to Corsair Cove	Fletamento a Cala Corsaria	actions	npc	Trader Stan
Charter-to Prifddinas	Fletamento a Prifddinas	actions	npc	Trader Stan
Charter-to Port Tyras	Fletamento a Puerto Tyras	actions	npc	Trader Stan
Charge	Cargar	actions	npc	Totem
Spectate	Observar	actions	npc	The Nightmare
Convert-shards	Convertir fragmentos	actions	npc	Noranna Tytanin
Loot	Botín	actions	npc	Grave
Lap-count	Contador de vueltas	actions	npc	Bobawu
Value	Valor	actions	npc	Skully
Settings	Configuración	actions	npc	Skully
Ungael	Ungael	actions	npc	Torfinn
Glider-to Ta Quir Priw	Planeador a Ta Quir Priw	actions	npc	Gnormadium Avlafrim
Glider-to Gandius	Planeador a Gandius	actions	npc	Gnormadium Avlafrim
Glider-to Kar-Hewo	Planeador a Kar-Hewo	actions	npc	Gnormadium Avlafrim
Glider-to Lemanto Andra	Planeador a Lemanto Andra	actions	npc	Gnormadium Avlafrim
Glider-to Sindarpos	Planeador a Sindarpos	actions	npc	Gnormadium Avlafrim
Glider-to Ookookolly Undri	Planeador a Ookookolly Undri	actions	npc	Gnormadium Avlafrim
Glider-to Lemantolly Undri	Planeador a Lemantolly Undri	actions	npc	Captain Dalbur
Other-services	Otros servicios	actions	npc	Thessalia
Leave-tutorial	Salir del tutorial	actions	npc	Nomad
Fill	Llenar	actions	npc	Ammunition crate
Check-ammo	Verificar munición	actions	npc	Ammunition crate
Forfeit	Renunciar	actions	npc	Captain Pudi
Locks	Cerraduras	actions	npc	Dampe
Take-net	Tomar red	actions	npc	Spirit Angler
Ferry	Ferry	actions	npc	Ferryman Sathwood
Awaken	Despertar	actions	npc	Rubble
Items	Objetos	actions	npc	Clerk
Buy-sphere	Comprar esfera	actions	npc	Oldak
Power-up	Encender	actions	npc	The Great Guardian
Buy-crystals	Comprar cristales	actions	npc	Rick
Quick-lock	Bloqueo rápido	actions	npc	Apprentice Tamara
Strike	Golpear	actions	npc	Hill Giant
Hand-in	Entregar	actions	npc	Kovac
Commission	Comisión	actions	npc	Kovac
Talk	hablar	actions	npc	Hannibal
Proceed	Proceder	actions	npc	Osmumten
Begin	Comenzar	actions	npc	Osmumten
Water	Agua	actions	npc	Palm of Resourcefulness
Check-costume	Verificar disfraz	actions	npc	Costumed child
Trick-or-treat	Truco o trato	actions	npc	Generous Treater
Scare-away	Asustar	actions	npc	Spooky dog
Tend-to	Cuidar	actions	npc	Flowering bush (Lilac)
Emote	Gesto	actions	npc	Wisp
Deposit	Depositar	actions	npc	Woodcutting Leprechaun
Cast	Lanzar	actions	npc	Fishing spot
Reset-room	Reiniciar habitación	actions	npc	Cerebral pathfinder
Take-lure	Tomar señuelo	actions	npc	Light leech
Build	Construir	actions	npc	Unfinished Beehive
Disarm	Desarmar	actions	npc	Fox trap
Prune	Podar	actions	npc	Entling
Prune-top	Podar arriba	actions	npc	Entling
Prune-back	Podar atrás	actions	npc	Entling
Prune-sides	Podar lados	actions	npc	Entling
Metamorph	Metamorfosis	actions	npc	Bran
Listen	Escuchar	actions	npc	Key Master
Charter-to Port Piscarilius	Fletamento a Puerto Piscarilius	actions	npc	Trader Stan
Charter-to Land's End	Fletamento a Fin de la Tierra	actions	npc	Trader Stan
Mark	Marcar	actions	npc	Guard
Unmark	Desmarcar	actions	npc	Guard
Charter-to Civitas illa Fortis	Fletamento a Civitas illa Fortis	actions	npc	Trader Stan
Charter-to Aldarin	Fletamento a Aldarin	actions	npc	Trader Stan
Charter-to Sunset Coast	Fletamento a Costa del Atardecer	actions	npc	Trader Stan
Charter-to Tempestus	Fletamento a Tempestus	actions	npc	Trader Stan
Start-wave	Iniciar ola	actions	npc	Minimus
Scoreboard	Marcador	actions	npc	Eyatlalli
Rumour	Rumor	actions	npc	Huntmaster Gilman (Novice)
Rumour-settings	Configuración de rumores	actions	npc	Guild Scribe Verity
Fur-clothing	Ropa de piel	actions	npc	Pellem
Recharge-whistle	Recargar silbato	actions	npc	Soar Leader Pitri
Trade-in	Intercambiar	actions	npc	Oriana
Last-destination	Último destino	actions	npc	Renu
Plant-orb	Plantar orbe	actions	npc	Surok Magis
Choose	Elegir	actions	npc	Tenoch
Check-on	Verificar	actions	npc	Man
Stats	Estadísticas	actions	npc	Worm Tongue
Sacrifice	Sacrificar	actions	npc	Branda the Fire Queen
Take pages	Tomar páginas	actions	npc	Branda the Fire Queen
Whack	Golpear	actions	npc	Forebearer Janus
Translate	Traducir	actions	npc	Prince Itzla Arkan
Fix	Arreglar	actions	npc	Humphrey Dumphrey
Tal Teklan	Tal Teklan	actions	npc	Achilka
Gloomthorn Trail	Sendero Gloomthorn	actions	npc	Achilka
Kastori	Kastori	actions	npc	Achilka
Directions	Direcciones	actions	npc	Ru Merald
Examine	Examinar	actions	npc	
Search	Buscar	actions	object	Crate
Enter	Entrar	actions	object	Cave Entrance
Open	Abrir	actions	object	Door
Inspect	Inspeccionar	actions	object	Broken multicannon
Fire	Fuego	actions	object	Dwarf multicannon
Pick-up	Recoger	actions	object	Dwarf multicannon
Empty	Vaciar	actions	object	Dwarf multicannon
Climb-down	Bajar	actions	object	Ladder
Climb-up	Subir	actions	object	Ladder
Climb-over	Trepar	actions	object	Rock pile
Prod	Empujar	actions	object	Sacks
Pull	Tirar	actions	object	Lever
Go-through	Atravesar	actions	object	Gate
Fish	Pescar	actions	object	Fishing spot
Squeeze-through	Apretar a través	actions	object	Loose Railing
Check	Verificar	actions	object	Vine
Pray-at	Rezar en	actions	object	Chaos altar
Smash	Romper	actions	object	Giant crystal
Hide-in	Esconderse en	actions	object	Crate
Take-from	Tomar de	actions	object	Beehive
Cross	Cruzar	actions	object	Gangplank
Knock-at	Tocar	actions	object	Large door
Search for traps	Buscar trampas	actions	object	Lever
Shut	Cerrar	actions	object	Open chest
Cook	Cocinar	actions	object	Cooking range
Burst	Explotar	actions	object	Party Balloon
Jump-up	Saltar arriba	actions	object	Rocks
Operate	Operar	actions	object	Winch
Pick	Elegir	actions	object	Potato
Close	Cerrar	actions	object	Large open cupboard
Play	Reproducir	actions	object	Church organ
Use	Usar	actions	object	Crevice
Peek	Espiar	actions	object	Crevice
Private	Privado	actions	object	Crevice
Jump	Saltar	actions	object	Broken Fence
Steal-from	Robar de	actions	object	Tea stall
Take	Tomar	actions	object	Small fishing net
Exit	Salir	actions	object	Cave exit
Suck	Chupar	actions	object	Swamp bubbles
Reset	Reiniciar	actions	object	Shaking box
Slash	Cortar	actions	object	Web
Weave	Tejer	actions	object	Loom
Attack	Atacar	actions	object	Dummy
Read	Leer	actions	object	Plaque
Chop down	Cortar	actions	object	Tree
Push	Empujar	actions	object	Wall
Take-1	Tomar 1	actions	object	Bandage table
Take-5	Tomar 5	actions	object	Bandage table
Take-10	Tomar 10	actions	object	Bandage table
Commune	Comunicar	actions	object	Lever
Board	Abordar	actions	object	Log raft
Swim to	Nadar a	actions	object	Rock
Take treasure	Tomar tesoro	actions	object	Chalice
Climb	Trepar	actions	object	Dead Tree
Get in	Entrar	actions	object	Barrel
Chop	Cortar	actions	object	Achey Tree
Drink-from	Beber de	actions	object	Cauldron
Smelt	Fundir	actions	object	Furnace
Smith	Forjar	actions	object	Anvil
Hit	Golpear	actions	object	Dummy
Fill	Llenar	actions	object	Crate
Look-at	Mirar	actions	object	Mound of earth
Investigate	Investigar	actions	object	Strange looking stone
Craft	Crear	actions	object	Smashed table
Disembark	Desembarcar	actions	object	Crude raft
Pay-fare	Pagar tarifa	actions	object	Travel cart
Listen-at	Escuchar en	actions	object	Grill
Pan	Sartén	actions	object	Panning point
Shoot	Disparar	actions	object	Gnome goal
Deposit	Depositar	actions	object	Chest
Climb-on	Trepar	actions	object	Barrel
Kick	Patear	actions	object	Loose panel
Rotate	Rotar	actions	object	Crane
Walk-down	Caminar abajo	actions	object	Spooky stairs
Walk-up	Caminar arriba	actions	object	Spooky stairs
Repair	Reparar	actions	object	Hole
Walk-Down	Caminar abajo	actions	object	Stairs
Walk-Up	Caminar arriba	actions	object	Stairs
Mine	Minar	actions	object	Rock slide
Look at	Mirar	actions	object	Winch
Cut	Cortar	actions	object	Kharidian cactus (Healthy)
Watch	Ver	actions	object	Mine door entrance
Look-in	Mirar dentro	actions	object	Barrel
Look in	Mirar dentro	actions	object	Barrel
Collect	Recoger	actions	object	Bank chest
Climb-to	Trepar a	actions	object	Rock
Climb down	Bajar	actions	object	Rock
Walk through	Caminar a través	actions	object	Mine cave
Walk-through	Caminar a través	actions	object	Tent door
Remove	Quitar	actions	object	Hellhound
Steal-From	Robar de	actions	object	Counter
Prospect	Prospectar	actions	object	Rock of Dalgroth
Leave	Salir	actions	object	Cave exit
Jump-Over	Saltar sobre	actions	object	Gap
Turn	Girar	actions	object	Sewer valve
Look-under	Mirar debajo	actions	object	Potted plant
Step-into	Entrar en	actions	object	Sparkling pool
Chop-down	Cortar	actions	object	Jungle tree
Touch	Tocar	actions	object	Fire Wall
Smash-to-bits	Romper en pedazos	actions	object	Boulder
Jump-over	Saltar sobre	actions	object	Jagged wall
Look	Mirar	actions	object	Carved rock
Lift	Levantar	actions	object	Totem pole
Shake	Agitar	actions	object	Leafy Palm Tree
Cut down	Cortar	actions	object	Arctic pine tree
Forfeit	Renunciar	actions	object	Entrance
Bank	Banco	actions	object	Open chest
Buy	Comprar	actions	object	Crate
Pass-through	Pasar a través	actions	object	Tunnel
Descend	Descender	actions	object	Cave
Ascend	Ascender	actions	object	Cave
Picklock	Forzar cerradura	actions	object	Gate
Fire-at	Disparar a	actions	object	Guide rope
Unlock	Desbloquear	actions	object	Locked Ogre chest
Study	Estudiar	actions	object	Monument
Take-cutting	Tomar esqueje	actions	object	Budding branch
Walk-on	Caminar sobre	actions	object	Balancing rope
Walk-across	Caminar a través	actions	object	Balancing ledge
Swing-across	Balancearse a través	actions	object	Monkey bars
Swing-on	Balancearse en	actions	object	Rope swing
Jump-on	Saltar sobre	actions	object	Pillar
Tag	Etiquetar	actions	object	Ticket Dispenser
Climb-across	Trepar a través	actions	object	Hand holds
Toggle-warning	Alternar advertencia	actions	object	Cave entrance
Dump	Tirar	actions	object	Compost Bin
Step-over	Pasar sobre	actions	object	Tripwire
Pass	Pasar	actions	object	Sticks
Reinforce	Reforzar	actions	object	Temple wall
Light	Encender	actions	object	Fire altar
Build	Construir	actions	object	Funeral Pyre
Summon	Invocar	actions	object	Strange altar
Cut-branch	Cortar rama	actions	object	Swaying tree
Put-inside	Poner dentro	actions	object	Pipe
Spin	Girar	actions	object	Spinning wheel
Capture	Capturar	actions	object	Standard Stand
Jump-to	Saltar a	actions	object	Stepping stone
Collapse	Colapsar	actions	object	Cave wall
Top-Floor	Piso superior	actions	object	Ladder
Lock	Bloquear	actions	object	Door
View	Ver	actions	object	Scoreboard
View Stats	Ver estadísticas	actions	object	Scoreboard
Remove board advert	Quitar anuncio del tablero	actions	object	Portal
Remove-room	Quitar habitación	actions	object	Dungeon entrance
Jump-across	Saltar a través	actions	object	Basalt rock
Top-floor	Piso superior	actions	object	Staircase
Bottom-floor	Piso inferior	actions	object	Staircase
View-game	Ver juego	actions	object	Table
Weed	Maleza	actions	object	Herbs
Jump off	Saltar	actions	object	End of bridge
Talk-to	Hablar con	actions	object	Awowogei
Pick-lock	Forzar cerradura	actions	object	Jail Door
Steal from	Robar de	actions	object	Crafting Stall
Crawl-down	Arrastrarse abajo	actions	object	Cart tunnel
Crawl-through	Arrastrarse a través	actions	object	Cart tunnel
Go-down	Bajar	actions	object	Lift
Go-up	Subir	actions	object	Lift
Slide	Deslizar	actions	object	Slope
Squeeze-past	Apretar pasando	actions	object	Stalagmite
Wind	Viento	actions	object	Clock
Dig	Cavar	actions	object	Grave
Pick-Lock	Forzar cerradura	actions	object	Trapdoor
Take-axe	Tomar hacha	actions	object	Logs
Ring-bell	Tocar campana	actions	object	Antiques Shop Stall
Listen-to	Escuchar	actions	object	Shining pool
Pick-from	Elegir de	actions	object	Thorny bushes
Dig-up	Cavar arriba	actions	object	Mud
Dig-below	Cavar abajo	actions	object	Roots
Jump-through	Saltar a través	actions	object	Wall of flame
Take-beer	Tomar cerveza	actions	object	Table
Hide-behind	Esconderse detrás	actions	object	Cactus
Smoke	Fumar	actions	object	Smokey well
Look-into	Mirar dentro	actions	object	Mystical mirror
Step-off	Bajar	actions	object	Ice ledge
Climb-through	Trepar a través	actions	object	Hole
Collect-from	Recoger de	actions	object	Weeping wall
Sit-on	Sentarse en	actions	object	Chair
Upgrade	Mejorar	actions	object	Tools
Work-at	Trabajar en	actions	object	Workbench
Make-helmet	Hacer casco	actions	object	Helmet pluming stand
Ring	Tocar	actions	object	Bell
Quick-board	Abordar rápido	actions	object	Swamp Boaty
Ride	Montar	actions	object	Train cart
Observe	Observar	actions	object	Telescope
Leave-area	Salir del área	actions	object	Ladder
Crack	Agrietar	actions	object	Wall safe
Pull-spade	Tirar pala	actions	object	Stone Door
Guide	Guía	actions	object	Belladonna patch
Rake	Rastrillar	actions	object	Belladonna patch
Cure	Curar	actions	object	Diseased Belladonna
Clear	Limpiar	actions	object	Dead Belladonna
Check-health	Verificar salud	actions	object	Cadavaberry bush
Prune	Podar	actions	object	Diseased cadavaberry bush
Pick-spine	Elegir espina	actions	object	Cactus
Pick-fruit	Elegir fruta	actions	object	Calquat tree
Gear	Equipo	actions	object	Supplies
Stats	Estadísticas	actions	object	Supplies
Standard spellbook	Libro de hechizos estándar	actions	object	Altar
Ancient spellbook	Libro de hechizos antiguo	actions	object	Altar
Lunar spellbook	Libro de hechizos lunar	actions	object	Altar
Arceuus spellbook	Libro de hechizos Arceuus	actions	object	Altar
Pick-apple	Elegir manzana	actions	object	Apple tree
Pick-pineapple	Elegir piña	actions	object	Pineapple plant
Pick-banana	Elegir plátano	actions	object	Banana tree
Pick-leaf	Elegir hoja	actions	object	Curry tree
Pick-orange	Elegir naranja	actions	object	Orange tree
Pick-coconut	Elegir coco	actions	object	Palm tree
Harvest	Cosechar	actions	object	Asgarnian Hops
Travel	Viajar	actions	object	Spirit Tree
Milk	Ordeñar	actions	object	Dairy cow
Steal-cowbell	Robar cencerro	actions	object	Dairy cow
Dismantle	Desmantelar	actions	object	Young tree
Set-trap	Poner trampa	actions	object	Young tree
Release	Liberar	actions	object	Gnome on a rack
Level	Nivel	actions	object	Kelda Stout
Control	Control	actions	object	Dwarven machinery
Return	Regresar	actions	object	Train cart
Chip	Astillar	actions	object	Dense runestone
Hack	Cortar	actions	object	Light Jungle
Quick-Pay(100)	Pago rápido (100)	actions	object	Hardwood Grove Doors
Refuel	Reabastecer	actions	object	Stove
Retrieve	Recuperar	actions	object	Bars
Pedal	Pedalear	actions	object	Pedals
Put-ore-on	Poner mineral en	actions	object	Conveyor belt
Fill-bucket	Llenar cubo	actions	object	Sink
Take-seed	Tomar semilla	actions	object	Roses
Attach	Adjuntar	actions	object	Ornate combat dummy
Swap	Intercambiar	actions	object	Ornate combat dummy
Take-Coffin	Tomar ataúd	actions	object	Grave
Make	Hacer	actions	object	Bed
Net	Red	actions	object	Fishing spot
Ardougne	Ardougne	actions	object	Lever
Edgeville	Edgeville	actions	object	Lever
Swap-options	Intercambiar opciones	actions	object	Lever
Talk to	Hablar con	actions	object	Tree
Exchange	Intercambiar	actions	object	Grand Exchange booth
Lure	Atraer	actions	object	Ominous Fishing Spot
Bait	Cebo	actions	object	Ominous Fishing Spot
Fish-In	Pescar en	actions	object	Aquarium
Count	Contar	actions	object	Pressure Barrel
Swim	Nadar	actions	object	River
Look-up	Mirar arriba	actions	object	Trellis
Spectate	Observar	actions	object	Rat wall
Deposit-box	Caja de depósito	actions	object	Bank booth
Grab	Agarrar	actions	object	Bones
Remove-coal	Quitar carbón	actions	object	Coal Truck
Take-sigil	Tomar sello	actions	object	Pedestal
Empty-Out	Vaciar	actions	object	Cannon
Fire!	¡Fuego!	actions	object	Cannon
Loot	Botín	actions	object	Crate
Plunder	Saquear	actions	object	Closed chest
Ransack	Saquear	actions	object	Barrel
Count-plunder	Contar saqueo	actions	object	Plunder Storage
Store-plunder	Almacenar saqueo	actions	object	Plunder Storage
Take-powder	Tomar pólvora	actions	object	Powder Barrel
Waterproof	Impermeable	actions	object	Ship hull
Balance	Equilibrio	actions	object	Narrow wall
Teeth-grip	Agarre de dientes	actions	object	Zip line
Drain	Drenar	actions	object	Barrel
Churn	Batir	actions	object	Dairy churn
Zanaris	Zanaris	actions	object	Fairy ring
Configure	Configurar	actions	object	Fairy ring
Last-destination (AIP)	Último destino (AIP)	actions	object	Fairy ring
Escape	Escapar	actions	object	Cave entrance
Examine	Examinar	actions	object	Healing certificate
Shape-Canoe	Formar canoa	actions	object	Canoe Station
Float Log	Flotar tronco	actions	object	Canoe Station
Float Canoe	Flotar canoa	actions	object	Canoe Station
Paddle Log	Remar tronco	actions	object	Canoe Station
Paddle Canoe	Remar canoa	actions	object	Canoe Station
Look-inside	Mirar dentro	actions	object	Mole hill
Buy-food	Comprar comida	actions	object	Chest
Buy-items	Comprar objetos	actions	object	Chest
Quick-escape	Escape rápido	actions	object	Door
Pick-Fruit	Elegir fruta	actions	object	Sq'irk tree
Stand-on	Pararse en	actions	object	Balance beam
Get-down	Bajar	actions	object	Balance beam
Change-clothes	Cambiar ropa	actions	object	Shoe box
Preen	Acicalarse	actions	object	Shaving stand
Haircut	Corte de pelo	actions	object	Shaving stand
Shave	Afeitar	actions	object	Shaving stand
Pray	Rezar	actions	object	Altar
Re-light	Reencender	actions	object	Incense burner
Build-in	Construir en	actions	object	Cage
Force	Forzar	actions	object	Door
Activate	Activar	actions	object	Treasure Hunt Fairy House
Set-up	Configurar	actions	object	Attack stone
Hoop	Aro	actions	object	Stick
Throw-at	Lanzar a	actions	object	Dartboard
Shoot-at	Disparar a	actions	object	Archery target
Karamja	Karamja	actions	object	Amulet of Glory
Draynor Village	Pueblo Draynor	actions	object	Amulet of Glory
Al Kharid	Al Kharid	actions	object	Amulet of Glory
Take-kettle	Tomar tetera	actions	object	Firepit with hook
Sleep-in	Dormir en	actions	object	Pet blanket
Last-destination (AIS)	Último destino (AIS)	actions	object	Fairy ring
Last-destination (AIR)	Último destino (AIR)	actions	object	Fairy ring
Last-destination (AIQ)	Último destino (AIQ)	actions	object	Fairy ring
Direct-portal	Portal directo	actions	object	Scrying pool
Scry	Escrutar	actions	object	Scrying pool
Challenge-mode	Modo desafío	actions	object	Lever
Evade-event	Evadir evento	actions	object	Path
Continue-trek	Continuar caminata	actions	object	Path
Swing-from	Balancearse desde	actions	object	Swamp tree branch
Cut-vine	Cortar enredadera	actions	object	Swamp tree
Escape-event	Escapar evento	actions	object	Boat
Return-to-Burgh	Regresar a Burgh	actions	object	Path
Remove-Pot	Quitar olla	actions	object	Pot-boiler
Remove-Bone	Quitar hueso	actions	object	Pot-boiler
Jump-down	Saltar abajo	actions	object	Rocks
Use-Driftwood	Usar madera flotante	actions	object	Embers
Climb-through (normal)	Trepar a través (normal)	actions	object	Broken bars
Climb-through (private)	Trepar a través (privado)	actions	object	Broken bars
Peek (normal)	Espiar (normal)	actions	object	Broken bars
Eat	Comer	actions	object	Food Pile
Leap	Saltar	actions	object	Gap
Teleport to Destination	Teletransportar a destino	actions	object	Obelisk
Set Destination	Establecer destino	actions	object	Obelisk
Hurdle	Obstáculo	actions	object	Ledge
Jump-off	Saltar	actions	object	Edge
Vault	Saltar	actions	object	Pole-vault
Jump-in	Saltar dentro	actions	object	Pile of fish
Take-pickaxe	Tomar pico	actions	object	Rocks
Use-Lift	Usar ascensor	actions	object	Platform
Take-Beam	Tomar viga	actions	object	Crate
Take-Pulley-Beam	Tomar viga de polea	actions	object	Crate
Take-Rope	Tomar cuerda	actions	object	Crate
Swing Across	Balancearse a través	actions	object	Monkeybars
Home	Casa	actions	object	Portal
Build mode	Modo construcción	actions	object	Portal
Friend's house	Casa del amigo	actions	object	Portal
