english	translation	category	sub_category	source
Chilli con carne	Acılı et	name	item	Chilli con carne
Egg and tomato	Yumurta ve domates	name	item	Egg and tomato
Mushroom & onion	Mantar ve soğan	name	item	Mushroom & onion
Tuna and corn	Ton balığı ve mısır	name	item	Tuna and corn
Minced meat	Kıyma	name	item	Minced meat
Spicy sauce	Acı sos	name	item	Spicy sauce
Chopped garlic	Doğranmış sarımsak	name	item	Chopped garlic
Uncooked egg	Çiğ yumurta	name	item	Uncooked egg
Scrambled egg	Çırpılmış yumurta	name	item	Scrambled egg
Sliced mushrooms	Dilimlenmiş mantarlar	name	item	Sliced mushrooms
Fried mushrooms	Kızarmış mantarlar	name	item	Fried mushrooms
Fried onions	Kızarmış soğan	name	item	Fried onions
Chopped tuna	Doğranmış ton balığı	name	item	Chopped tuna
Burnt egg	Yanmış yumurta	name	item	Burnt egg
Burnt onion	Yanmış soğan	name	item	Burnt onion
Burnt mushroom	Yanmış mantar	name	item	Burnt mushroom
Gunpowder	Barut	name	item	Gunpowder
Fuse	Sigorta	name	item	Fuse
Stripy pirate shirt	Çizgili korsan gömleği	name	item	Stripy pirate shirt
Pirate bandana	Korsan bandanası	name	item	Pirate bandana
Pirate boots	Korsan botları	name	item	Pirate boots
Pirate leggings	Korsan taytları	name	item	Pirate leggings
Canister	Kutu	name	item	Canister
Ramrod	Ramrod	name	item	Ramrod
Repair plank	Tamir tahtası	name	item	Repair plank
Lucky cutlass	Şanslı pala	name	item	Lucky cutlass
Harry's cutlass	Harry'nin pala	name	item	Harry's cutlass
Rapier	Rapier	name	item	Rapier
Plunder	Yağma	name	item	Plunder
Book o' piracy	Korsanlık kitabı	name	item	Book o' piracy
Cannon barrel	Top namlusu	name	item	Cannon barrel
Broken cannon	Kırık top	name	item	Broken cannon
Cannon balls	Top mermileri	name	item	Cannon balls
Tacks	Çiviler	name	item	Tacks
Braindeath 'rum'	Braindeath 'rom'	name	item	Braindeath 'rum'
Dragon 2h sword	Ejderha 2h kılıcı	name	item	Dragon 2h sword
Insulated boots	Yalıtımlı botlar	name	item	Insulated boots
Killerwatt	Katil watt	name	item	Killerwatt
Pie recipe book	Turta tarifi kitabı	name	item	Pie recipe book
Part mud pie	Kısmen çamurlu turta	name	item	Part mud pie
Raw mud pie	Çiğ çamurlu turta	name	item	Raw mud pie
Mud pie	Çamurlu turta	name	item	Mud pie
Part garden pie	Kısmen bahçe pastası	name	item	Part garden pie
Raw garden pie	Çiğ bahçe turtası	name	item	Raw garden pie
Garden pie	Bahçe turtası	name	item	Garden pie
Half a garden pie	Yarım bahçe turtası	name	item	Half a garden pie
Part fish pie	Kısmen balık turtası	name	item	Part fish pie
Raw fish pie	Çiğ balık turtası	name	item	Raw fish pie
Fish pie	Balık böreği	name	item	Fish pie
Half a fish pie	Yarım balık böreği	name	item	Half a fish pie
Part admiral pie	Kısmen amiral pastası	name	item	Part admiral pie
Raw admiral pie	Çiğ amiral turtası	name	item	Raw admiral pie
Admiral pie	Amiral turtası	name	item	Admiral pie
Half an admiral pie	Yarım amiral pastası	name	item	Half an admiral pie
Part wild pie	Kısmen vahşi turta	name	item	Part wild pie
Raw wild pie	Çiğ yabani turta	name	item	Raw wild pie
Wild pie	Yabani turta	name	item	Wild pie
Half a wild pie	Yarım yabani turta	name	item	Half a wild pie
Part summer pie	Kısmen yaz pastası	name	item	Part summer pie
Raw summer pie	Çiğ yaz turtası	name	item	Raw summer pie
Summer pie	Yaz turtası	name	item	Summer pie
Half a summer pie	Yarım yaz pastası	name	item	Half a summer pie
Burnt rabbit	Yanmış tavşan	name	item	Burnt rabbit
Roast rabbit	Kızarmış tavşan	name	item	Roast rabbit
Skewered rabbit	Şişte tavşan	name	item	Skewered rabbit
Iron spit	Demir tükürük	name	item	Iron spit
Burnt chompy	Yanmış çiğneme	name	item	Burnt chompy
Skewered chompy	Şişte çiğneme	name	item	Skewered chompy
Challenge scroll (hard)	Meydan okuma kaydırma (zor)	name	item	Challenge scroll (hard)
Red boater	Kırmızı tekneci	name	item	Red boater
Orange boater	Turuncu tekneci	name	item	Orange boater
Green boater	Yeşil tekne sahibi	name	item	Green boater
Blue boater	Mavi tekneci	name	item	Blue boater
Black boater	Siyah denizci	name	item	Black boater
Red firelighter	Kırmızı ateş yakıcı	name	item	Red firelighter
Green firelighter	Yeşil kundakçı	name	item	Green firelighter
Blue firelighter	Mavi ateş yakıcı	name	item	Blue firelighter
Black shield (h1)	Siyah kalkan (h1)	name	item	Black shield (h1)
Adamant shield (h1)	Adamant kalkan (h1)	name	item	Adamant shield (h1)
Rune shield (h1)	Rün kalkanı (h1)	name	item	Rune shield (h1)
Black shield (h2)	Siyah kalkan (h2)	name	item	Black shield (h2)
Adamant shield (h2)	Adamant kalkanı (h2)	name	item	Adamant shield (h2)
Rune shield (h2)	Rün kalkanı (h2)	name	item	Rune shield (h2)
Black shield (h3)	Siyah kalkan (h3)	name	item	Black shield (h3)
Adamant shield (h3)	Adamant kalkanı (h3)	name	item	Adamant shield (h3)
Rune shield (h3)	Rün kalkanı (h3)	name	item	Rune shield (h3)
Black shield (h4)	Siyah kalkan (h4)	name	item	Black shield (h4)
Adamant shield (h4)	Adamant kalkanı (h4)	name	item	Adamant shield (h4)
Rune shield (h4)	Rün kalkanı (h4)	name	item	Rune shield (h4)
Black shield (h5)	Siyah kalkan (h5)	name	item	Black shield (h5)
Adamant shield (h5)	Adamant kalkanı (h5)	name	item	Adamant shield (h5)
Rune shield (h5)	Rün kalkanı (h5)	name	item	Rune shield (h5)
Studded body (g)	Çivili gövde (g)	name	item	Studded body (g)
Studded body (t)	Çivili gövde (t)	name	item	Studded body (t)
Studded chaps (g)	Çivili pantolonlar (g)	name	item	Studded chaps (g)
Studded chaps (t)	Çivili adamlar (t)	name	item	Studded chaps (t)
Green d'hide body (g)	Yeşil deri gövde (g)	name	item	Green d'hide body (g)
Green d'hide body (t)	Yeşil deri gövde (t)	name	item	Green d'hide body (t)
Blue d'hide body (g)	Mavi d'hide gövdesi (g)	name	item	Blue d'hide body (g)
Blue d'hide body (t)	Mavi d'hide gövde (t)	name	item	Blue d'hide body (t)
Green d'hide chaps (g)	Yeşil deri pantolonlar (g)	name	item	Green d'hide chaps (g)
Green d'hide chaps (t)	Yeşil deri pantolonlar (t)	name	item	Green d'hide chaps (t)
Blue d'hide chaps (g)	Mavi deri pantolonlar (g)	name	item	Blue d'hide chaps (g)
Blue d'hide chaps (t)	Mavi deri pantolonlar (t)	name	item	Blue d'hide chaps (t)
Blue skirt (g)	Mavi etek (g)	name	item	Blue skirt (g)
Blue skirt (t)	Mavi etek (t)	name	item	Blue skirt (t)
Blue wizard robe (g)	Mavi büyücü cübbesi (g)	name	item	Blue wizard robe (g)
Blue wizard robe (t)	Mavi büyücü cübbesi (t)	name	item	Blue wizard robe (t)
Blue wizard hat (g)	Mavi büyücü şapkası (g)	name	item	Blue wizard hat (g)
Blue wizard hat (t)	Mavi büyücü şapkası (t)	name	item	Blue wizard hat (t)
Enchanted robe	Büyülü cübbe	name	item	Enchanted robe
Enchanted top	Büyülü üst	name	item	Enchanted top
Enchanted hat	Büyülü şapka	name	item	Enchanted hat
Red logs	Kırmızı kütükler	name	item	Red logs
Green logs	Yeşil kütükler	name	item	Green logs
Blue logs	Mavi kütükler	name	item	Blue logs
Draynor skull	Draynor kafatası	name	item	Draynor skull
Magic secateurs	Sihirli budama makası	name	item	Magic secateurs
Queen's secateurs	Kraliçe'nin budama makası	name	item	Queen's secateurs
Symptoms list	Belirtiler listesi	name	item	Symptoms list
Paddle	Kürek	name	item	Paddle
Mole claw	Köstebek pençesi	name	item	Mole claw
Mole skin	Ben derisi	name	item	Mole skin
Mutated zygomite	Mutasyona uğramış zigomit	name	item	Mutated zygomite
Fungicide spray 10	Mantar ilacı spreyi 10	name	item	Fungicide spray 10
Fungicide spray 9	Mantar ilacı spreyi 9	name	item	Fungicide spray 9
Fungicide spray 8	Mantar ilacı spreyi 8	name	item	Fungicide spray 8
Fungicide spray 7	Mantar ilacı spreyi 7	name	item	Fungicide spray 7
Fungicide spray 6	Mantar ilacı spreyi 6	name	item	Fungicide spray 6
Fungicide spray 5	Mantar ilacı spreyi 5	name	item	Fungicide spray 5
Fungicide spray 4	Mantar ilacı spreyi 4	name	item	Fungicide spray 4
Fungicide spray 3	Mantar ilacı spreyi 3	name	item	Fungicide spray 3
Fungicide spray 2	Mantar ilacı spreyi 2	name	item	Fungicide spray 2
Fungicide spray 1	Mantar ilacı spreyi 1	name	item	Fungicide spray 1
Fungicide spray 0	Mantar ilacı spreyi 0	name	item	Fungicide spray 0
Fungicide	Mantar ilacı	name	item	Fungicide
Wooden spoon	Tahta kaşık	name	item	Wooden spoon
Egg whisk	Yumurta çırpıcısı	name	item	Egg whisk
Spork	Spork	name	item	Spork
Spatula	Spatula	name	item	Spatula
Frying pan	Tava	name	item	Frying pan
Skewer	Şiş	name	item	Skewer
Rolling pin	Oklava	name	item	Rolling pin
Kitchen knife	Mutfak bıçağı	name	item	Kitchen knife
Meat tenderiser	Et yumuşatıcı	name	item	Meat tenderiser
Cleaver	Satır	name	item	Cleaver
Hardleather gloves	Sert deri eldivenler	name	item	Hardleather gloves
Bronze gloves	Bronz eldivenler	name	item	Bronze gloves
Iron gloves	Demir eldivenler	name	item	Iron gloves
Steel gloves	Çelik eldivenler	name	item	Steel gloves
Black gloves	Siyah eldivenler	name	item	Black gloves
Mithril gloves	Mithril eldivenler	name	item	Mithril gloves
Adamant gloves	Adamant eldivenler	name	item	Adamant gloves
Rune gloves	Rün eldivenleri	name	item	Rune gloves
Dragon gloves	Ejderha eldivenleri	name	item	Dragon gloves
Barrows gloves	Barrows eldivenleri	name	item	Barrows gloves
Cornflour	Mısır unu	name	item	Cornflour
Book on chickens	Tavuklarla ilgili kitap	name	item	Book on chickens
Vanilla pod	Vanilya çubuğu	name	item	Vanilla pod
Pot of cornflour	Mısır unu tenceresi	name	item	Pot of cornflour
Cornflour mixture	Mısır unu karışımı	name	item	Cornflour mixture
Milky mixture	Sütlü karışım	name	item	Milky mixture
Cinnamon	Tarçın	name	item	Cinnamon
Brulee	Brulee	name	item	Brulee
Brulee supreme	Brulee supreme	name	item	Brulee supreme
Evil chicken's egg	Kötü tavuk yumurtası	name	item	Evil chicken's egg
Dragon token	Ejderha jetonu	name	item	Dragon token
Spicy stew	Acılı güveç	name	item	Spicy stew
Red spice (4)	Kırmızı baharat (4)	name	item	Red spice (4)
Red spice (3)	Kırmızı baharat (3)	name	item	Red spice (3)
Red spice (2)	Kırmızı baharat (2)	name	item	Red spice (2)
Red spice (1)	Kırmızı baharat (1)	name	item	Red spice (1)
Orange spice (4)	Portakal baharatı (4)	name	item	Orange spice (4)
Orange spice (3)	Portakal baharatı (3)	name	item	Orange spice (3)
Orange spice (2)	Portakal baharatı (2)	name	item	Orange spice (2)
Orange spice (1)	Portakal baharatı (1)	name	item	Orange spice (1)
Brown spice (4)	Kahverengi baharat (4)	name	item	Brown spice (4)
Brown spice (3)	Kahverengi baharat (3)	name	item	Brown spice (3)
Brown spice (2)	Kahverengi baharat (2)	name	item	Brown spice (2)
Brown spice (1)	Kahverengi baharat (1)	name	item	Brown spice (1)
Yellow spice (4)	Sarı baharat (4)	name	item	Yellow spice (4)
Yellow spice (3)	Sarı baharat (3)	name	item	Yellow spice (3)
Yellow spice (2)	Sarı baharat (2)	name	item	Yellow spice (2)
Yellow spice (1)	Sarı baharat (1)	name	item	Yellow spice (1)
Empty spice shaker	Boş baharat çalkalayıcı	name	item	Empty spice shaker
Dirty blast	Kirli patlama	name	item	Dirty blast
Asgoldian ale	Asgoldian birası	name	item	Asgoldian ale
Dwarven rock cake	Cüce kaya pastası	name	item	Dwarven rock cake
Slop of compromise	Uzlaşmanın pisliği	name	item	Slop of compromise
Soggy bread	Islak ekmek	name	item	Soggy bread
Spicy maggots	Baharatlı kurtçuklar	name	item	Spicy maggots
Dyed orange	Boyalı turuncu	name	item	Dyed orange
Breadcrumbs	Ekmek kırıntıları	name	item	Breadcrumbs
Kelp	Yosun	name	item	Kelp
Ground kelp	Yer yosunu	name	item	Ground kelp
Crab meat	Yengeç eti	name	item	Crab meat
Burnt crab meat	Yanmış yengeç eti	name	item	Burnt crab meat
Cooked crab meat	Pişmiş yengeç eti	name	item	Cooked crab meat
Ground crab meat	Kıyılmış yengeç eti	name	item	Ground crab meat
Ground cod	Kıyılmış morina balığı	name	item	Ground cod
Raw fishcake	Çiğ balık köftesi	name	item	Raw fishcake
Cooked fishcake	Pişmiş balık köftesi	name	item	Cooked fishcake
Burnt fishcake	Yanmış balık köftesi	name	item	Burnt fishcake
Mudskipper hide	Çamur zıpzıpı saklanma yeri	name	item	Mudskipper hide
Fishbowl helmet	Balık kasesi kaskı	name	item	Fishbowl helmet
Diving apparatus	Dalış ekipmanı	name	item	Diving apparatus
Fresh crab claw	Taze yengeç pençesi	name	item	Fresh crab claw
Crab claw	Yengeç pençesi	name	item	Crab claw
Fresh crab shell	Taze yengeç kabuğu	name	item	Fresh crab shell
Crab helmet	Yengeç miğferi	name	item	Crab helmet
Broken crab claw	Kırık yengeç pençesi	name	item	Broken crab claw
Broken crab shell	Kırık yengeç kabuğu	name	item	Broken crab shell
Cake of guidance	Rehberlik pastası	name	item	Cake of guidance
Raw guide cake	Ham rehber kek	name	item	Raw guide cake
Enchanted egg	Büyülü yumurta	name	item	Enchanted egg
Enchanted milk	Büyülü süt	name	item	Enchanted milk
Enchanted flour	Büyülü un	name	item	Enchanted flour
Balloon toad	Balon kurbağası	name	item	Balloon toad
Raw jubbly	Ham jubbly	name	item	Raw jubbly
Cooked jubbly	Harika pişmiş	name	item	Cooked jubbly
Burnt jubbly	Yanmış jubbly	name	item	Burnt jubbly
Red banana	Kırmızı muz	name	item	Red banana
Tchiki monkey nuts	Tchiki maymun fıstığı	name	item	Tchiki monkey nuts
Sliced red banana	Dilimlenmiş kırmızı muz	name	item	Sliced red banana
Tchiki nut paste	Tchiki fındık ezmesi	name	item	Tchiki nut paste
Snake corpse	Yılan cesedi	name	item	Snake corpse
Raw stuffed snake	Çiğ doldurulmuş yılan	name	item	Raw stuffed snake
Odd stuffed snake	Garip doldurulmuş yılan	name	item	Odd stuffed snake
Stuffed snake	Doldurulmuş yılan	name	item	Stuffed snake
Snake over-cooked	Aşırı pişmiş yılan	name	item	Snake over-cooked
Overgrown hellcat	Aşırı büyümüş cehennem kedisi	name	item	Overgrown hellcat
Hell cat	Cehennem kedisi	name	item	Hell cat
Hell-kitten	Cehennem kedisi	name	item	Hell-kitten
Lazy hell cat	Tembel cehennem kedisi	name	item	Lazy hell cat
Wily hellcat	Kurnaz cehennem kedisi	name	item	Wily hellcat
Dummy	Kukla	name	item	Dummy
Coffin	Tabut	name	item	Coffin
Zombie shirt	Zombi gömleği	name	item	Zombie shirt
Zombie trousers	Zombi pantolonu	name	item	Zombie trousers
Zombie mask	Zombi maskesi	name	item	Zombie mask
Zombie gloves	Zombi eldivenleri	name	item	Zombie gloves
Zombie boots	Zombi çizmeleri	name	item	Zombie boots
Item	Öğe	name	item	Item
Bucket of rubble	Moloz kovası	name	item	Bucket of rubble
Plaster fragment	Alçı parçası	name	item	Plaster fragment
Dusty scroll	Tozlu kaydırma	name	item	Dusty scroll
Crate	Sandık	name	item	Crate
Temple library key	Tapınak kütüphanesi anahtarı	name	item	Temple library key
The sleeping seven	Uyuyan yedili	name	item	The sleeping seven
Histories of the hallowland	Kutsal toprakların tarihleri	name	item	Histories of the hallowland
Modern day morytania	Modern zaman morytania'sı	name	item	Modern day morytania
Rod dust	Çubuk tozu	name	item	Rod dust
Silvthrill rod	Silvthrill çubuğu	name	item	Silvthrill rod
Rod of ivandis (10)	İvandis'in asası (10)	name	item	Rod of ivandis (10)
Rod of ivandis (9)	İvandis'in asası (9)	name	item	Rod of ivandis (9)
Rod of ivandis (8)	İvandis'in asası (8)	name	item	Rod of ivandis (8)
Rod of ivandis (7)	İvandis'in asası (7)	name	item	Rod of ivandis (7)
Rod of ivandis (6)	İvandis'in asası (6)	name	item	Rod of ivandis (6)
Rod of ivandis (5)	İvandis'in asası (5)	name	item	Rod of ivandis (5)
Rod of ivandis (4)	İvandis'in asası (4)	name	item	Rod of ivandis (4)
Rod of ivandis (3)	İvandis'in asası (3)	name	item	Rod of ivandis (3)
Rod of ivandis (2)	İvandis'in asası (2)	name	item	Rod of ivandis (2)
Rod of ivandis (1)	İvandis'in asası (1)	name	item	Rod of ivandis (1)
Rod mould	Çubuk kalıp	name	item	Rod mould
Silver dust	Gümüş tozu	name	item	Silver dust
Guthix balance (unf)	Guthix dengesi (unf)	name	item	Guthix balance (unf)
Guthix balance(4)	Guthix dengesi(4)	name	item	Guthix balance(4)
Guthix balance(3)	Guthix dengesi(3)	name	item	Guthix balance(3)
Guthix balance(2)	Guthix dengesi(2)	name	item	Guthix balance(2)
Guthix balance(1)	Guthix dengesi(1)	name	item	Guthix balance(1)
Gadderhammer	Gadderhammer	name	item	Gadderhammer
Boxing gloves	Boks eldivenleri	name	item	Boxing gloves
Wooden sword	Tahta kılıç	name	item	Wooden sword
Treasure stone	Hazine taşı	name	item	Treasure stone
Prize key	Ödül anahtarı	name	item	Prize key
Pugel	Pugel	name	item	Pugel
Game book	Oyun kitabı	name	item	Game book
Hoop	Çember	name	item	Hoop
Dart	Dart	name	item	Dart
Bow and arrow	Yay ve ok	name	item	Bow and arrow
Kettle	Su ısıtıcısı	name	item	Kettle
Full kettle	Tam su ısıtıcısı	name	item	Full kettle
Hot kettle	Sıcak su ısıtıcısı	name	item	Hot kettle
Pot of tea (4)	Çaydanlık (4)	name	item	Pot of tea (4)
Pot of tea (3)	Çaydanlık (3)	name	item	Pot of tea (3)
Pot of tea (2)	Çaydanlık (2)	name	item	Pot of tea (2)
Pot of tea (1)	Çaydanlık (1)	name	item	Pot of tea (1)
Teapot with leaves	Yapraklı çaydanlık	name	item	Teapot with leaves
Teapot	Çaydanlık	name	item	Teapot
Tea leaves	Çay yaprakları	name	item	Tea leaves
Paintbrush	Boya fırçası	name	item	Paintbrush
Toy soldier	Oyuncak asker	name	item	Toy soldier
Toy soldier (wound)	Oyuncak asker (yaralı)	name	item	Toy soldier (wound)
Toy doll	Oyuncak bebek	name	item	Toy doll
Toy doll (wound)	Oyuncak bebek (yaralı)	name	item	Toy doll (wound)
Toy mouse	Oyuncak fare	name	item	Toy mouse
Toy mouse (wound)	Oyuncak fare (yaralı)	name	item	Toy mouse (wound)
Toy cat	Oyuncak kedi	name	item	Toy cat
Reward token	Ödül jetonu	name	item	Reward token
Long vine	Uzun asma	name	item	Long vine
Short vine	Kısa asma	name	item	Short vine
Fishing tome	Balıkçılık kitabı	name	item	Fishing tome
Agility tome	Çeviklik kitabı	name	item	Agility tome
Thieving tome	Hırsızlık kitabı	name	item	Thieving tome
Slayer tome	Slayer kitabı	name	item	Slayer tome
Mining tome	Madencilik kitabı	name	item	Mining tome
Firemaking tome	Ateş Yakma kitabı	name	item	Firemaking tome
Woodcutting tome	Odun kesme kitabı	name	item	Woodcutting tome
Snail shell	Salyangoz kabuğu	name	item	Snail shell
Yin yang amulet	Yin yang muskası	name	item	Yin yang amulet
Ancient mjolnir	Antik mjolnir	name	item	Ancient mjolnir
Anger sword	Öfke kılıcı	name	item	Anger sword
Anger battleaxe	Öfke savaş baltası	name	item	Anger battleaxe
Anger mace	Öfke topuzu	name	item	Anger mace
Anger spear	Öfke mızrağı	name	item	Anger spear
Jug of vinegar	Sirke sürahisi	name	item	Jug of vinegar
Pot of vinegar	Sirke kabı	name	item	Pot of vinegar
Goblin skull	Goblin kafatası	name	item	Goblin skull
Bone in vinegar	Sirkeli kemik	name	item	Bone in vinegar
Bear ribs	Ayı kaburgaları	name	item	Bear ribs
Ram skull	Koç kafatası	name	item	Ram skull
Unicorn bone	Tek boynuzlu at kemiği	name	item	Unicorn bone
Giant rat bone	Dev sıçan kemiği	name	item	Giant rat bone
Giant bat wing	Dev yarasa kanadı	name	item	Giant bat wing
Wolf bone	Kurt kemiği	name	item	Wolf bone
Bat wing	Yarasa kanadı	name	item	Bat wing
Rat bone	Sıçan kemiği	name	item	Rat bone
Baby dragon bone	Bebek ejderha kemiği	name	item	Baby dragon bone
Ogre ribs	Ogre kaburgaları	name	item	Ogre ribs
Jogre bone	Jogre kemiği	name	item	Jogre bone
Zogre bone	Zogre kemiği	name	item	Zogre bone
Mogre bone	Mogre kemiği	name	item	Mogre bone
Monkey paw	Maymun pençesi	name	item	Monkey paw
Dagannoth ribs	Dagannoth kaburgaları	name	item	Dagannoth ribs
Snake spine	Yılan dikeni	name	item	Snake spine
Zombie bone	Zombi kemiği	name	item	Zombie bone
Werewolf bone	Kurt adam kemiği	name	item	Werewolf bone
Moss giant bone	Yosun dev kemiği	name	item	Moss giant bone
Fire giant bone	Ateş devi kemiği	name	item	Fire giant bone
Ice giant ribs	Buz devi kaburgaları	name	item	Ice giant ribs
Terrorbird wing	Terör kuşu kanadı	name	item	Terrorbird wing
Ghoul bone	Gulyabani kemiği	name	item	Ghoul bone
Troll bone	Trol kemiği	name	item	Troll bone
Seagull wing	Martı kanadı	name	item	Seagull wing
Undead cow ribs	Ölümsüz inek kaburgaları	name	item	Undead cow ribs
Experiment bone	Deney kemiği	name	item	Experiment bone
Rabbit bone	Tavşan kemiği	name	item	Rabbit bone
Basilisk bone	Basilisk kemiği	name	item	Basilisk bone
Desert lizard bone	Çöl kertenkelesi kemiği	name	item	Desert lizard bone
Cave goblin skull	Mağara goblini kafatası	name	item	Cave goblin skull
Big frog leg	Büyük kurbağa bacağı	name	item	Big frog leg
Vulture wing	Akbaba kanadı	name	item	Vulture wing
Jackal bone	Çakal kemiği	name	item	Jackal bone
Ram skull helm	Koç kafatası miğferi	name	item	Ram skull helm
Bonesack	Kemik çantası	name	item	Bonesack
Bottle of wine	Bir şişe şarap	name	item	Bottle of wine
Empty wine bottle	Boş şarap şişesi	name	item	Empty wine bottle
Al kharid flyer	Al Kharid el ilanı	name	item	Al kharid flyer
Easter ring	Paskalya yüzüğü	name	item	Easter ring
Field ration	Tarla erzağı	name	item	Field ration
Pure essence	Saf öz	name	item	Pure essence
Dark essence fragments	Karanlık öz parçaları	name	item	Dark essence fragments
Tortoise shell	Kaplumbağa kabuğu	name	item	Tortoise shell
Iron sheet	Demir sac	name	item	Iron sheet
Fresh monkfish	Taze deniztarağı	name	item	Fresh monkfish
Raw monkfish	Çiğ deniztarağı	name	item	Raw monkfish
Monkfish	Maymunbalığı	name	item	Monkfish
Burnt monkfish	Yanmış deniztarağı	name	item	Burnt monkfish
Bone seeds	Kemik tohumları	name	item	Bone seeds
Herman's book	Herman'ın kitabı	name	item	Herman's book
Burnt shrimp	Yanmış karides	name	item	Burnt shrimp
Mining prop	Madencilik desteği	name	item	Mining prop
Heavy box	Ağır kutu	name	item	Heavy box
Empty box	Boş kutu	name	item	Empty box
Burnt diary	Yanmış günlük	name	item	Burnt diary
Engine	Motor	name	item	Engine
Pulley beam	Kasnak kirişi	name	item	Pulley beam
Long pulley beam	Uzun kasnak kirişi	name	item	Long pulley beam
Longer pulley beam	Daha uzun kasnak kirişi	name	item	Longer pulley beam
Lift manual	Kaldırma kılavuzu	name	item	Lift manual
Beam	Kiriş	name	item	Beam
Servant bell	Hizmetçi zili	name	item	Servant bell
Cockatrice head	Cockatrice başı	name	item	Cockatrice head
Basilisk head	Basilisk başı	name	item	Basilisk head
Kurask head	Kurask başı	name	item	Kurask head
Abyssal head	Uçurum başı	name	item	Abyssal head
Kbd heads	Kbd kafaları	name	item	Kbd heads
Kq head	Kq kafası	name	item	Kq head
Stuffed crawling hand	Doldurulmuş emekleme eli	name	item	Stuffed crawling hand
Stuffed cockatrice head	Doldurulmuş horoz başı	name	item	Stuffed cockatrice head
Stuffed basilisk head	Doldurulmuş basilisk başı	name	item	Stuffed basilisk head
Stuffed kurask head	Doldurulmuş kurask başı	name	item	Stuffed kurask head
Stuffed abyssal head	Doldurulmuş uçurum başı	name	item	Stuffed abyssal head
Stuffed kbd heads	Doldurulmuş kbd kafaları	name	item	Stuffed kbd heads
Stuffed kq head	Doldurulmuş kq kafası	name	item	Stuffed kq head
Big bass	Büyük bas	name	item	Big bass
Stuffed big bass	Doldurulmuş büyük bas	name	item	Stuffed big bass
Big swordfish	Büyük kılıç balığı	name	item	Big swordfish
Stuffed big swordfish	Doldurulmuş büyük kılıç balığı	name	item	Stuffed big swordfish
Big shark	Büyük köpekbalığı	name	item	Big shark
Stuffed big shark	Doldurulmuş büyük köpekbalığı	name	item	Stuffed big shark
Arthur portrait	Arthur portresi	name	item	Arthur portrait
Elena portrait	Elena portresi	name	item	Elena portrait
Keldagrim portrait	Keldagrim portresi	name	item	Keldagrim portrait
Misc. portrait	Çeşitli portre	name	item	Misc. portrait
Desert painting	Çöl resmi	name	item	Desert painting
Isafdar painting	Isafdar tablosu	name	item	Isafdar painting
Karamja painting	Karamja tablosu	name	item	Karamja painting
Lumbridge painting	Lumbridge tablosu	name	item	Lumbridge painting
Morytania painting	Morytania tablosu	name	item	Morytania painting
Small map	Küçük harita	name	item	Small map
Medium map	Orta boy harita	name	item	Medium map
Large map	Büyük harita	name	item	Large map
Varrock teleport	Varrock ışınlanma	name	item	Varrock teleport
Lumbridge teleport	Lumbridge ışınlanma	name	item	Lumbridge teleport
Falador teleport	Falador ışınlanma	name	item	Falador teleport
Camelot teleport	Camelot ışınlanma	name	item	Camelot teleport
Ardougne teleport	Ardougne ışınlanma	name	item	Ardougne teleport
Watchtower teleport	Gözetleme Kulesi ışınlanması	name	item	Watchtower teleport
Teleport to house	Eve ışınlan	name	item	Teleport to house
Bones to bananas	Kemiklerden muzlara	name	item	Bones to bananas
Enchant sapphire or opal	Safir veya opal'i büyülüyor	name	item	Enchant sapphire or opal
Enchant emerald or jade	Zümrüt veya yeşim taşıyla büyüle	name	item	Enchant emerald or jade
Enchant ruby or topaz	Yakut veya topaz büyüsü	name	item	Enchant ruby or topaz
Enchant diamond	Büyülü elmas	name	item	Enchant diamond
Enchant dragonstone	Ejderha taşını büyüle	name	item	Enchant dragonstone
Enchant onyx	Büyülü oniks	name	item	Enchant onyx
Telekinetic grab	Telekinetik yakalama	name	item	Telekinetic grab
Boxing ring	Boks ringi	name	item	Boxing ring
Fencing ring	Eskrim ringi	name	item	Fencing ring
Combat ring	Savaş ringi	name	item	Combat ring
Ranging pedestals	Aralıklı kaideler	name	item	Ranging pedestals
Balance beam	Denge aleti	name	item	Balance beam
Glove rack	Eldiven askısı	name	item	Glove rack
Weapons rack	Silah rafı	name	item	Weapons rack
Extra weapons rack	Ekstra silah rafı	name	item	Extra weapons rack
Wooden bed	Ahşap yatak	name	item	Wooden bed
Oak bed	Meşe yatak	name	item	Oak bed
Large oak bed	Büyük meşe yatak	name	item	Large oak bed
Teak bed	Tik yatak	name	item	Teak bed
Large teak bed	Büyük tik yatak	name	item	Large teak bed
4-poster	4 direkli	name	item	4-poster
Gilded 4-poster	Yaldızlı 4 direkli	name	item	Gilded 4-poster
Shoe box	Ayakkabı kutusu	name	item	Shoe box
Oak drawers	Meşe çekmeceler	name	item	Oak drawers
Oak wardrobe	Meşe gardırop	name	item	Oak wardrobe
Teak drawers	Tik çekmeceler	name	item	Teak drawers
Teak wardrobe	Tik gardırop	name	item	Teak wardrobe
Mahogany wardrobe	Maun gardırop	name	item	Mahogany wardrobe
Gilded wardrobe	Yaldızlı gardırop	name	item	Gilded wardrobe
Shaving stand	Tıraş sehpası	name	item	Shaving stand
Oak shaving stand	Meşe tıraş standı	name	item	Oak shaving stand
Oak dresser	Meşe şifonyer	name	item	Oak dresser
Teak dresser	Tik şifonyer	name	item	Teak dresser
