english	translation	category	sub_category	source
Jalsavrah	Jalsavrah	inventoryActions	item	Pharaoh's sceptre
Jaleustrophos	Jaleustrophos	inventoryActions	item	Pharaoh's sceptre
Jaldraocht	Jaldraocht	inventoryActions	item	Pharaoh's sceptre
Jaltevas	Jaltevas	inventoryActions	item	Pharaoh's sceptre
Attach	Eklemek	inventoryActions	item	Cursed phalanx
Place	Yer	inventoryActions	item	Mirror
Withdraw 1	1'i geri çek	inventoryActions	item	Supplies
Withdraw All	Tümünü Geri Çek	inventoryActions	item	Supplies
Resupply	Yeniden ikmal	inventoryActions	item	Supplies
Apply	Uygula	inventoryActions	item	Silk dressing (2)
Crack	Çatırtı	inventoryActions	item	Blessed crystal scarab (2)
Crush	Ezmek	inventoryActions	item	Smelling salts (2)
Take-from	Al-al	inventoryActions	item	Infinite money bag
Help	Yardım	inventoryActions	item	Fresh start helper
Accept trick-or-treat	Şeker mi şaka mı teklifini kabul et	inventoryActions	item	Treat cauldron
Sniff	Koklamak	inventoryActions	item	Smelly sock
Destinations	Hedefler	inventoryActions	item	Ghommal's avernic defender 5
Craft	Zanaat	inventoryActions	item	Secateurs blade
History	Tarih	inventoryActions	item	Mulch
Ancient Vault	Antik Kasa	inventoryActions	item	Ring of shadows
Ghorrock Dungeon	Ghorrock Zindanı	inventoryActions	item	Ring of shadows
The Scar	Yara İzi	inventoryActions	item	Ring of shadows
Lassar Undercity	Lassar Yeraltı Şehri	inventoryActions	item	Ring of shadows
The Stranglewood	Stranglewood	inventoryActions	item	Ring of shadows
Recall	Hatırlamak	inventoryActions	item	Blackstone fragment
Squeeze	Sıkmak	inventoryActions	item	Detonator
Set-off	Tetiklemek	inventoryActions	item	Stink bomb
Fairy-ring	Peri halkası	inventoryActions	item	Trinket of fairies
Summon	Çağırmak	inventoryActions	item	Trinket of undead
Nexus	Bağlantı noktası	inventoryActions	item	Globetrotter pendant
Jewellery	Mücevher	inventoryActions	item	Globetrotter pendant
Note-Quantity	Not-Miktar	inventoryActions	item	Banker's note
Un-note-Quantity	Un-not-Miktar	inventoryActions	item	Banker's note
Dismiss	Azletmek	inventoryActions	item	Guardian horn
Toggle-modes	Geçiş modları	inventoryActions	item	Guardian horn
Change-outfit	Değişim kıyafeti	inventoryActions	item	Guardian horn
Change Prayerbook	Değişim Duası Kitabı	inventoryActions	item	Ruinous powers
Toggle-activity	Geçiş etkinliği	inventoryActions	item	Echo boots
Signal	Sinyal	inventoryActions	item	Basic quetzal whistle
Rumour	Söylenti	inventoryActions	item	Basic quetzal whistle
Break-down	Bozulma	inventoryActions	item	Blessed bone statuette
The Darkfrost	Karanlık Don	inventoryActions	item	Pendant of ates
Twilight Temple	Alacakaranlık Tapınağı	inventoryActions	item	Pendant of ates
Ralos' Rise	Ralos'un Yükselişi	inventoryActions	item	Pendant of ates
North Aldarin	Kuzey Aldarin	inventoryActions	item	Pendant of ates
Colour	Renk	inventoryActions	item	Beige pumpkin (disgusted)
Carve	Oymak	inventoryActions	item	Beige pumpkin (disgusted)
Withdraw-all	Tümünü geri çek	inventoryActions	item	Forager's pouch
Withdraw-last	Son çekme	inventoryActions	item	Forager's pouch
Current-step	Mevcut adım	inventoryActions	item	Clue compass
Collect	TOPLAMAK	inventoryActions	item	Pocket kingdom
Manage-kingdom	Yönet-krallık	inventoryActions	item	Pocket kingdom
Relic Emote	Kalıntı Duygusu	inventoryActions	item	Raging echoes cane
Area Emote	Alan Duygusu	inventoryActions	item	Raging echoes cane
Detach	Ayırmak	inventoryActions	item	Echo venator bow
Detatch	Ayırmak	inventoryActions	item	Echo ahrim's robeskirt 75
Create-book	Kitap oluştur	inventoryActions	item	Bronze staff of collection
Bryophyta	Briyofitler	inventoryActions	item	Giantsoul amulet
Obor	Obor	inventoryActions	item	Giantsoul amulet
Branda and Eldric	Branda ve Eldric	inventoryActions	item	Giantsoul amulet
Radius	Yarıçap	inventoryActions	item	Soulflame horn
Max Players	Maksimum Oyuncular	inventoryActions	item	Soulflame horn
Wipe	Silip süpürmek	inventoryActions	item	Jim's wet cloth
Gl. Attenuation	Gl. Zayıflama	inventoryActions	item	Contract of glyphic attenuation
Se. Clouding	Se. Bulutlanma	inventoryActions	item	Contract of sensory clouding
Bl. Blows	Bl. Darbeler	inventoryActions	item	Contract of bloodied blows
Di. Severance	Di. Ayrılma	inventoryActions	item	Contract of divine severance
Fo. Breath	Fo. Nefes	inventoryActions	item	Contract of forfeit breath
Examine	İncelemek	inventoryActions	item	
Remove	Kaldırmak	inventoryActions	item	
Add	Eklemek	inventoryActions	item	
Add-5	5 Ekle	inventoryActions	item	
Add-10	10 Ekle	inventoryActions	item	
Add-All	Tümünü Ekle	inventoryActions	item	
Add-X	X Ekle	inventoryActions	item	
