english	translation	category	sub_category	source
Adamant arrow(p+)	アダマントの矢（毒＋）	name	item	Adamant arrow(p+)
Rune arrow(p+)	ルーンの矢（毒＋）	name	item	Rune arrow(p+)
Bronze arrow(p++)	青銅の矢（毒＋＋）	name	item	Bronze arrow(p++)
Iron arrow(p++)	鉄の矢（毒＋＋）	name	item	Iron arrow(p++)
Steel arrow(p++)	鋼鉄の矢（毒＋＋）	name	item	Steel arrow(p++)
Mithril arrow(p++)	ミスリルの矢（毒＋＋）	name	item	Mithril arrow(p++)
Adamant arrow(p++)	アダマントの矢（毒＋＋）	name	item	Adamant arrow(p++)
Rune arrow(p++)	ルーンの矢（毒＋＋）	name	item	Rune arrow(p++)
Bronze dart(p+)	青銅のダーツ（毒＋）	name	item	Bronze dart(p+)
Iron dart(p+)	鉄のダーツ（毒＋）	name	item	Iron dart(p+)
Steel dart(p+)	鋼鉄のダーツ（毒＋）	name	item	Steel dart(p+)
Black dart(p+)	黒鉄のダーツ（毒＋）	name	item	Black dart(p+)
Mithril dart(p+)	ミスリルのダーツ（毒＋）	name	item	Mithril dart(p+)
Adamant dart(p+)	アダマントのダーツ（毒＋）	name	item	Adamant dart(p+)
Rune dart(p+)	ルーンのダーツ（毒＋）	name	item	Rune dart(p+)
Bronze dart(p++)	青銅のダーツ（毒＋＋）	name	item	Bronze dart(p++)
Iron dart(p++)	鉄のダーツ（毒＋＋）	name	item	Iron dart(p++)
Steel dart(p++)	鋼鉄のダーツ（毒＋＋）	name	item	Steel dart(p++)
Black dart(p++)	黒鉄のダーツ（毒＋＋）	name	item	Black dart(p++)
Mithril dart(p++)	ミスリルのダーツ（毒＋＋）	name	item	Mithril dart(p++)
Adamant dart(p++)	アダマントのダーツ（毒＋＋）	name	item	Adamant dart(p++)
Rune dart(p++)	ルーンのダーツ（毒＋＋）	name	item	Rune dart(p++)
Bronze javelin(p+)	青銅の投槍（毒＋）	name	item	Bronze javelin(p+)
Iron javelin(p+)	鉄の投槍（毒＋）	name	item	Iron javelin(p+)
Steel javelin(p+)	鋼鉄の投槍（毒＋）	name	item	Steel javelin(p+)
Mithril javelin(p+)	ミスリルの投槍（毒＋）	name	item	Mithril javelin(p+)
Adamant javelin(p+)	アダマントの投槍（毒＋）	name	item	Adamant javelin(p+)
Rune javelin(p+)	ルーンの投槍（毒＋）	name	item	Rune javelin(p+)
Bronze javelin(p++)	青銅の投槍（毒＋＋）	name	item	Bronze javelin(p++)
Iron javelin(p++)	鉄の投槍（毒＋＋）	name	item	Iron javelin(p++)
Steel javelin(p++)	鋼鉄の投槍（毒＋＋）	name	item	Steel javelin(p++)
Mithril javelin(p++)	ミスリルの投槍（毒＋＋）	name	item	Mithril javelin(p++)
Adamant javelin(p++)	アダマントの投槍（毒＋＋）	name	item	Adamant javelin(p++)
Rune javelin(p++)	ルーンの投槍（毒＋＋）	name	item	Rune javelin(p++)
Bronze knife(p+)	青銅のナイフ（毒＋）	name	item	Bronze knife(p+)
Iron knife(p+)	鉄のナイフ（毒＋）	name	item	Iron knife(p+)
Steel knife(p+)	鋼鉄のナイフ（毒＋）	name	item	Steel knife(p+)
Mithril knife(p+)	ミスリルのナイフ（毒＋）	name	item	Mithril knife(p+)
Black knife(p+)	黒鉄のナイフ（毒＋）	name	item	Black knife(p+)
Adamant knife(p+)	アダマントのナイフ（毒＋）	name	item	Adamant knife(p+)
Rune knife(p+)	ルーンのナイフ（毒＋）	name	item	Rune knife(p+)
Bronze knife(p++)	青銅のナイフ（毒＋＋）	name	item	Bronze knife(p++)
Iron knife(p++)	鉄のナイフ（毒＋＋）	name	item	Iron knife(p++)
Steel knife(p++)	鋼鉄のナイフ（毒＋＋）	name	item	Steel knife(p++)
Mithril knife(p++)	ミスリルのナイフ（毒＋＋）	name	item	Mithril knife(p++)
Black knife(p++)	黒鉄のナイフ（毒＋＋）	name	item	Black knife(p++)
Adamant knife(p++)	アダマントのナイフ（毒＋＋）	name	item	Adamant knife(p++)
Rune knife(p++)	ルーンのナイフ（毒＋＋）	name	item	Rune knife(p++)
Iron dagger(p+)	鉄の短剣（毒＋）	name	item	Iron dagger(p+)
Bronze dagger(p+)	青銅の短剣（毒＋）	name	item	Bronze dagger(p+)
Steel dagger(p+)	鋼鉄の短剣（毒＋）	name	item	Steel dagger(p+)
Mithril dagger(p+)	ミスリルの短剣（毒＋）	name	item	Mithril dagger(p+)
Adamant dagger(p+)	アダマントの短剣（毒＋）	name	item	Adamant dagger(p+)
Rune dagger(p+)	ルーンの短剣（毒＋）	name	item	Rune dagger(p+)
Dragon dagger(p+)	竜鉄の短剣（毒＋）	name	item	Dragon dagger(p+)
Black dagger(p+)	黒鉄の短剣（毒＋）	name	item	Black dagger(p+)
Poison dagger(p+)	毒の短剣（毒＋）	name	item	Poison dagger(p+)
Iron dagger(p++)	鉄の短剣（毒＋＋）	name	item	Iron dagger(p++)
Bronze dagger(p++)	青銅の短剣（毒＋＋）	name	item	Bronze dagger(p++)
Steel dagger(p++)	鋼鉄の短剣（毒＋＋）	name	item	Steel dagger(p++)
Mithril dagger(p++)	ミスリルの短剣（毒＋＋）	name	item	Mithril dagger(p++)
Adamant dagger(p++)	アダマントの短剣（毒＋＋）	name	item	Adamant dagger(p++)
Rune dagger(p++)	ルーンの短剣（毒＋＋）	name	item	Rune dagger(p++)
Dragon dagger(p++)	竜鉄の短剣（毒＋＋）	name	item	Dragon dagger(p++)
Black dagger(p++)	黒鉄の短剣（毒＋＋）	name	item	Black dagger(p++)
Poison dagger(p++)	毒の短剣（毒＋＋）	name	item	Poison dagger(p++)
Bronze spear(p+)	青銅の槍（毒＋）	name	item	Bronze spear(p+)
Iron spear(p+)	鉄の槍（毒＋）	name	item	Iron spear(p+)
Steel spear(p+)	鋼鉄の槍（毒＋）	name	item	Steel spear(p+)
Mithril spear(p+)	ミスリルの槍（毒＋）	name	item	Mithril spear(p+)
Adamant spear(p+)	アダマントの槍（毒＋）	name	item	Adamant spear(p+)
Rune spear(p+)	ルーンの槍（毒＋）	name	item	Rune spear(p+)
Dragon spear(p+)	竜鉄の槍（毒＋）	name	item	Dragon spear(p+)
Bronze spear(p++)	青銅の槍（毒＋＋）	name	item	Bronze spear(p++)
Iron spear(p++)	鉄の槍（毒＋＋）	name	item	Iron spear(p++)
Steel spear(p++)	鋼鉄の槍（毒＋＋）	name	item	Steel spear(p++)
Mithril spear(p++)	ミスリルの槍（毒＋＋）	name	item	Mithril spear(p++)
Adamant spear(p++)	アダマントの槍（毒＋＋）	name	item	Adamant spear(p++)
Rune spear(p++)	ルーンの槍（毒＋＋）	name	item	Rune spear(p++)
Dragon spear(p++)	竜鉄の槍（毒＋＋）	name	item	Dragon spear(p++)
Rotten potato	腐ったジャガイモ	name	item	Rotten potato
Black spear(p+)	黒鉄の槍（毒＋）	name	item	Black spear(p+)
Black spear(p++)	黒鉄の槍（毒＋＋）	name	item	Black spear(p++)
Asgarnian ale(m)	アスガルニアン・エール（熟）	name	item	Asgarnian ale(m)
Mature wmb	魔法使いの精神爆弾（熟）	name	item	Mature wmb
Greenman's ale(m)	グリーンマンズ・エール（熟）	name	item	Greenman's ale(m)
Dragon bitter(m)	ドラゴン・ビター（熟）	name	item	Dragon bitter(m)
Dwarven stout(m)	ドワーフ・スタウト（熟）	name	item	Dwarven stout(m)
Moonlight mead(m)	月光ミード（熟）	name	item	Moonlight mead(m)
Axeman's folly	斧使いのフォリー	name	item	Axeman's folly
Axeman's folly(m)	斧使いのフォリー（熟）	name	item	Axeman's folly(m)
Chef's delight	シェフの歓喜	name	item	Chef's delight
Chef's delight(m)	シェフの歓喜（熟）	name	item	Chef's delight(m)
Slayer's respite	討伐者の小休止	name	item	Slayer's respite
Slayer's respite(m)	討伐者の小休止（熟）	name	item	Slayer's respite(m)
Cider	サイダー	name	item	Cider
Mature cider	熟したサイダー	name	item	Mature cider
Ale yeast	エールの酵母	name	item	Ale yeast
Calquat keg	カルカンの小樽	name	item	Calquat keg
Dwarven stout(1)	ドワーフ・スタウト（1）	name	item	Dwarven stout(1)
Dwarven stout(2)	ドワーフ・スタウト（2）	name	item	Dwarven stout(2)
Dwarven stout(3)	ドワーフ・スタウト（3）	name	item	Dwarven stout(3)
Dwarven stout(4)	ドワーフ・スタウト（4）	name	item	Dwarven stout(4)
Asgarnian ale(1)	アスガルニアン・エール（1）	name	item	Asgarnian ale(1)
Asgarnian ale(2)	アスガルニアン・エール（2）	name	item	Asgarnian ale(2)
Asgarnian ale(3)	アスガルニアン・エール（3）	name	item	Asgarnian ale(3)
Asgarnian ale(4)	アスガルニアン・エール（4）	name	item	Asgarnian ale(4)
Greenmans ale(1)	グリーンマンズ・エール（1）	name	item	Greenmans ale(1)
Greenmans ale(2)	グリーンマンズ・エール（2）	name	item	Greenmans ale(2)
Greenmans ale(3)	グリーンマンズ・エール（3）	name	item	Greenmans ale(3)
Greenmans ale(4)	グリーンマンズ・エール（4）	name	item	Greenmans ale(4)
Mind bomb(1)	精神爆弾（1）	name	item	Mind bomb(1)
Mind bomb(2)	精神爆弾（2）	name	item	Mind bomb(2)
Mind bomb(3)	精神爆弾（3）	name	item	Mind bomb(3)
Mind bomb(4)	精神爆弾（4）	name	item	Mind bomb(4)
Dragon bitter(1)	ドラゴン・ビター（1）	name	item	Dragon bitter(1)
Dragon bitter(2)	ドラゴン・ビター（2）	name	item	Dragon bitter(2)
Dragon bitter(3)	ドラゴン・ビター（3）	name	item	Dragon bitter(3)
Dragon bitter(4)	ドラゴン・ビター（4）	name	item	Dragon bitter(4)
Moonlight mead(1)	月光ミード（1）	name	item	Moonlight mead(1)
Moonlight mead(2)	月光ミード（2）	name	item	Moonlight mead(2)
Moonlight mead(3)	月光ミード（3）	name	item	Moonlight mead(3)
Moonlight mead(4)	月光ミード（4）	name	item	Moonlight mead(4)
Axeman's folly(1)	斧使いのフォリー（1）	name	item	Axeman's folly(1)
Axeman's folly(2)	斧使いのフォリー（2）	name	item	Axeman's folly(2)
Axeman's folly(3)	斧使いのフォリー（3）	name	item	Axeman's folly(3)
Axeman's folly(4)	斧使いのフォリー（4）	name	item	Axeman's folly(4)
Chef's delight(1)	シェフの歓喜（1）	name	item	Chef's delight(1)
Chef's delight(2)	シェフの歓喜（2）	name	item	Chef's delight(2)
Chef's delight(3)	シェフの歓喜（3）	name	item	Chef's delight(3)
Chef's delight(4)	シェフの歓喜（4）	name	item	Chef's delight(4)
Slayer's respite(1)	討伐者の小休止（1）	name	item	Slayer's respite(1)
Slayer's respite(2)	討伐者の小休止（2）	name	item	Slayer's respite(2)
Slayer's respite(3)	討伐者の小休止（3）	name	item	Slayer's respite(3)
Slayer's respite(4)	討伐者の小休止（4）	name	item	Slayer's respite(4)
Cider(1)	サイダー（1）	name	item	Cider(1)
Cider(2)	サイダー（2）	name	item	Cider(2)
Cider(3)	サイダー（3）	name	item	Cider(3)
Cider(4)	サイダー（4）	name	item	Cider(4)
Dwarven stout(m1)	ドワーフ・スタウト（熟1）	name	item	Dwarven stout(m1)
Dwarven stout(m2)	ドワーフ・スタウト（熟2）	name	item	Dwarven stout(m2)
Dwarven stout(m3)	ドワーフ・スタウト（熟3）	name	item	Dwarven stout(m3)
Dwarven stout(m4)	ドワーフ・スタウト（熟4）	name	item	Dwarven stout(m4)
Asgarnian ale(m1)	アスガルニアン・エール（熟1）	name	item	Asgarnian ale(m1)
Asgarnian ale(m2)	アスガルニアン・エール（熟2）	name	item	Asgarnian ale(m2)
Asgarnian ale(m3)	アスガルニアン・エール（熟3）	name	item	Asgarnian ale(m3)
Asgarnian ale(m4)	アスガルニアン・エール（熟4）	name	item	Asgarnian ale(m4)
Greenmans ale(m1)	グリーンマンズ・エール（熟1）	name	item	Greenmans ale(m1)
Greenmans ale(m2)	グリーンマンズ・エール（熟2）	name	item	Greenmans ale(m2)
Greenmans ale(m3)	グリーンマンズ・エール（熟3）	name	item	Greenmans ale(m3)
Greenmans ale(m4)	グリーンマンズ・エール（熟4）	name	item	Greenmans ale(m4)
Mind bomb(m1)	精神爆弾（熟1）	name	item	Mind bomb(m1)
Mind bomb(m2)	精神爆弾（熟2）	name	item	Mind bomb(m2)
Mind bomb(m3)	精神爆弾（熟3）	name	item	Mind bomb(m3)
Mind bomb(m4)	精神爆弾（熟4）	name	item	Mind bomb(m4)
Dragon bitter(m1)	ドラゴン・ビター（熟1）	name	item	Dragon bitter(m1)
Dragon bitter(m2)	ドラゴン・ビター（熟2）	name	item	Dragon bitter(m2)
Dragon bitter(m3)	ドラゴン・ビター（熟3）	name	item	Dragon bitter(m3)
Dragon bitter(m4)	ドラゴン・ビター（熟4）	name	item	Dragon bitter(m4)
Moonlight mead(m1)	月光ミード（熟1）	name	item	Moonlight mead(m1)
Moonlight mead(m2)	月光ミード（熟2）	name	item	Moonlight mead(m2)
Moonlight mead(m3)	月光ミード（熟3）	name	item	Moonlight mead(m3)
Moonlight mead(m4)	月光ミード（熟4）	name	item	Moonlight mead(m4)
Axeman's folly(m1)	斧使いのフォリー（熟1）	name	item	Axeman's folly(m1)
Axeman's folly(m2)	斧使いのフォリー（熟2）	name	item	Axeman's folly(m2)
Axeman's folly(m3)	斧使いのフォリー（熟3）	name	item	Axeman's folly(m3)
Axeman's folly(m4)	斧使いのフォリー（熟4）	name	item	Axeman's folly(m4)
Chef's delight(m1)	シェフの歓喜（熟1）	name	item	Chef's delight(m1)
Chef's delight(m2)	シェフの歓喜（熟2）	name	item	Chef's delight(m2)
Chef's delight(m3)	シェフの歓喜（熟3）	name	item	Chef's delight(m3)
Chef's delight(m4)	シェフの歓喜（熟4）	name	item	Chef's delight(m4)
Slayer's respite(m1)	討伐者の小休止（熟1）	name	item	Slayer's respite(m1)
Slayer's respite(m2)	討伐者の小休止（熟2）	name	item	Slayer's respite(m2)
Slayer's respite(m3)	討伐者の小休止（熟3）	name	item	Slayer's respite(m3)
Slayer's respite(m4)	討伐者の小休止（熟4）	name	item	Slayer's respite(m4)
Cider(m1)	サイダー（熟1）	name	item	Cider(m1)
Cider(m2)	サイダー（熟2）	name	item	Cider(m2)
Cider(m3)	サイダー（熟3）	name	item	Cider(m3)
Cider(m4)	サイダー（熟4）	name	item	Cider(m4)
Jute fibre	黄麻の繊維	name	item	Jute fibre
Willow branch	柳の枝	name	item	Willow branch
Coconut milk	ココナッツミルク	name	item	Coconut milk
Weapon poison+ (unf)	武器用の毒＋（未）	name	item	Weapon poison+ (unf)
Weapon poison(+)	武器用の毒＋	name	item	Weapon poison(+)
Weapon poison++ (unf)	武器用の毒＋＋（未）	name	item	Weapon poison++ (unf)
Weapon poison(++)	武器用の毒＋＋	name	item	Weapon poison(++)
Antidote+ (unf)	解毒剤＋（未）	name	item	Antidote+ (unf)
Antidote+(4)	解毒剤＋（４）	name	item	Antidote+(4)
Antidote+(3)	解毒剤＋（３）	name	item	Antidote+(3)
Antidote+(2)	解毒剤＋（２）	name	item	Antidote+(2)
Antidote+(1)	解毒剤＋（１）	name	item	Antidote+(1)
Antidote++ (unf)	解毒剤＋＋（未）	name	item	Antidote++ (unf)
Antidote++(4)	解毒剤＋＋（４）	name	item	Antidote++(4)
Antidote++(3)	解毒剤＋＋（３）	name	item	Antidote++(3)
Antidote++(2)	解毒剤＋＋（２）	name	item	Antidote++(2)
Antidote++(1)	解毒剤＋＋（１）	name	item	Antidote++(1)
Tomatoes(1)	トマト（1）	name	item	Tomatoes(1)
Tomatoes(2)	トマト（2）	name	item	Tomatoes(2)
Tomatoes(3)	トマト（3）	name	item	Tomatoes(3)
Tomatoes(4)	トマト（4）	name	item	Tomatoes(4)
Tomatoes(5)	トマト（5）	name	item	Tomatoes(5)
Curry leaf	カレーの葉	name	item	Curry leaf
Papaya fruit	パパイヤの果実	name	item	Papaya fruit
Coconut	ココナッツ	name	item	Coconut
Half coconut	ココナッツの半分	name	item	Half coconut
Coconut shell	ヤシ殻	name	item	Coconut shell
Calquat fruit	カルカンの果実	name	item	Calquat fruit
Watermelon	スイカ	name	item	Watermelon
Watermelon slice	スイカのスライス	name	item	Watermelon slice
Sweetcorn	コーン	name	item	Sweetcorn
Cooked sweetcorn	焼けたコーン	name	item	Cooked sweetcorn
Burnt sweetcorn	焦げたコーン	name	item	Burnt sweetcorn
Apple mush	リンゴのマッシュ	name	item	Apple mush
Hammerstone hops	ハマーストーン・ホップ	name	item	Hammerstone hops
Asgarnian hops	アスガニアン・ホップ	name	item	Asgarnian hops
Yanillian hops	ヤニリアン・ホップ	name	item	Yanillian hops
Krandorian hops	クランドリアン・ホップ	name	item	Krandorian hops
Wildblood hops	ワイルドブラッド・ホップ	name	item	Wildblood hops
Mushroom	キノコ	name	item	Mushroom
Barley	大麦	name	item	Barley
Barley malt	大麦の麦芽	name	item	Barley malt
Marigolds	マリーゴールド	name	item	Marigolds
Nasturtiums	ナスタチウム	name	item	Nasturtiums
Rosemary	ローズマリー	name	item	Rosemary
Cactus spine	サボテンのトゲ	name	item	Cactus spine
Poison ivy berries	ツタウルシの実	name	item	Poison ivy berries
Leaves	葉	name	item	Leaves
Oak leaves	樫の葉	name	item	Oak leaves
Willow leaves	柳の葉	name	item	Willow leaves
Yew leaves	イチイの葉	name	item	Yew leaves
Maple leaves	楓の葉	name	item	Maple leaves
Magic leaves	魔法の葉	name	item	Magic leaves
Compost	堆肥	name	item	Compost
Supercompost	良質な堆肥	name	item	Supercompost
Plant cure	植物の治療薬	name	item	Plant cure
Magic string	魔法の紐	name	item	Magic string
Amulet of nature	自然のアミュレット	name	item	Amulet of nature
Pre-nature amulet	未完成の自然のアミュレット	name	item	Pre-nature amulet
Oak roots	樫の根	name	item	Oak roots
Willow roots	柳の根	name	item	Willow roots
Maple roots	楓の根	name	item	Maple roots
Yew roots	イチイの根	name	item	Yew roots
Magic roots	魔法の根	name	item	Magic roots
Spirit roots	精霊樹の根	name	item	Spirit roots
Weeds	雑草	name	item	Weeds
Hay sack	干し草の袋	name	item	Hay sack
Scarecrow	カカシ	name	item	Scarecrow
Bronze bolts (p+)	青銅のボルト（毒＋）	name	item	Bronze bolts (p+)
Bronze bolts (p++)	青銅のボルト（毒＋＋）	name	item	Bronze bolts (p++)
Spirit tree	精霊樹	name	item	Spirit tree
Bloody mourner top	血だらけの哀悼者のトップ	name	item	Bloody mourner top
Mourner top	哀悼者のトップ	name	item	Mourner top
Ripped mourner trousers	破れた哀悼者のズボン	name	item	Ripped mourner trousers
Mourner trousers	哀悼者のズボン	name	item	Mourner trousers
Mourner gloves	哀悼者の手袋	name	item	Mourner gloves
Mourner boots	哀悼者の靴	name	item	Mourner boots
Mourner cloak	哀悼者のマント	name	item	Mourner cloak
Mourner letter	哀悼者の手紙	name	item	Mourner letter
Tegid's soap	テギドの石鹸	name	item	Tegid's soap
Prifddinas' history	プリフディナスの歴史	name	item	Prifddinas' history
Eastern discovery	東部の発見	name	item	Eastern discovery
Eastern settlement	東部の定住	name	item	Eastern settlement
The great divide	偉大なる分裂	name	item	The great divide
Broken device	壊れた装置	name	item	Broken device
Fixed device	直された装置	name	item	Fixed device
Tarnished key	汚れたカギ	name	item	Tarnished key
Worn key	摩耗したカギ	name	item	Worn key
Red dye bellows	赤色染料のふいご	name	item	Red dye bellows
Blue dye bellows	青色染料のふいご	name	item	Blue dye bellows
Yellow dye bellows	黄色染料のふいご	name	item	Yellow dye bellows
Green dye bellows	緑色染料のふいご	name	item	Green dye bellows
Blue toad	青いアマガエル	name	item	Blue toad
Red toad	赤いアマガエル	name	item	Red toad
Yellow toad	黄色いアマガエル	name	item	Yellow toad
Green toad	緑色のアマガエル	name	item	Green toad
Rotten apples	腐ったリンゴ	name	item	Rotten apples
Apple barrel	リンゴの樽	name	item	Apple barrel
Naphtha apple mix	ナフサ・リンゴのミックス	name	item	Naphtha apple mix
Toxic naphtha	有毒ナフサ	name	item	Toxic naphtha
Sieve	ふるい	name	item	Sieve
Toxic powder	有毒な粉末	name	item	Toxic powder
Teleport crystal (4)	ワープの水晶（４）	name	item	Teleport crystal (4)
Teleport crystal (3)	ワープの水晶（３）	name	item	Teleport crystal (3)
Teleport crystal (2)	ワープの水晶（２）	name	item	Teleport crystal (2)
Teleport crystal (1)	ワープの水晶（１）	name	item	Teleport crystal (1)
Crystal teleport seed	ワープの水晶の種	name	item	Crystal teleport seed
New key	新しいカギ	name	item	New key
Elf	エルフ	name	item	Elf
Ghostly boots	幽霊の靴	name	item	Ghostly boots
Ghostly robe	幽霊のローブ	name	item	Ghostly robe
Ghostly hood	幽霊のフード	name	item	Ghostly hood
Ghostly gloves	幽霊の手袋	name	item	Ghostly gloves
Ghostly cloak	幽霊のマント	name	item	Ghostly cloak
Kelda seed	ケルダの種	name	item	Kelda seed
Kelda hops	ケルダ・ホップ	name	item	Kelda hops
Kelda stout	ケルダのスタウト	name	item	Kelda stout
Square stone	四角い石	name	item	Square stone
A chair	椅子	name	item	A chair
Enchanted lyre(2)	魔法のたて琴（２）	name	item	Enchanted lyre(2)
Enchanted lyre(3)	魔法のたて琴（３）	name	item	Enchanted lyre(3)
Enchanted lyre(4)	魔法のたて琴（４）	name	item	Enchanted lyre(4)
Rock-shell helm	岩殻の兜	name	item	Rock-shell helm
Rock-shell plate	岩殻の胸甲	name	item	Rock-shell plate
Rock-shell legs	岩殻の脚甲	name	item	Rock-shell legs
Spined helm	トゲの兜	name	item	Spined helm
Spined body	トゲのボディ	name	item	Spined body
Spined chaps	トゲのチャップス	name	item	Spined chaps
Skeletal helm	骨の兜	name	item	Skeletal helm
Skeletal top	骨のトップ	name	item	Skeletal top
Skeletal bottoms	骨のズボン	name	item	Skeletal bottoms
Spined boots	トゲの靴	name	item	Spined boots
Rock-shell boots	岩殻の靴	name	item	Rock-shell boots
Skeletal boots	骨の靴	name	item	Skeletal boots
Spined gloves	トゲの手袋	name	item	Spined gloves
Rock-shell gloves	岩殻の手袋	name	item	Rock-shell gloves
Skeletal gloves	骨の手袋	name	item	Skeletal gloves
Dagannoth hide	ダガノスの革	name	item	Dagannoth hide
Rock-shell chunk	岩殻の塊	name	item	Rock-shell chunk
Rock-shell shard	岩殻のシャード	name	item	Rock-shell shard
Rock-shell splinter	岩殻の破片	name	item	Rock-shell splinter
Skull piece	頭蓋骨片	name	item	Skull piece
Ribcage piece	肋骨片	name	item	Ribcage piece
Fibula piece	腓骨片	name	item	Fibula piece
Circular hide	丸い革	name	item	Circular hide
Flattened hide	平たい革	name	item	Flattened hide
Stretched hide	伸び革	name	item	Stretched hide
Raw pheasant	生のキジ	name	item	Raw pheasant
Lederhosen top	レーダーホーゼンのシャツ	name	item	Lederhosen top
Lederhosen shorts	レーダーホーゼンのショーツ	name	item	Lederhosen shorts
Lederhosen hat	レーダーホーゼンのハット	name	item	Lederhosen hat
Frog token	カエルのトークン	name	item	Frog token
Royal frog tunic	王家カエルの上着	name	item	Royal frog tunic
Royal frog leggings	王家カエルのレギンス	name	item	Royal frog leggings
Royal frog blouse	王家カエルのブラウス	name	item	Royal frog blouse
Royal frog skirt	王家カエルのスカート	name	item	Royal frog skirt
Frog mask	カエルの仮面	name	item	Frog mask
Mystery box	謎の箱	name	item	Mystery box
Raw fishlike thing	生の魚っぽいなにか	name	item	Raw fishlike thing
Fishlike thing	魚っぽいなにか	name	item	Fishlike thing
Teak pyre logs	チークの火葬用丸太	name	item	Teak pyre logs
Mahogany pyre logs	マホガニーの火葬用丸太	name	item	Mahogany pyre logs
Broodoo shield (10)	ブルドゥーの盾（10）	name	item	Broodoo shield (10)
Broodoo shield (9)	ブルドゥーの盾（9）	name	item	Broodoo shield (9)
Broodoo shield (8)	ブルドゥーの盾（8）	name	item	Broodoo shield (8)
Broodoo shield (7)	ブルドゥーの盾（7）	name	item	Broodoo shield (7)
Broodoo shield (6)	ブルドゥーの盾（6）	name	item	Broodoo shield (6)
Broodoo shield (5)	ブルドゥーの盾（5）	name	item	Broodoo shield (5)
Broodoo shield (4)	ブルドゥーの盾（4）	name	item	Broodoo shield (4)
Broodoo shield (3)	ブルドゥーの盾（3）	name	item	Broodoo shield (3)
Broodoo shield (2)	ブルドゥーの盾（2）	name	item	Broodoo shield (2)
Broodoo shield (1)	ブルドゥーの盾（1）	name	item	Broodoo shield (1)
Broodoo shield	ブルドゥーの盾	name	item	Broodoo shield
Thatch spar light	草ぶきの軽いスパー	name	item	Thatch spar light
Thatch spar med	草ぶきの普通のスパー	name	item	Thatch spar med
Thatch spar dense	草ぶきの重いスパー	name	item	Thatch spar dense
Snake hide	蛇革	name	item	Snake hide
Snakeskin	蛇皮	name	item	Snakeskin
Spider carcass	クモの死骸	name	item	Spider carcass
Spider on stick	クモの串	name	item	Spider on stick
Spider on shaft	クモのシャフト	name	item	Spider on shaft
Burnt spider	焦げたクモ	name	item	Burnt spider
Skewer stick	串刺しの棒	name	item	Skewer stick
Trading sticks	交換棒	name	item	Trading sticks
Gout tuber	ガウト・チューバー	name	item	Gout tuber
Opal machete	オパールのマチェーテ	name	item	Opal machete
Jade machete	ヒスイのマチェーテ	name	item	Jade machete
Red topaz machete	赤トパーズのマチェーテ	name	item	Red topaz machete
Proboscis	口ふん	name	item	Proboscis
Snakeskin body	蛇革のボディ	name	item	Snakeskin body
Snakeskin chaps	蛇革のチャップス	name	item	Snakeskin chaps
Snakeskin bandana	蛇革のバンダナ	name	item	Snakeskin bandana
Snakeskin boots	蛇革の靴	name	item	Snakeskin boots
Snakeskin vambraces	蛇革の腕甲	name	item	Snakeskin vambraces
Mahogany logs	マホガニーの丸太	name	item	Mahogany logs
Teak logs	チークの丸太	name	item	Teak logs
Tribal mask	部族のマスク	name	item	Tribal mask
Tribal top	部族の上着	name	item	Tribal top
Villager robe	村人のローブ	name	item	Villager robe
Villager hat	村人の帽子	name	item	Villager hat
Villager armband	村人の腕章	name	item	Villager armband
Villager sandals	村人のサンダル	name	item	Villager sandals
Fez	フェズ	name	item	Fez
Desert top	砂漠のトップ	name	item	Desert top
Desert robes	砂漠のローブ	name	item	Desert robes
Desert legs	砂漠のズボン	name	item	Desert legs
Menaphite purple hat	紫色のメナファイトの帽子	name	item	Menaphite purple hat
Menaphite purple top	紫色のメナファイトのトップ	name	item	Menaphite purple top
Menaphite purple robe	紫色のメナファイトのローブ	name	item	Menaphite purple robe
Menaphite purple kilt	紫色のメナファイトのキルト	name	item	Menaphite purple kilt
Menaphite red hat	赤色のメナファイトの帽子	name	item	Menaphite red hat
Menaphite red top	赤色のメナファイトのトップ	name	item	Menaphite red top
Menaphite red robe	赤色のメナファイトのローブ	name	item	Menaphite red robe
Menaphite red kilt	赤色のメナファイトのキルト	name	item	Menaphite red kilt
Oak blackjack(o)	樫のブラックジャック（攻）	name	item	Oak blackjack(o)
Oak blackjack(d)	樫のブラックジャック（防）	name	item	Oak blackjack(d)
Willow blackjack(o)	柳のブラックジャック（攻）	name	item	Willow blackjack(o)
Willow blackjack(d)	柳のブラックジャック（防）	name	item	Willow blackjack(d)
Maple blackjack	楓のブラックジャック	name	item	Maple blackjack
Maple blackjack(o)	楓のブラックジャック（攻）	name	item	Maple blackjack(o)
Maple blackjack(d)	楓のブラックジャック（防）	name	item	Maple blackjack(d)
Spadeful of coke	コークのシャベル	name	item	Spadeful of coke
Kandarin headgear	カンダリンのヘッドギア	name	item	Kandarin headgear
Mage arena cape	魔法アリーナのマント	name	item	Mage arena cape
White rose seed	白いバラの種	name	item	White rose seed
Red rose seed	赤いバラの種	name	item	Red rose seed
Pink rose seed	ピンクのバラの種	name	item	Pink rose seed
Vine seed	ツルの種	name	item	Vine seed
Delphinium seed	デルフィニウムの種	name	item	Delphinium seed
Orchid seed	ランの種	name	item	Orchid seed
Snowdrop seed	スノードロップの種	name	item	Snowdrop seed
White tree shoot	白い木のシュート	name	item	White tree shoot
