english	translation	category	sub_category	source
Bryophyta	Bryophyta	inventoryActions	item	Giantsoul amulet
Obor	Obor	inventoryActions	item	Giantsoul amulet
Branda and Eldric	Branda e Eldric	inventoryActions	item	Giantsoul amulet
Radius	Radius	inventoryActions	item	Soulflame horn
Max Players		inventoryActions	item	Soulflame horn
Wipe		inventoryActions	item	Jim's wet cloth
Gl. Attenuation		inventoryActions	item	Contract of glyphic attenuation
Se. Clouding		inventoryActions	item	Contract of sensory clouding
Bl. Blows		inventoryActions	item	Contract of bloodied blows
Di. Severance		inventoryActions	item	Contract of divine severance
Fo. Breath		inventoryActions	item	Contract of forfeit breath
Chomp		inventoryActions	item	Rotten turnip
Touch		inventoryActions	item	Keystone fragment
Breaches		inventoryActions	item	Events tool
Events		inventoryActions	item	Events tool
Rummage		inventoryActions	item	Vale offerings
Hasty-rummage		inventoryActions	item	Vale offerings
Examine	Examinar	inventoryActions	item	
Remove	Remover	inventoryActions	item	
Add	Add	inventoryActions	item	
Add-5	Add-5	inventoryActions	item	
Add-10	Add-10	inventoryActions	item	
Add-All	Add-Tudo	inventoryActions	item	
Add-X	Add-X	inventoryActions	item	
