english	translation	category	sub_category	source
Suggested by Rain of Life!	Foreslått av Rain of Life!	examine	item	Clue scroll (hard)
A clue suggested by Afropunk!	En ledetråd foreslått av Afropunk!	examine	item	Clue scroll (hard)
A clue suggested by l Lazybeef l!	En ledetråd foreslått av l Lazybeef l!	examine	item	Clue scroll (hard)
A clue suggested by N 3 M Z!	En ledetråd foreslått av N 3 MZ!	examine	item	Clue scroll (hard)
A clue suggested by Jokku23!	En ledetråd foreslått av Jokku23!	examine	item	Clue scroll (hard)
A clue suggested by Junk All Day!	En ledetråd foreslått av Junk All Day!	examine	item	Clue scroll (hard)
A clue suggested by ScapeRune!	En ledetråd foreslått av ScapeRune!	examine	item	Clue scroll (hard)
Lightweight body armour ideal for rangers.	Lett kroppsrustning ideell for rangers.	examine	item	Rangers' tunic
Holy footwear!	Hellige fottøy!	examine	item	Holy sandals
This one's more common than you'd expect.	Denne er mer vanlig enn du forventer.	examine	item	Druidic wreath
An ancient ring said to bring you closer to the Gods.	En gammel ring sies å bringe deg nærmere gudene.	examine	item	Ring of the gods
An incredibly heavy ring.	En utrolig tung ring.	examine	item	Tyrannical ring
A razor sharp ring.	En sylskarp ring.	examine	item	Treasonous ring
An incomplete book of Bandos.	En ufullstendig bok av Bandos.	examine	item	Damaged book
The short book of the wisdom of Bandos.	Den korte boken om Bandos visdom.	examine	item	Book of war
An incomplete book of Armadyl.	En ufullstendig bok av Armadyl.	examine	item	Damaged book
The book of Armadyl's Law.	Boken til Armadyls lov.	examine	item	Book of law
An incomplete book of a forgotten god.	En ufullstendig bok om en glemt gud.	examine	item	Damaged book
The dark book of a forgotten god.	Den mørke boken til en glemt gud.	examine	item	Book of darkness
4 doses of stamina potion.	4 doser utholdenhetsdrikk.	examine	item	Stamina potion(4)
3 doses of stamina potion.	3 doser utholdenhetsdrikk.	examine	item	Stamina potion(3)
2 doses of stamina potion.	2 doser utholdenhetsdrikk.	examine	item	Stamina potion(2)
1 dose of stamina potion.	1 dose utholdenhetsdrikk.	examine	item	Stamina potion(1)
Two doses of fishy stamina potion.	To doser fishy stamina potion.	examine	item	Stamina mix(2)
One dose of fishy stamina potion.	En dose fishy stamina potion.	examine	item	Stamina mix(1)
Halo with the protection of Saradomin.	Halo med beskyttelse av Saradomin.	examine	item	Saradomin halo
Halo with the protection of Zamorak.	Halo med beskyttelse av Zamorak.	examine	item	Zamorak halo
Halo with the protection of Guthix.	Halo med beskyttelse av Guthix.	examine	item	Guthix halo
Good for enhancing a super energy potion.	Bra for å forsterke en super energidrikk.	examine	item	Amylase crystal
A pack containing 100 crystals of amylase.	En pakke som inneholder 100 krystaller av amylase.	examine	item	Amylase pack
Teleports you to the Lumberyard.	Teleporterer deg til trelastgården.	examine	item	Lumberyard teleport
Wouldn't want that sleeping at the end of my bed.	Ville ikke ha det å sove i enden av sengen min.	examine	item	Pet dagannoth supreme
Has the same temper as its father.	Har samme temperament som sin far.	examine	item	Pet dagannoth prime
They do say if you like it you should put a ring on it.	De sier at hvis du liker det, bør du sette en ring på det.	examine	item	Pet dagannoth rex
Keep Molin', molin' molin' molin'!	Fortsett Molin&#39;, molin&#39; molin&#39; molin&#39;!	examine	item	Baby mole
Suggests there's a king nearby.	Foreslår at det er en konge i nærheten.	examine	item	Kalphite princess
*cough*	*hoste*	examine	item	Pet smoke devil
Is it a bird, is it... no it's a bird.	Er det en fugl, er det... nei det er en fugl.	examine	item	Pet kree'arra
Totally inaudible.	Helt uhørlig.	examine	item	Pet general graardor
Somehow a junior even though she's named after her spawn mother!	På en eller annen måte en junior selv om hun er oppkalt etter sin gytemor!	examine	item	Pet zilyana
Where did he even come from?	Hvor kom han i det hele tatt fra?	examine	item	Pet k'ril tsutsaroth
Not quite the full royalty yet.	Ikke helt full royalty ennå.	examine	item	Prince black dragon
How.... is it walking?	Hvordan... er det å gå?	examine	item	Pet kraken
We'd rather not give you real resources in the Clan Cup skilling arena.	Vi vil helst ikke gi deg reelle ressurser i ferdighetsarenaen Clan Cup.	examine	item	Junk
An ancient staff, formerly owned by Iban, now upgraded to hold more charges.	En eldgammel stab, tidligere eid av Iban, er nå oppgradert til å holde flere sikter.	examine	item	Iban's staff (u)
An imaginary team cape.	En tenkt lagkappe.	examine	item	Clan wars cape
A boss monster.	Et sjefsmonster.	examine	item	Kree'arra
4 doses of super combat potion.	4 doser super kampdrikk.	examine	item	Super combat potion(4)
3 doses of super combat potion.	3 doser super kampdrikk.	examine	item	Super combat potion(3)
2 doses of super combat potion.	2 doser super kampdrikk.	examine	item	Super combat potion(2)
1 dose of super combat potion.	1 dose super kampdrikk.	examine	item	Super combat potion(1)
Got eggs?	Har du egg?	examine	item	Pet penance queen
Oak pet house	Dyrehus i eik	examine	item	Oak house
Teak pet house	Dyrehus i teak	examine	item	Teak house
Mahogany pet house	Dyrehus i mahogni	examine	item	Mahogany house
Consecrated pet house	Innviet dyrehus	examine	item	Consecrated house
Desecrated pet house	Vanhelliget dyrehus	examine	item	Desecrated house
Natural pet house	Naturlig kjæledyrshus	examine	item	Nature house
Grassland pet habitat	Kjæledyrhabitat på gressletter	examine	item	Grassland habitat
Forest pet habitat	Skogsdyrhabitat	examine	item	Forest habitat
Desert pet habitat	Ørkenen kjæledyrhabitat	examine	item	Desert habitat
Polar pet habitat	Polar kjæledyrhabitat	examine	item	Polar habitat
Volcanic pet habitat	Vulkansk kjæledyrhabitat	examine	item	Volcanic habitat
Oak pet scratching post	Kløestolpe for kjæledyr i eik	examine	item	Oak scratching post
Teak pet scratching post	Teak kjæledyr skrapestolpe	examine	item	Teak scratching post
Mahogany pet scratching post	Kløestolpe til kjæledyr i mahogni	examine	item	Mahogany scratching post
Simple pet arena	Enkel kjæledyrarena	examine	item	Simple arena
Advanced pet arena	Avansert kjæledyrarena	examine	item	Advanced arena
Glorious pet arena	Herlig kjæledyrarena	examine	item	Glorious arena
Pet list	Kjæledyrliste	examine	item	Pet list
Oak pet feeder	Eik kjæledyrmater	examine	item	Oak feeder
Teak pet feeder	Kjæledyrmater i teak	examine	item	Teak feeder
Mahogany pet feeder	Kjæledyrmater i mahogni	examine	item	Mahogany feeder
A curious device made by goblins.	Et merkelig apparat laget av nisser.	examine	item	Goblin paint cannon
A pack containing 100 air runes.	En pakke som inneholder 100 luftruner.	examine	item	Air rune pack
A pack containing 100 water runes.	En pakke som inneholder 100 vannruner.	examine	item	Water rune pack
A pack containing 100 earth runes.	En pakke som inneholder 100 jordruner.	examine	item	Earth rune pack
A pack containing 100 fire runes.	En pakke som inneholder 100 brannruner.	examine	item	Fire rune pack
A pack containing 100 mind runes.	En pakke som inneholder 100 tankeruner.	examine	item	Mind rune pack
A pack containing 100 chaos runes.	En pakke som inneholder 100 kaosruner.	examine	item	Chaos rune pack
A pack containing 100 bird snares.	En pakke som inneholder 100 fuglefler.	examine	item	Bird snare pack
A pack containing 100 box traps.	En pakke som inneholder 100 boksfeller.	examine	item	Box trap pack
A pack containing 100 magic imp boxes.	En pakke som inneholder 100 magiske imp-bokser.	examine	item	Magic imp box pack
An emblem of ancient times, now superseded.	Et emblem fra eldgamle tider, nå erstattet.	examine	item	Archaic emblem (tier 1)
Paints things blue!	Maler ting blått!	examine	item	Blue dark bow paint
Paints things green!	Maler ting grønt!	examine	item	Green dark bow paint
Paints things yellow!	Maler ting gult!	examine	item	Yellow dark bow paint
Paints things white!	Maler ting hvitt!	examine	item	White dark bow paint
A bow from a darker dimension, painted green.	En sløyfe fra en mørkere dimensjon, malt grønn.	examine	item	Dark bow
A bow from a darker dimension, painted blue.	En sløyfe fra en mørkere dimensjon, malt blå.	examine	item	Dark bow
A bow from a darker dimension, painted yellow.	En sløyfe fra en mørkere dimensjon, malt gul.	examine	item	Dark bow
A bow from a darker dimension, painted white.	En sløyfe fra en mørkere dimensjon, malt hvit.	examine	item	Dark bow
Cold to the touch.	Kaldt å ta på.	examine	item	Frozen whip mix
How has lava been stored like this...?	Hvordan har lava blitt lagret slik...?	examine	item	Volcanic whip mix
A weapon from the volcanic abyss.	Et våpen fra den vulkanske avgrunnen.	examine	item	Volcanic abyssal whip
A weapon from the frozen abyss.	Et våpen fra den frosne avgrunnen.	examine	item	Frozen abyssal whip
A teleport to Annakarl, in level 46 Wilderness.	En teleporter til Annakarl, i nivå 46 Wilderness.	examine	item	Annakarl teleport
A teleport to Carrallanger, in level 19 Wilderness.	En teleport til Carrallanger, i nivå 19 Wilderness.	examine	item	Carrallanger teleport
A teleport to Dareeyak, in level 23 Wilderness.	En teleporter til Dareeyak, i nivå 23 Wilderness.	examine	item	Dareeyak teleport
A teleport to Ghorrock, in level 45 Wilderness.	En teleporter til Ghorrock, i nivå 45 Wilderness.	examine	item	Ghorrock teleport
A teleport to Kharyrll.	En teleporter til Kharyrll.	examine	item	Kharyrll teleport
A teleport to Lassar.	Teleporter til Lassar.	examine	item	Lassar teleport
A teleport to Paddewwa.	En teleporter til Paddewwa.	examine	item	Paddewwa teleport
A teleport to Senntisten.	En teleporter til Senntisten.	examine	item	Senntisten teleport
Use on a Ring of Wealth to imbue the ring.	Bruk på en Ring of Wealth for å fylle ringen.	examine	item	Ring of wealth scroll
A mysteriously imbued lucky ring.	En mystisk gjennomsyret lykkering.	examine	item	Ring of wealth (i)
Use on a Magic shortbow to imbue the bow.	Bruk på en magisk kortbue for å fylle buen.	examine	item	Magic shortbow scroll
Protects your clue scroll if you die.	Beskytter ledetrådsrullen din hvis du dør.	examine	item	Clue box
You can store runes in here.	Du kan lagre runer her.	examine	item	Rune pouch
A box of empty nests.	En boks med tomme reir.	examine	item	Nest box (empty)
A box of nests containing seeds.	En boks med reir som inneholder frø.	examine	item	Nest box (seeds)
A box of nests containing rings.	En boks med reir som inneholder ringer.	examine	item	Nest box (ring)
It's a beautiful and slightly magical stick.	Det er en vakker og litt magisk pinne.	examine	item	Steam battlestaff
If rocks could feel fear, they'd fear this while admiring its beauty.	Hvis steiner kunne føle frykt, ville de frykte dette mens de beundret dens skjønnhet.	examine	item	Dragon pickaxe
Makes a steam battlestaff or mystic steam staff more beautiful.	Gjør en steam battlestaff eller mystic steam staff vakrere.	examine	item	Steam staff upgrade kit
Makes a dragon pickaxe more beautiful.	Gjør en dragehakke vakrere.	examine	item	Dragon pickaxe upgrade kit
Makes a malediction or odium ward more beautiful.	Gjør en malediction eller odium-avdeling vakrere.	examine	item	Ward upgrade kit
After a terrible battle, Saradomin wept over the wounds of his faithful Zilyana.	Etter en forferdelig kamp, gråt Saradomin over sårene til sin trofaste Zilyana.	examine	item	Saradomin's tear
An ancient, evil and beautiful shield forged by Volcanic heat.	Et eldgammelt, ondt og vakkert skjold smidd av vulkansk varme.	examine	item	Malediction ward
The blade of an Icyene, blessed with a tear from Saradomin himself.	Bladet til en Icyene, velsignet med en tåre fra Saradomin selv.	examine	item	Sara's blessed sword (full)
For just a rather very independent scaper.	For bare en ganske veldig uavhengig scaper.	examine	item	Ironman helm
Take it off and what are you?	Ta den av og hva er du?	examine	item	Ironman platebody
Isn't so annoying when in pet form.	Er ikke så irriterende når du er i kjæledyrform.	examine	item	Pet dark core
An ethereal shield with an elysian sigil attached to it.	Et eterisk skjold med en elysisk sigil festet til.	examine	item	Elysian spirit shield
A sigil in the shape of an elysian symbol.	En sigil i form av et elysisk symbol.	examine	item	Elysian sigil
An ethereal shield with a spectral sigil attached to it.	Et eterisk skjold med en spektral sigil festet til det.	examine	item	Spectral spirit shield
A sigil in the shape of a spectral symbol.	En sigil i form av et spektralsymbol.	examine	item	Spectral sigil
An ethereal shield with an arcane sigil attached to it.	Et eterisk skjold med en mystisk sigil festet til.	examine	item	Arcane spirit shield
A sigil in the shape of an arcane symbol.	En sigil i form av et mystisk symbol.	examine	item	Arcane sigil
An ethereal shield.	Et eterisk skjold.	examine	item	Spirit shield
An ethereal shield that has been blessed with holy powers.	Et eterisk skjold som har blitt velsignet med hellige krefter.	examine	item	Blessed spirit shield
A bottle of holy elixir.	En flaske hellig eliksir.	examine	item	Holy elixir
The gift that keeps on giving!	Gaven som fortsetter å gi!	examine	item	Community pumpkin
Surely this holds many a dark tale!	Dette rommer sikkert mang en mørk historie!	examine	item	Grim reaper's diary
Some of the Reaper's garb.	Noe av Reapers klær.	examine	item	Grim robe
Someone's last will and testament.	Noens siste vilje og testamente.	examine	item	Will and testament
A tasty treat for Growler.	En velsmakende godbit for Growler.	examine	item	Human bones
What posseses me to carry these things around?	Hva er det som får meg til å bære rundt på disse tingene?	examine	item	Servant's skull
No matter how I turn it, the sand doesn't seem to move.	Uansett hvordan jeg snur den, ser det ikke ut til at sanden beveger seg.	examine	item	Hourglass
Used to sharpen the blade on a scythe.	Brukes til å slipe bladet på en ljå.	examine	item	Scythe sharpener
That's gross. Why am I carrying it around?	Det er ekkelt. Hvorfor bærer jeg den rundt?	examine	item	Human eye
A 'voice of doom' potion used to deepen your voice.	En &quot;voice of doom&quot;-drikk som brukes til å utdype stemmen din.	examine	item	Voice potion
Allows me to imitate the bringer of doom, the stealer of souls, the eternal end...	Tillater meg å etterligne den som bringer undergang, den som stjeler sjeler, den evige ende...	examine	item	Grim reaper hood
Unlocks the level 85 Teleport to Target spell.	Låser opp nivå 85 Teleport to Target spell.	examine	item	Target teleport scroll
Its power should not be taken for granited.	Dens makt bør ikke tas for gitt.	examine	item	Granite maul
A strong clamp, used for hardening granite maul blocks.	En sterk klemme som brukes til herding av granittblokker.	examine	item	Granite clamp
Heirloom of an ancient family of Morytania.	Arvestykke fra en gammel familie av Morytania.	examine	item	Amulet of the damned (full)
Heirloom of an ancient and extinct family of Morytania.	Arvestykke fra en gammel og utdødd familie av Morytania.	examine	item	Amulet of the damned
A handy sack of supplies for repairing the Flamtaer Temple at Mort'ton.	En hendig sekk med forsyninger for reparasjon av Flamtaer-tempelet i Mort&#39;ton.	examine	item	Flamtaer bag
Go forth, bold and proud.	Gå frem, modig og stolt.	examine	item	Hunter's honour
Lurk in the shadows, a lone wolf defeater.	Lurk i skyggene, en ensom ulv-beseirer.	examine	item	Rogue's revenge
A pack containing 100 vials of olive oil.	En pakke som inneholder 100 hetteglass med olivenolje.	examine	item	Olive oil pack
A pack containing 100 newt eyes.	En pakke som inneholder 100 newtøyne.	examine	item	Eye of newt pack
It's out of date.	Den er utdatert.	examine	item	Thanksgiving dinner
A set containing the four parts of the Dwarf Multicannon.	Et sett som inneholder de fire delene av Dwarf Multicannon.	examine	item	Dwarf cannon set
A set containing a green dragonhide body, chaps and vambraces.	Et sett som inneholder en grønn drageskinnkropp, chaps og vambraces.	examine	item	Green dragonhide set
A set containing a blue dragonhide body, chaps and vambraces.	Et sett som inneholder en blå drageskinnkropp, chaps og vambraces.	examine	item	Blue dragonhide set
A set containing a red dragonhide body, chaps and vambraces.	Et sett som inneholder en rød drageskinnkropp, chaps og vambraces.	examine	item	Red dragonhide set
A set containing a black dragonhide body, chaps and vambraces.	Et sett som inneholder en svart drageskinnkropp, chaps og vambraces.	examine	item	Black dragonhide set
A set containing a Guthan's helm, chainskirt, platebody and warspear.	Et sett som inneholder et Guthans ror, kjedeskjørt, platebody og krigsspyd.	examine	item	Guthan's armour set
A set containing a Verac's helm, plateskirt, brassard and flail.	Et sett som inneholder en Veracs ror, plateskjørt, brassard og slagel.	examine	item	Verac's armour set
A set containing a Dharok's helm, platelegs, platebody and greataxe.	Et sett som inneholder en Dharoks ror, plateleger, platebody og storøks.	examine	item	Dharok's armour set
A set containing a Torag's helm, platelegs, platebody and hammers.	Et sett som inneholder en Torags ror, plateleger, platebody og hammere.	examine	item	Torag's armour set
A set containing an Ahrim's hood, robetop, robeskirt and staff.	Et sett som inneholder en Ahrims hette, robetopp, kappeskjørt og stav.	examine	item	Ahrim's armour set
A set containing a Karil's coif, leatherskirt, leathertop and crossbow.	Et sett som inneholder en Karils coif, skinnskjørt, skinntopp og armbrøst.	examine	item	Karil's armour set
It's just a jar of sand.	Det er bare en krukke med sand.	examine	item	Jar of sand
Gets your head into the holiday mood.	Får hodet i feriestemning.	examine	item	Santa mask
Apparently you can still fit down the chimney in this.	Tilsynelatende kan du fortsatt passe ned skorsteinen i denne.	examine	item	Santa jacket
Christmas stockings aren't just for hanging by the fireplace.	Julestrømper er ikke bare til å henge ved peisen.	examine	item	Santa pantaloons
These let Santa distribute gifts without catching germs from the recipients.	Disse lar nissen dele ut gaver uten å fange bakterier fra mottakerne.	examine	item	Santa gloves
Designed to minimise damage to rooftops when disembarking from a sleigh.	Designet for å minimere skader på hustak ved avstigning fra en slede.	examine	item	Santa boots
He sees you when you're sleeping.	Han ser deg når du sover.	examine	item	Antisanta mask
Keeps your bones warm.	Holder beinene varme.	examine	item	Antisanta jacket
Keeps the coal-dust off.	Holder kullstøvet unna.	examine	item	Antisanta gloves
Definitely no jingle-bells on these boots.	Definitivt ingen jingle-bjeller på disse støvlene.	examine	item	Antisanta boots
This can be used on a coal mining site to get lumps of coal.	Dette kan brukes på en kullgruveplass for å få klumper av kull.	examine	item	Antisanta's coal box
Full of coal lumps for Anti-Santa.	Full av kullklumper for Anti-Santa.	examine	item	Antisanta's coal box (full)
A toxic weapon from the deep.	Et giftig våpen fra dypet.	examine	item	Trident of the swamp
It needs to be charged with death runes, chaos runes, fire runes and Zulrah's scales.	Den må belastes med dødsruner, kaosruner, brannruner og Zulrahs skalaer.	examine	item	Uncharged toxic trident
It needs to be charged with Zulrah's scales.	Den må lades med Zulrahs vekt.	examine	item	Toxic staff (uncharged)
A ghastly weapon with evil origins, with a toxic fang attached.	Et forferdelig våpen med ond opprinnelse, med en giftig hoggtann festet.	examine	item	Toxic staff of the dead
4 doses of antivenom potion.	4 doser antigiftdrikk.	examine	item	Anti-venom(4)
3 doses of antivenom potion.	3 doser antigiftdrikk.	examine	item	Anti-venom(3)
2 doses of antivenom potion.	2 doser antigiftdrikk.	examine	item	Anti-venom(2)
1 dose of antivenom potion.	1 dose antigiftdrikk.	examine	item	Anti-venom(1)
4 doses of super antivenom potion.	4 doser super antigiftdrikk.	examine	item	Anti-venom+(4)
3 doses of super antivenom potion.	3 doser super antigiftdrikk.	examine	item	Anti-venom+(3)
2 doses of super antivenom potion.	2 doser super antigiftdrikk.	examine	item	Anti-venom+(2)
1 dose of super antivenom potion.	1 dose super antivenom-drikk.	examine	item	Anti-venom+(1)
A slithering serpent spawn of Zulrah.	En glidende slange gyter av Zulrah.	examine	item	Pet snakeling
Maybe you could use a chisel to fletch this into a blowpipe.	Kanskje du kan bruke en meisel til å flette dette inn i et blåserør.	examine	item	Tanzanite fang
Fires darts while coating them with venom.	Avfyrer piler mens de dekker dem med gift.	examine	item	Toxic blowpipe (empty)
Maybe you could use a chisel to craft this into a helmet.	Kanskje du kan bruke en meisel til å lage dette til en hjelm.	examine	item	Serpentine visage
Needs to be charged with Zulrah's scales.	Må lades med Zulrahs vekt.	examine	item	Serpentine helm (uncharged)
Protects the wearer from poison and venom, and helps envenom monsters.	Beskytter brukeren mot gift og gift, og hjelper til med å gifte monstre.	examine	item	Serpentine helm
This can be attached to a Staff of the Dead or a Trident of the Seas.	Denne kan festes til en Staff of the Dead eller en Trident of the Seas.	examine	item	Magic fang
Flakes of toxic snakeskin.	Flak av giftig slangeskinn.	examine	item	Zulrah's scales
It's clearly been somewhere very damp.	Det har tydeligvis vært et veldig fuktig sted.	examine	item	Ohn's diary
This is my Swamp!	Dette er sumpen min!	examine	item	Jar of swamp
Teleports you to Zul-Andra.	Teleporterer deg til Zul-Andra.	examine	item	Zul-andra teleport
Contains free items to help you on your way!	Inneholder gratis varer for å hjelpe deg på vei!	examine	item	Free to play starter pack
It looks like a cow's body.	Det ser ut som en kukropp.	examine	item	Cow top
It looks like a cow's legs.	Det ser ut som en kus bein.	examine	item	Cow trousers
It looks like a cow's hoofs.	Det ser ut som hovene til en ku.	examine	item	Cow gloves
A set containing a full helm, platebody, legs and kiteshield.	Et sett som inneholder et komplett ror, platebody, ben og kiteshield.	examine	item	Bronze set (lg)
A set containing a full helm, platebody, skirt and kiteshield.	Et sett som inneholder et komplett ror, platebody, skjørt og drageskjold.	examine	item	Bronze set (sk)
A set containing 4-dose vials of Attack, Strength and Defence potions.	Et sett som inneholder 4-dose hetteglass med angreps-, styrke- og forsvarsdrikker.	examine	item	Combat potion set
A set containing 4-dose vials of Super Attack, Super Strength and Super Defence potions.	Et sett som inneholder 4-dose hetteglass med Super Attack, Super Strength og Super Defense potions.	examine	item	Super potion set
The cape worn by only the most elite and experienced adventurers.	Kappen bæres av bare de mest elite og erfarne eventyrerne.	examine	item	Achievement diary cape (t)
Achievement diary cape hood.	Prestasjonsdagbok cape hood.	examine	item	Achievement diary hood
A small boisterous bird, a delicacy for ogres.	En liten støyende fugl, en delikatesse for troll.	examine	item	Chompy chick
Superior torso armour from the order of the Void Knights.	Overlegen overkroppsrustning fra ordenen til Void Knights.	examine	item	Elite void top
Superior leg armour from the order of the Void Knights.	Overlegen benrustning fra ordenen til Void Knights.	examine	item	Elite void robe
A nice sturdy pike.	En fin solid gjedde.	examine	item	New crystal halberd full (i)
Very sturdy leather greeves.	Veldig solide skinngreeves.	examine	item	Morytania legs 1
Armoured greaves adorned with the crest of Morytania.	Pansergrever utsmykket med toppen av Morytania.	examine	item	Morytania legs 2
Crushes bones.	Knuser bein.	examine	item	Bonecrusher
An elite shield from Falador.	Et eliteskjold fra Falador.	examine	item	Falador shield 4
A hat with a jewelled eye upon it.	En lue med et smykkeøye på.	examine	item	Kandarin headgear 1
A full helm with a jewelled eye upon it.	Et fullt ror med et smykkeøye på.	examine	item	Kandarin headgear 4
A set containing the four pages of Saradomin's Holy Book.	Et sett som inneholder de fire sidene i Saradomins hellige bok.	examine	item	Holy book page set
A set containing the four pages of Zamorak's Unholy Book.	Et sett som inneholder de fire sidene i Zamoraks Unholy Book.	examine	item	Unholy book page set
A set containing the four pages of Guthix's Book of Balance.	Et sett som inneholder de fire sidene i Guthix&#39; Book of Balance.	examine	item	Book of balance page set
A set containing the four pages of Bandos' Book of War.	Et sett som inneholder de fire sidene i Bandos&#39; Book of War.	examine	item	Book of war page set
A set containing the four pages of Armadyl's Book of Law.	Et sett som inneholder de fire sidene i Armadyls lovbok.	examine	item	Book of law page set
A set containing the four pages of the Ancient Book of Darkness.	Et sett som inneholder de fire sidene i Ancient Book of Darkness.	examine	item	Book of darkness page set
A set containing a Zamorak dragonhide coif, body, chaps and vambraces.	Et sett som inneholder en Zamorak dragonhud coif, body, chaps og vambraces.	examine	item	Zamorak dragonhide set
A set containing a Saradomin dragonhide coif, body, chaps and vambraces.	Et sett som inneholder en Saradomin-drageskinn, kropp, chaps og vambraces.	examine	item	Saradomin dragonhide set
A set containing a Guthix dragonhide coif, body, chaps and vambraces.	Et sett som inneholder en Guthix dragonhide coif, body, chaps og vambraces.	examine	item	Guthix dragonhide set
A set containing a Bandos dragonhide coif, body, chaps and bracers.	Et sett som inneholder en Bandos drageskinn-coif, body, chaps og bukseseler.	examine	item	Bandos dragonhide set
A set containing an Armadyl dragonhide coif, body, chaps and bracers.	Et sett som inneholder en armadyl dragonhud coif, body, chaps og bracers.	examine	item	Armadyl dragonhide set
A set containing an ancient dragonhide coif, body, chaps and bracers.	Et sett som inneholder en eldgammel drageskinn-coif, kropp, chaps og bukseseler.	examine	item	Ancient dragonhide set
A set containing red, yellow, blue, purple, green and white partyhats.	Et sett som inneholder røde, gule, blå, lilla, grønne og hvite partyhatter.	examine	item	Partyhat set
A set containing red, green and blue Halloween masks.	Et sett som inneholder røde, grønne og blå Halloween-masker.	examine	item	Halloween mask set
Vacuum proof.	Vakuumsikker.	examine	item	Venenatis spiderling
I wouldn't want to eat his Porridge.	Jeg ville ikke spise grøten hans.	examine	item	Callisto cub
Only the true lord & king of the lands can lift his burden.	Bare den sanne herre og konge av landene kan løfte byrden sin.	examine	item	Vet'ion jr.
A scuttling little scorpion with an incredibly vicious tail.	En sprudlende liten skorpion med en utrolig ond hale.	examine	item	Scorpia's offspring
Bigger and softer than a rabbit's foot necklace.	Større og mykere enn halskjede med kaninfot.	examine	item	Bunny feet
Needs ammunition.	Trenger ammunisjon.	examine	item	Empty blaster
It's loaded with explosive rounds only.	Den er kun lastet med eksplosive runder.	examine	item	Incomplete blaster
Choc 'n' load!	Choc &#39;n&#39; load!	examine	item	Easter blaster
Might explode if it hits the ground hard enough.	Kan eksplodere hvis den treffer bakken hardt nok.	examine	item	Volatile mineral
A heavy package I must deliver for Little Mo.	En tung pakke jeg må levere til Lille Mo.	examine	item	Package
A pair of familiar looking claws.	Et par kjente klør.	examine	item	Diango's claws
This bond can be redeemed for membership.	Denne obligasjonen kan løses inn for medlemskap.	examine	item	Old school bond
This bond can be redeemed for membership. It can be made tradeable again through the membership bonds interface.	Denne obligasjonen kan løses inn for medlemskap. Det kan gjøres omsettelig igjen gjennom grensesnittet for medlemsobligasjoner.	examine	item	Old school bond (untradeable)
A pack containing 100 bone crossbow bolts.	En pakke som inneholder 100 armbrøstbolter.	examine	item	Bone bolt pack
Ball taken!	Ball tatt!	examine	item	Oddskull
Triggers mutation in a serpentine helm.	Utløser mutasjon i et serpentin-hjelm.	examine	item	Tanzanite mutagen
A shining mask of balance.	En skinnende maske av balanse.	examine	item	Mask of balance
Use it on a banker or bankbooth to exchange it for 1,000 coins per token.	Bruk den på en bank eller bankboks for å bytte den mot 1000 mynter per token.	examine	item	Platinum token
A disconcertingly rotten egg.	Et foruroligende råttent egg.	examine	item	Rotten egg
A tiger toy.	Et tigerleketøy.	examine	item	Tiger toy
A lion toy.	En løve leke.	examine	item	Lion toy
A snow leopard toy.	Et snøleopardleketøy.	examine	item	Snow leopard toy
An amur leopard toy.	En amur leopard leke.	examine	item	Amur leopard toy
The cape worn by music aficionados.	Kappen som bæres av musikkelskere.	examine	item	Music cape
Music cape hood.	Musikk cape hette.	examine	item	Music hood
This is not going to hurt... but it might tickle.	Dette kommer ikke til å gjøre vondt... men det kan kile.	examine	item	Tzrek-jad
A sack for storing grimy herbs.	En sekk for oppbevaring av skitne urter.	examine	item	Herb sack
A powerful crystal of magic.	En kraftig krystall av magi.	examine	item	Eternal crystal
A powerful crystal of flight.	En kraftig krystall av flukt.	examine	item	Pegasian crystal
A powerful crystal of strength.	En kraftig krystall av styrke.	examine	item	Primordial crystal
A smouldering stone from the depths of Hell.	En ulmende stein fra helvetes dyp.	examine	item	Smouldering stone
A pair of upgraded infinity boots.	Et par oppgraderte infinity-støvler.	examine	item	Eternal boots
A pair of upgraded ranger boots.	Et par oppgraderte ranger-støvler.	examine	item	Pegasian boots
A pair of upgraded dragon boots.	Et par oppgraderte dragestøvler.	examine	item	Primordial boots
A very powerful, fiery hatchet.	En veldig kraftig, brennende øks.	examine	item	Infernal axe
A very powerful, fiery pickaxe.	En veldig kraftig, brennende hakke.	examine	item	Infernal pickaxe
This may be of use for a certain person.	Dette kan være nyttig for en bestemt person.	examine	item	Jar of souls
A fiery little pup!	En brennende liten valp!	examine	item	Hellpuppy
Nobody knows what this is for.	Ingen vet hva dette er for noe.	examine	item	Key master's key
Teleports you to the Key Master.	Teleporterer deg til Key Master.	examine	item	Key master teleport
A pack containing 100 filled plant pots.	En pakke som inneholder 100 fylte plantepotter.	examine	item	Plant pot pack
A pack containing 100 sacks.	En pakke med 100 sekker.	examine	item	Sack pack
A pack containing 100 baskets.	En pakke med 100 kurver.	examine	item	Basket pack
The starlight enlightens your mind to dispel the darkness of Zamorakian evil.	Stjernelyset opplyser sinnet ditt for å fordrive mørket til den Zamorakiske ondskapen.	examine	item	Saradomin's light
This will help with fishing.	Dette vil hjelpe med fiske.	examine	item	Angler hat
Where's Welly?	Hvor er Welly?	examine	item	Angler boots
Born in the death throes of an Abyssal Sire.	Født i dødskampene til en Abyssal Sire.	examine	item	Abyssal orphan
